Time [s],Can H,Can L
0.309206502,2.59,2.585
0.309206522,2.59,2.585
0.309206542,2.59,2.585
0.309206562,2.585,2.585
0.309206582,2.585,2.579
0.309206602,2.585,2.579
0.309206622,2.59,2.585
0.309206642,2.59,2.59
0.309206662,2.59,2.59
0.309206682,2.585,2.585
0.309206702,2.59,2.585
0.309206722,2.59,2.585
0.309206742,2.595,2.59
0.309206762,2.595,2.595
0.309206782,2.595,2.59
0.309206802,2.59,2.585
0.309206822,2.59,2.585
0.309206842,2.595,2.585
0.309206862,2.595,2.59
0.309206882,2.595,2.59
0.309206902,2.595,2.59
0.309206922,2.595,2.585
0.309206942,2.59,2.585
0.309206962,2.59,2.59
0.309206982,2.595,2.59
0.309207002,2.595,2.59
0.309207022,2.595,2.59
0.309207042,2.595,2.59
0.309207062,2.595,2.59
0.309207082,2.595,2.59
0.309207102,2.611,2.585
0.309207122,2.646,2.549
0.309207142,2.739,2.461
0.309207162,2.903,2.28
0.309207182,3.13,2.017
0.309207202,3.34,1.728
0.309207222,3.464,1.506
0.309207242,3.489,1.408
0.309207262,3.454,1.424
0.309207282,3.423,1.475
0.309207302,3.418,1.486
0.309207322,3.423,1.465
0.309207342,3.433,1.444
0.309207362,3.454,1.455
0.309207382,3.474,1.491
0.309207402,3.484,1.511
0.309207422,3.474,1.506
0.309207442,3.454,1.48
0.309207462,3.443,1.46
0.309207482,3.448,1.465
0.309207502,3.464,1.48
0.309207522,3.464,1.486
0.309207542,3.459,1.48
0.309207562,3.454,1.47
0.309207582,3.464,1.475
0.309207602,3.474,1.486
0.309207622,3.479,1.491
0.309207642,3.474,1.48
0.309207662,3.464,1.475
0.309207682,3.464,1.47
0.309207702,3.474,1.475
0.309207722,3.474,1.48
0.309207742,3.469,1.48
0.309207762,3.464,1.475
0.309207782,3.464,1.47
0.309207802,3.469,1.475
0.309207822,3.469,1.475
0.309207842,3.469,1.48
0.309207862,3.464,1.475
0.309207882,3.464,1.475
0.309207902,3.469,1.475
0.309207922,3.469,1.475
0.309207942,3.469,1.475
0.309207962,3.464,1.475
0.309207982,3.464,1.475
0.309208002,3.464,1.48
0.309208022,3.469,1.48
0.309208042,3.469,1.48
0.309208062,3.464,1.48
0.309208082,3.464,1.475
0.309208102,3.459,1.475
0.309208122,3.464,1.475
0.309208142,3.469,1.48
0.309208162,3.474,1.48
0.309208182,3.469,1.486
0.309208202,3.469,1.48
0.309208222,3.464,1.48
0.309208242,3.464,1.48
0.309208262,3.469,1.48
0.309208282,3.469,1.48
0.309208302,3.474,1.48
0.309208322,3.469,1.475
0.309208342,3.474,1.475
0.309208362,3.474,1.475
0.309208382,3.479,1.475
0.309208402,3.479,1.48
0.309208422,3.474,1.48
0.309208442,3.474,1.48
0.309208462,3.469,1.48
0.309208482,3.474,1.486
0.309208502,3.474,1.486
0.309208522,3.479,1.48
0.309208542,3.479,1.48
0.309208562,3.474,1.48
0.309208582,3.474,1.48
0.309208602,3.469,1.486
0.309208622,3.469,1.486
0.309208642,3.469,1.48
0.309208662,3.474,1.48
0.309208682,3.479,1.48
0.309208702,3.479,1.48
0.309208722,3.479,1.486
0.309208742,3.474,1.48
0.309208762,3.474,1.48
0.309208782,3.474,1.48
0.309208802,3.474,1.48
0.309208822,3.474,1.48
0.309208842,3.474,1.48
0.309208862,3.474,1.475
0.309208882,3.474,1.475
0.309208902,3.474,1.48
0.309208922,3.474,1.48
0.309208942,3.474,1.48
0.309208962,3.474,1.48
0.309208982,3.469,1.48
0.309209002,3.474,1.48
0.309209022,3.474,1.48
0.309209042,3.474,1.48
0.309209062,3.474,1.48
0.309209082,3.464,1.486
0.309209102,3.438,1.501
0.309209122,3.382,1.553
0.309209142,3.253,1.671
0.309209162,3.063,1.862
0.309209182,2.847,2.094
0.309209202,2.672,2.301
0.309209222,2.59,2.435
0.309209242,2.569,2.487
0.309209262,2.575,2.487
0.309209282,2.559,2.481
0.309209302,2.544,2.487
0.309209322,2.533,2.512
0.309209342,2.544,2.533
0.309209362,2.559,2.538
0.309209382,2.554,2.533
0.309209402,2.544,2.523
0.309209422,2.539,2.518
0.309209442,2.544,2.523
0.309209462,2.554,2.538
0.309209482,2.559,2.543
0.309209502,2.559,2.543
0.309209522,2.549,2.538
0.309209542,2.549,2.533
0.309209562,2.554,2.538
0.309209582,2.559,2.549
0.309209602,2.564,2.549
0.309209622,2.559,2.549
0.309209642,2.559,2.543
0.309209662,2.559,2.543
0.309209682,2.564,2.549
0.309209702,2.569,2.554
0.309209722,2.564,2.554
0.309209742,2.559,2.549
0.309209762,2.554,2.549
0.309209782,2.559,2.549
0.309209802,2.569,2.559
0.309209822,2.575,2.564
