Time [s],Can H,Can L
0.482359762,2.636,2.626
0.482359782,2.636,2.626
0.482359802,2.631,2.621
0.482359822,2.631,2.621
0.482359842,2.631,2.621
0.482359862,2.631,2.626
0.482359882,2.631,2.626
0.482359902,2.631,2.626
0.482359922,2.626,2.621
0.482359942,2.626,2.621
0.482359962,2.626,2.621
0.482359982,2.631,2.621
0.482360002,2.626,2.621
0.482360022,2.626,2.621
0.482360042,2.626,2.621
0.482360062,2.626,2.616
0.482360082,2.626,2.616
0.482360102,2.626,2.621
0.482360122,2.626,2.621
0.482360142,2.626,2.621
0.482360162,2.626,2.621
0.482360182,2.626,2.616
0.482360202,2.626,2.616
0.482360222,2.626,2.621
0.482360242,2.626,2.621
0.482360262,2.626,2.621
0.482360282,2.626,2.621
0.482360302,2.626,2.621
0.482360322,2.626,2.621
0.482360342,2.631,2.616
0.482360362,2.646,2.605
0.482360382,2.688,2.564
0.482360402,2.785,2.466
0.482360422,2.97,2.296
0.482360442,3.217,2.048
0.482360462,3.474,1.79
0.482360482,3.669,1.599
0.482360502,3.777,1.522
0.482360522,3.813,1.547
0.482360542,3.829,1.615
0.482360562,3.844,1.661
0.482360582,3.865,1.671
0.482360602,3.875,1.666
0.482360622,3.88,1.656
0.482360642,3.875,1.651
0.482360662,3.854,1.64
0.482360682,3.829,1.615
0.482360702,3.808,1.594
0.482360722,3.803,1.578
0.482360742,3.803,1.578
0.482360762,3.803,1.578
0.482360782,3.808,1.584
0.482360802,3.818,1.594
0.482360822,3.834,1.609
0.482360842,3.849,1.625
0.482360862,3.86,1.635
0.482360882,3.854,1.635
0.482360902,3.849,1.63
0.482360922,3.849,1.625
0.482360942,3.844,1.62
0.482360962,3.834,1.615
0.482360982,3.829,1.604
0.482361002,3.824,1.599
0.482361022,3.824,1.604
0.482361042,3.824,1.604
0.482361062,3.824,1.604
0.482361082,3.824,1.609
0.482361102,3.829,1.609
0.482361122,3.839,1.615
0.482361142,3.839,1.62
0.482361162,3.839,1.62
0.482361182,3.839,1.615
0.482361202,3.839,1.615
0.482361222,3.839,1.62
0.482361242,3.839,1.62
0.482361262,3.834,1.615
0.482361282,3.834,1.609
0.482361302,3.834,1.609
0.482361322,3.834,1.609
0.482361342,3.834,1.609
0.482361362,3.834,1.609
0.482361382,3.834,1.609
0.482361402,3.834,1.609
0.482361422,3.834,1.609
0.482361442,3.829,1.609
0.482361462,3.829,1.604
0.482361482,3.829,1.604
0.482361502,3.829,1.604
0.482361522,3.829,1.604
0.482361542,3.829,1.609
0.482361562,3.829,1.609
0.482361582,3.829,1.609
0.482361602,3.834,1.609
0.482361622,3.834,1.615
0.482361642,3.839,1.615
0.482361662,3.839,1.615
0.482361682,3.834,1.615
0.482361702,3.834,1.615
0.482361722,3.839,1.615
0.482361742,3.839,1.615
0.482361762,3.834,1.609
0.482361782,3.829,1.609
0.482361802,3.829,1.609
0.482361822,3.829,1.609
0.482361842,3.824,1.609
0.482361862,3.824,1.604
0.482361882,3.824,1.604
0.482361902,3.829,1.604
0.482361922,3.834,1.609
0.482361942,3.834,1.615
0.482361962,3.834,1.615
0.482361982,3.834,1.615
0.482362002,3.834,1.615
0.482362022,3.834,1.615
0.482362042,3.834,1.615
0.482362062,3.834,1.615
0.482362082,3.829,1.609
0.482362102,3.829,1.609
0.482362122,3.829,1.609
0.482362142,3.829,1.609
0.482362162,3.829,1.604
0.482362182,3.824,1.604
0.482362202,3.824,1.604
0.482362222,3.824,1.609
0.482362242,3.824,1.609
0.482362262,3.829,1.609
0.482362282,3.829,1.615
0.482362302,3.829,1.615
0.482362322,3.834,1.615
0.482362342,3.834,1.62
0.482362362,3.818,1.635
0.482362382,3.772,1.671
0.482362402,3.659,1.764
0.482362422,3.464,1.929
0.482362442,3.207,2.156
0.482362462,2.95,2.383
0.482362482,2.76,2.538
0.482362502,2.672,2.6
0.482362522,2.662,2.605
0.482362542,2.688,2.6
0.482362562,2.703,2.621
0.482362582,2.703,2.652
0.482362602,2.688,2.667
0.482362622,2.672,2.662
0.482362642,2.672,2.647
0.482362662,2.672,2.641
0.482362682,2.677,2.647
0.482362702,2.672,2.652
0.482362722,2.667,2.652
0.482362742,2.662,2.647
0.482362762,2.662,2.647
0.482362782,2.667,2.647
0.482362802,2.667,2.652
0.482362822,2.662,2.652
0.482362842,2.657,2.652
0.482362862,2.657,2.647
0.482362882,2.657,2.647
0.482362902,2.657,2.647
0.482362922,2.657,2.647
0.482362942,2.657,2.647
0.482362962,2.652,2.647
0.482362982,2.652,2.641
0.482363002,2.652,2.641
0.482363022,2.652,2.647
0.482363042,2.652,2.647
0.482363062,2.652,2.647
0.482363082,2.652,2.641
