Time [s],Can H,Can L
27.070190462,2.621,2.616
27.070190482,2.621,2.61
27.070190502,2.621,2.61
27.070190522,2.621,2.61
27.070190542,2.621,2.616
27.070190562,2.621,2.616
27.070190582,2.621,2.616
27.070190602,2.616,2.61
27.070190622,2.616,2.61
27.070190642,2.616,2.61
27.070190662,2.616,2.616
27.070190682,2.621,2.616
27.070190702,2.621,2.61
27.070190722,2.621,2.61
27.070190742,2.621,2.61
27.070190762,2.621,2.616
27.070190782,2.621,2.616
27.070190802,2.621,2.616
27.070190822,2.621,2.61
27.070190842,2.621,2.61
27.070190862,2.621,2.61
27.070190882,2.621,2.61
27.070190902,2.621,2.61
27.070190922,2.616,2.61
27.070190942,2.616,2.61
27.070190962,2.621,2.61
27.070190982,2.621,2.61
27.070191002,2.626,2.61
27.070191022,2.626,2.61
27.070191042,2.641,2.595
27.070191062,2.677,2.569
27.070191082,2.76,2.502
27.070191102,2.898,2.394
27.070191122,3.094,2.234
27.070191142,3.31,2.048
27.070191162,3.505,1.883
27.070191182,3.639,1.78
27.070191202,3.7,1.749
27.070191222,3.721,1.764
27.070191242,3.716,1.79
27.070191262,3.711,1.795
27.070191282,3.711,1.785
27.070191302,3.711,1.769
27.070191322,3.705,1.759
27.070191342,3.695,1.754
27.070191362,3.675,1.744
27.070191382,3.664,1.738
27.070191402,3.659,1.733
27.070191422,3.664,1.738
27.070191442,3.675,1.744
27.070191462,3.68,1.749
27.070191482,3.685,1.749
27.070191502,3.69,1.754
27.070191522,3.695,1.759
27.070191542,3.695,1.764
27.070191562,3.69,1.759
27.070191582,3.69,1.759
27.070191602,3.69,1.759
27.070191622,3.685,1.754
27.070191642,3.685,1.754
27.070191662,3.68,1.749
27.070191682,3.675,1.744
27.070191702,3.675,1.744
27.070191722,3.675,1.738
27.070191742,3.675,1.744
27.070191762,3.68,1.749
27.070191782,3.685,1.754
27.070191802,3.685,1.759
27.070191822,3.685,1.754
27.070191842,3.685,1.749
27.070191862,3.68,1.749
27.070191882,3.68,1.749
27.070191902,3.68,1.749
27.070191922,3.68,1.749
27.070191942,3.68,1.749
27.070191962,3.685,1.749
27.070191982,3.685,1.749
27.070192002,3.685,1.754
27.070192022,3.685,1.754
27.070192042,3.685,1.754
27.070192062,3.685,1.754
27.070192082,3.685,1.754
27.070192102,3.685,1.754
27.070192122,3.685,1.749
27.070192142,3.685,1.749
27.070192162,3.685,1.754
27.070192182,3.685,1.754
27.070192202,3.685,1.754
27.070192222,3.685,1.754
27.070192242,3.685,1.749
27.070192262,3.68,1.749
27.070192282,3.675,1.749
27.070192302,3.675,1.749
27.070192322,3.675,1.754
27.070192342,3.68,1.754
27.070192362,3.68,1.754
27.070192382,3.68,1.754
27.070192402,3.68,1.754
27.070192422,3.685,1.759
27.070192442,3.685,1.759
27.070192462,3.685,1.759
27.070192482,3.685,1.759
27.070192502,3.685,1.759
27.070192522,3.685,1.759
27.070192542,3.685,1.759
27.070192562,3.685,1.754
27.070192582,3.685,1.754
27.070192602,3.685,1.754
27.070192622,3.685,1.754
27.070192642,3.685,1.759
27.070192662,3.685,1.754
27.070192682,3.685,1.754
27.070192702,3.68,1.754
27.070192722,3.68,1.754
27.070192742,3.68,1.754
27.070192762,3.68,1.754
27.070192782,3.68,1.754
27.070192802,3.68,1.754
27.070192822,3.68,1.754
27.070192842,3.685,1.754
27.070192862,3.685,1.754
27.070192882,3.685,1.754
27.070192902,3.69,1.754
27.070192922,3.69,1.759
27.070192942,3.69,1.759
27.070192962,3.69,1.759
27.070192982,3.685,1.759
27.070193002,3.68,1.754
27.070193022,3.669,1.759
27.070193042,3.654,1.78
27.070193062,3.603,1.826
27.070193082,3.51,1.919
27.070193102,3.366,2.069
27.070193122,3.191,2.249
27.070193142,3.022,2.435
27.070193162,2.898,2.574
27.070193182,2.826,2.652
27.070193202,2.801,2.683
27.070193222,2.785,2.688
27.070193242,2.765,2.688
27.070193262,2.744,2.693
27.070193282,2.739,2.698
27.070193302,2.739,2.708
27.070193322,2.744,2.714
27.070193342,2.739,2.708
27.070193362,2.724,2.698
27.070193382,2.713,2.693
27.070193402,2.718,2.693
27.070193422,2.724,2.703
27.070193442,2.724,2.708
27.070193462,2.718,2.703
27.070193482,2.703,2.688
27.070193502,2.698,2.683
27.070193522,2.698,2.688
27.070193542,2.703,2.693
27.070193562,2.708,2.698
27.070193582,2.703,2.693
27.070193602,2.693,2.683
27.070193622,2.693,2.677
27.070193642,2.693,2.677
27.070193662,2.693,2.683
27.070193682,2.693,2.688
27.070193702,2.688,2.683
27.070193722,2.688,2.677
27.070193742,2.682,2.672
27.070193762,2.682,2.677
27.070193782,2.682,2.677
