Time [s],Can H,Can L
18.533887422,2.641,2.636
18.533887442,2.641,2.631
18.533887462,2.636,2.631
18.533887482,2.636,2.631
18.533887502,2.636,2.636
18.533887522,2.641,2.636
18.533887542,2.636,2.631
18.533887562,2.636,2.631
18.533887582,2.636,2.631
18.533887602,2.636,2.631
18.533887622,2.636,2.631
18.533887642,2.636,2.631
18.533887662,2.636,2.626
18.533887682,2.636,2.626
18.533887702,2.636,2.626
18.533887722,2.636,2.626
18.533887742,2.636,2.626
18.533887762,2.636,2.626
18.533887782,2.636,2.626
18.533887802,2.636,2.626
18.533887822,2.636,2.626
18.533887842,2.631,2.631
18.533887862,2.631,2.631
18.533887882,2.631,2.626
18.533887902,2.631,2.626
18.533887922,2.631,2.626
18.533887942,2.631,2.626
18.533887962,2.631,2.626
18.533887982,2.636,2.626
18.533888002,2.646,2.616
18.533888022,2.682,2.585
18.533888042,2.76,2.523
18.533888062,2.883,2.414
18.533888082,3.063,2.254
18.533888102,3.258,2.069
18.533888122,3.438,1.893
18.533888142,3.561,1.775
18.533888162,3.623,1.728
18.533888182,3.644,1.733
18.533888202,3.639,1.754
18.533888222,3.639,1.764
18.533888242,3.633,1.754
18.533888262,3.639,1.744
18.533888282,3.639,1.744
18.533888302,3.633,1.749
18.533888322,3.628,1.749
18.533888342,3.618,1.744
18.533888362,3.618,1.738
18.533888382,3.628,1.738
18.533888402,3.633,1.744
18.533888422,3.633,1.744
18.533888442,3.628,1.744
18.533888462,3.628,1.744
18.533888482,3.628,1.744
18.533888502,3.633,1.738
18.533888522,3.628,1.738
18.533888542,3.623,1.738
18.533888562,3.623,1.738
18.533888582,3.623,1.733
18.533888602,3.623,1.733
18.533888622,3.623,1.733
18.533888642,3.623,1.733
18.533888662,3.623,1.733
18.533888682,3.628,1.738
18.533888702,3.628,1.738
18.533888722,3.628,1.738
18.533888742,3.623,1.733
18.533888762,3.623,1.733
18.533888782,3.623,1.733
18.533888802,3.628,1.738
18.533888822,3.628,1.744
18.533888842,3.628,1.738
18.533888862,3.623,1.738
18.533888882,3.618,1.733
18.533888902,3.623,1.738
18.533888922,3.623,1.738
18.533888942,3.623,1.738
18.533888962,3.623,1.738
18.533888982,3.618,1.738
18.533889002,3.618,1.738
18.533889022,3.623,1.738
18.533889042,3.623,1.738
18.533889062,3.623,1.733
18.533889082,3.618,1.733
18.533889102,3.618,1.733
18.533889122,3.618,1.733
18.533889142,3.623,1.738
18.533889162,3.623,1.738
18.533889182,3.623,1.738
18.533889202,3.623,1.733
18.533889222,3.623,1.733
18.533889242,3.623,1.738
18.533889262,3.628,1.738
18.533889282,3.623,1.738
18.533889302,3.623,1.738
18.533889322,3.623,1.738
18.533889342,3.623,1.738
18.533889362,3.623,1.738
18.533889382,3.623,1.738
18.533889402,3.623,1.738
18.533889422,3.623,1.738
18.533889442,3.623,1.738
18.533889462,3.623,1.738
18.533889482,3.618,1.738
18.533889502,3.623,1.733
18.533889522,3.623,1.733
18.533889542,3.623,1.733
18.533889562,3.623,1.738
18.533889582,3.623,1.738
18.533889602,3.623,1.738
18.533889622,3.623,1.738
18.533889642,3.628,1.744
18.533889662,3.628,1.744
18.533889682,3.628,1.744
18.533889702,3.628,1.744
18.533889722,3.623,1.744
18.533889742,3.623,1.744
18.533889762,3.623,1.738
18.533889782,3.623,1.738
18.533889802,3.618,1.738
18.533889822,3.623,1.738
18.533889842,3.623,1.744
18.533889862,3.623,1.744
18.533889882,3.623,1.744
18.533889902,3.623,1.738
18.533889922,3.623,1.738
18.533889942,3.623,1.738
18.533889962,3.623,1.738
18.533889982,3.618,1.744
18.533890002,3.597,1.759
18.533890022,3.551,1.805
18.533890042,3.464,1.898
18.533890062,3.325,2.038
18.533890082,3.155,2.213
18.533890102,2.986,2.394
18.533890122,2.862,2.528
18.533890142,2.79,2.61
18.533890162,2.765,2.647
18.533890182,2.749,2.657
18.533890202,2.734,2.657
18.533890222,2.718,2.662
18.533890242,2.708,2.672
18.533890262,2.708,2.683
18.533890282,2.713,2.688
18.533890302,2.708,2.688
18.533890322,2.698,2.677
18.533890342,2.688,2.667
18.533890362,2.688,2.667
18.533890382,2.688,2.672
18.533890402,2.688,2.672
18.533890422,2.682,2.672
18.533890442,2.677,2.672
18.533890462,2.677,2.667
18.533890482,2.682,2.672
18.533890502,2.682,2.672
18.533890522,2.677,2.667
18.533890542,2.672,2.662
18.533890562,2.672,2.662
18.533890582,2.672,2.662
18.533890602,2.677,2.667
18.533890622,2.672,2.667
18.533890642,2.667,2.662
18.533890662,2.662,2.657
18.533890682,2.662,2.657
18.533890702,2.662,2.657
18.533890722,2.667,2.662
18.533890742,2.662,2.657
