Time [s],Can H,Can L
10.595260002,2.611,2.605
10.595260022,2.611,2.605
10.595260042,2.611,2.605
10.595260062,2.611,2.61
10.595260082,2.611,2.61
10.595260102,2.611,2.61
10.595260122,2.611,2.61
10.595260142,2.611,2.61
10.595260162,2.611,2.61
10.595260182,2.611,2.61
10.595260202,2.611,2.605
10.595260222,2.611,2.61
10.595260242,2.611,2.61
10.595260262,2.611,2.61
10.595260282,2.611,2.61
10.595260302,2.616,2.61
10.595260322,2.616,2.61
10.595260342,2.616,2.61
10.595260362,2.616,2.61
10.595260382,2.616,2.61
10.595260402,2.616,2.61
10.595260422,2.616,2.61
10.595260442,2.616,2.61
10.595260462,2.611,2.61
10.595260482,2.611,2.61
10.595260502,2.616,2.61
10.595260522,2.616,2.61
10.595260542,2.616,2.61
10.595260562,2.616,2.605
10.595260582,2.616,2.6
10.595260602,2.636,2.579
10.595260622,2.703,2.528
10.595260642,2.847,2.414
10.595260662,3.068,2.213
10.595260682,3.32,1.95
10.595260702,3.505,1.697
10.595260722,3.582,1.537
10.595260742,3.561,1.491
10.595260762,3.52,1.522
10.595260782,3.505,1.553
10.595260802,3.515,1.558
10.595260822,3.531,1.537
10.595260842,3.541,1.532
10.595260862,3.551,1.547
10.595260882,3.561,1.568
10.595260902,3.561,1.578
10.595260922,3.551,1.568
10.595260942,3.536,1.547
10.595260962,3.536,1.537
10.595260982,3.546,1.547
10.595261002,3.556,1.558
10.595261022,3.556,1.563
10.595261042,3.551,1.558
10.595261062,3.551,1.553
10.595261082,3.556,1.558
10.595261102,3.567,1.563
10.595261122,3.572,1.568
10.595261142,3.567,1.563
10.595261162,3.561,1.558
10.595261182,3.561,1.553
10.595261202,3.567,1.558
10.595261222,3.572,1.563
10.595261242,3.572,1.563
10.595261262,3.567,1.563
10.595261282,3.567,1.558
10.595261302,3.567,1.558
10.595261322,3.572,1.558
10.595261342,3.572,1.558
10.595261362,3.567,1.553
10.595261382,3.567,1.553
10.595261402,3.567,1.553
10.595261422,3.572,1.558
10.595261442,3.572,1.563
10.595261462,3.572,1.563
10.595261482,3.567,1.558
10.595261502,3.567,1.553
10.595261522,3.567,1.553
10.595261542,3.567,1.558
10.595261562,3.572,1.558
10.595261582,3.567,1.558
10.595261602,3.567,1.553
10.595261622,3.561,1.553
10.595261642,3.567,1.553
10.595261662,3.567,1.558
10.595261682,3.567,1.558
10.595261702,3.561,1.553
10.595261722,3.561,1.553
10.595261742,3.561,1.553
10.595261762,3.561,1.553
10.595261782,3.561,1.553
10.595261802,3.561,1.553
10.595261822,3.561,1.553
10.595261842,3.561,1.558
10.595261862,3.561,1.558
10.595261882,3.561,1.558
10.595261902,3.561,1.553
10.595261922,3.556,1.553
10.595261942,3.556,1.553
10.595261962,3.561,1.553
10.595261982,3.561,1.558
10.595262002,3.561,1.558
10.595262022,3.561,1.558
10.595262042,3.561,1.553
10.595262062,3.561,1.553
10.595262082,3.567,1.553
10.595262102,3.567,1.553
10.595262122,3.561,1.553
10.595262142,3.556,1.547
10.595262162,3.556,1.547
10.595262182,3.561,1.553
10.595262202,3.556,1.553
10.595262222,3.556,1.553
10.595262242,3.551,1.547
10.595262262,3.546,1.547
10.595262282,3.551,1.547
10.595262302,3.556,1.553
10.595262322,3.556,1.553
10.595262342,3.556,1.553
10.595262362,3.556,1.553
10.595262382,3.556,1.553
10.595262402,3.556,1.553
10.595262422,3.556,1.553
10.595262442,3.556,1.553
10.595262462,3.551,1.553
10.595262482,3.546,1.553
10.595262502,3.551,1.553
10.595262522,3.551,1.553
10.595262542,3.551,1.553
10.595262562,3.551,1.558
10.595262582,3.536,1.563
10.595262602,3.5,1.599
10.595262622,3.407,1.682
10.595262642,3.248,1.836
10.595262662,3.037,2.053
10.595262682,2.826,2.28
10.595262702,2.693,2.45
10.595262722,2.641,2.543
10.595262742,2.641,2.564
10.595262762,2.641,2.554
10.595262782,2.621,2.549
10.595262802,2.6,2.559
10.595262822,2.6,2.574
10.595262842,2.611,2.59
10.595262862,2.621,2.595
10.595262882,2.616,2.59
10.595262902,2.595,2.579
10.595262922,2.59,2.574
10.595262942,2.595,2.579
10.595262962,2.605,2.59
10.595262982,2.611,2.595
10.595263002,2.6,2.59
10.595263022,2.59,2.579
10.595263042,2.59,2.579
10.595263062,2.6,2.585
10.595263082,2.605,2.59
10.595263102,2.605,2.59
10.595263122,2.6,2.585
10.595263142,2.595,2.579
10.595263162,2.595,2.579
10.595263182,2.6,2.59
10.595263202,2.605,2.59
10.595263222,2.6,2.59
10.595263242,2.6,2.59
10.595263262,2.595,2.59
10.595263282,2.6,2.59
10.595263302,2.605,2.595
