Time [s],Can H,Can L
2.067348042,2.585,2.585
2.067348062,2.59,2.585
2.067348082,2.59,2.579
2.067348102,2.59,2.579
2.067348122,2.59,2.579
2.067348142,2.59,2.585
2.067348162,2.595,2.59
2.067348182,2.595,2.59
2.067348202,2.59,2.585
2.067348222,2.59,2.585
2.067348242,2.59,2.585
2.067348262,2.59,2.585
2.067348282,2.595,2.59
2.067348302,2.595,2.59
2.067348322,2.595,2.59
2.067348342,2.595,2.59
2.067348362,2.595,2.59
2.067348382,2.595,2.595
2.067348402,2.6,2.595
2.067348422,2.6,2.595
2.067348442,2.595,2.595
2.067348462,2.59,2.59
2.067348482,2.59,2.59
2.067348502,2.595,2.595
2.067348522,2.595,2.595
2.067348542,2.595,2.595
2.067348562,2.595,2.59
2.067348582,2.595,2.59
2.067348602,2.595,2.595
2.067348622,2.6,2.595
2.067348642,2.616,2.579
2.067348662,2.657,2.543
2.067348682,2.754,2.44
2.067348702,2.929,2.254
2.067348722,3.15,1.981
2.067348742,3.356,1.697
2.067348762,3.469,1.491
2.067348782,3.484,1.408
2.067348802,3.448,1.434
2.067348822,3.418,1.475
2.067348842,3.412,1.486
2.067348862,3.418,1.465
2.067348882,3.433,1.449
2.067348902,3.454,1.465
2.067348922,3.474,1.496
2.067348942,3.484,1.517
2.067348962,3.469,1.501
2.067348982,3.454,1.475
2.067349002,3.448,1.465
2.067349022,3.454,1.47
2.067349042,3.469,1.48
2.067349062,3.469,1.486
2.067349082,3.464,1.48
2.067349102,3.459,1.475
2.067349122,3.469,1.475
2.067349142,3.484,1.486
2.067349162,3.484,1.491
2.067349182,3.479,1.486
2.067349202,3.474,1.475
2.067349222,3.474,1.475
2.067349242,3.479,1.48
2.067349262,3.479,1.48
2.067349282,3.474,1.475
2.067349302,3.469,1.47
2.067349322,3.469,1.47
2.067349342,3.474,1.475
2.067349362,3.479,1.48
2.067349382,3.479,1.48
2.067349402,3.474,1.475
2.067349422,3.474,1.475
2.067349442,3.474,1.475
2.067349462,3.474,1.48
2.067349482,3.474,1.48
2.067349502,3.474,1.475
2.067349522,3.469,1.475
2.067349542,3.469,1.475
2.067349562,3.474,1.475
2.067349582,3.469,1.475
2.067349602,3.469,1.475
2.067349622,3.469,1.475
2.067349642,3.474,1.475
2.067349662,3.474,1.475
2.067349682,3.474,1.48
2.067349702,3.469,1.48
2.067349722,3.469,1.48
2.067349742,3.469,1.475
2.067349762,3.469,1.47
2.067349782,3.469,1.47
2.067349802,3.474,1.475
2.067349822,3.474,1.48
2.067349842,3.469,1.48
2.067349862,3.469,1.475
2.067349882,3.469,1.475
2.067349902,3.469,1.475
2.067349922,3.474,1.475
2.067349942,3.474,1.48
2.067349962,3.469,1.48
2.067349982,3.469,1.48
2.067350002,3.469,1.48
2.067350022,3.469,1.48
2.067350042,3.474,1.48
2.067350062,3.469,1.48
2.067350082,3.469,1.475
2.067350102,3.469,1.475
2.067350122,3.469,1.475
2.067350142,3.469,1.48
2.067350162,3.469,1.48
2.067350182,3.469,1.475
2.067350202,3.464,1.475
2.067350222,3.464,1.475
2.067350242,3.464,1.475
2.067350262,3.464,1.475
2.067350282,3.464,1.475
2.067350302,3.464,1.475
2.067350322,3.464,1.47
2.067350342,3.464,1.475
2.067350362,3.464,1.475
2.067350382,3.469,1.48
2.067350402,3.469,1.48
2.067350422,3.469,1.48
2.067350442,3.469,1.48
2.067350462,3.469,1.48
2.067350482,3.469,1.48
2.067350502,3.469,1.48
2.067350522,3.469,1.48
2.067350542,3.469,1.48
2.067350562,3.464,1.48
2.067350582,3.464,1.48
2.067350602,3.464,1.48
2.067350622,3.459,1.486
2.067350642,3.438,1.511
2.067350662,3.366,1.573
2.067350682,3.227,1.697
2.067350702,3.027,1.893
2.067350722,2.816,2.12
2.067350742,2.657,2.321
2.067350762,2.58,2.445
2.067350782,2.569,2.487
2.067350802,2.569,2.487
2.067350822,2.554,2.476
2.067350842,2.533,2.487
2.067350862,2.528,2.507
2.067350882,2.544,2.528
2.067350902,2.554,2.538
2.067350922,2.554,2.533
2.067350942,2.544,2.518
2.067350962,2.533,2.518
2.067350982,2.539,2.523
2.067351002,2.549,2.533
2.067351022,2.554,2.533
2.067351042,2.549,2.533
2.067351062,2.544,2.528
2.067351082,2.544,2.528
2.067351102,2.549,2.533
2.067351122,2.554,2.543
2.067351142,2.554,2.543
2.067351162,2.549,2.543
2.067351182,2.549,2.538
2.067351202,2.549,2.538
2.067351222,2.559,2.549
2.067351242,2.559,2.554
2.067351262,2.559,2.549
2.067351282,2.549,2.543
2.067351302,2.549,2.543
2.067351322,2.554,2.549
2.067351342,2.564,2.559
2.067351362,2.564,2.559
