Time [s],Can H,Can L
5.533923142,2.636,2.636
5.533923162,2.636,2.636
5.533923182,2.636,2.636
5.533923202,2.636,2.631
5.533923222,2.636,2.631
5.533923242,2.636,2.631
5.533923262,2.641,2.631
5.533923282,2.641,2.631
5.533923302,2.636,2.631
5.533923322,2.636,2.631
5.533923342,2.636,2.631
5.533923362,2.636,2.631
5.533923382,2.636,2.631
5.533923402,2.636,2.631
5.533923422,2.636,2.626
5.533923442,2.636,2.626
5.533923462,2.636,2.631
5.533923482,2.636,2.631
5.533923502,2.636,2.631
5.533923522,2.636,2.626
5.533923542,2.636,2.626
5.533923562,2.636,2.626
5.533923582,2.636,2.631
5.533923602,2.636,2.631
5.533923622,2.636,2.626
5.533923642,2.631,2.626
5.533923662,2.631,2.626
5.533923682,2.636,2.626
5.533923702,2.641,2.621
5.533923722,2.652,2.61
5.533923742,2.688,2.579
5.533923762,2.76,2.518
5.533923782,2.888,2.409
5.533923802,3.068,2.249
5.533923822,3.268,2.063
5.533923842,3.448,1.888
5.533923862,3.567,1.769
5.533923882,3.628,1.728
5.533923902,3.644,1.733
5.533923922,3.644,1.759
5.533923942,3.644,1.764
5.533923962,3.639,1.759
5.533923982,3.639,1.749
5.533924002,3.639,1.744
5.533924022,3.633,1.744
5.533924042,3.628,1.744
5.533924062,3.623,1.738
5.533924082,3.618,1.733
5.533924102,3.618,1.728
5.533924122,3.623,1.733
5.533924142,3.628,1.738
5.533924162,3.628,1.738
5.533924182,3.628,1.744
5.533924202,3.633,1.744
5.533924222,3.633,1.744
5.533924242,3.633,1.738
5.533924262,3.623,1.733
5.533924282,3.623,1.733
5.533924302,3.623,1.728
5.533924322,3.628,1.733
5.533924342,3.628,1.738
5.533924362,3.628,1.738
5.533924382,3.628,1.738
5.533924402,3.628,1.738
5.533924422,3.628,1.744
5.533924442,3.633,1.744
5.533924462,3.628,1.738
5.533924482,3.628,1.738
5.533924502,3.623,1.738
5.533924522,3.623,1.733
5.533924542,3.623,1.733
5.533924562,3.623,1.733
5.533924582,3.623,1.733
5.533924602,3.623,1.733
5.533924622,3.628,1.733
5.533924642,3.628,1.738
5.533924662,3.628,1.738
5.533924682,3.628,1.738
5.533924702,3.628,1.744
5.533924722,3.628,1.744
5.533924742,3.628,1.738
5.533924762,3.628,1.738
5.533924782,3.623,1.738
5.533924802,3.623,1.738
5.533924822,3.628,1.738
5.533924842,3.628,1.738
5.533924862,3.628,1.738
5.533924882,3.628,1.744
5.533924902,3.628,1.738
5.533924922,3.633,1.738
5.533924942,3.633,1.738
5.533924962,3.628,1.738
5.533924982,3.628,1.733
5.533925002,3.623,1.733
5.533925022,3.628,1.733
5.533925042,3.628,1.733
5.533925062,3.628,1.738
5.533925082,3.628,1.738
5.533925102,3.628,1.738
5.533925122,3.628,1.744
5.533925142,3.628,1.744
5.533925162,3.628,1.744
5.533925182,3.628,1.738
5.533925202,3.628,1.738
5.533925222,3.628,1.738
5.533925242,3.628,1.738
5.533925262,3.628,1.738
5.533925282,3.628,1.744
5.533925302,3.628,1.744
5.533925322,3.628,1.744
5.533925342,3.628,1.744
5.533925362,3.633,1.744
5.533925382,3.628,1.744
5.533925402,3.628,1.738
5.533925422,3.623,1.738
5.533925442,3.623,1.738
5.533925462,3.623,1.744
5.533925482,3.623,1.744
5.533925502,3.623,1.744
5.533925522,3.628,1.744
5.533925542,3.628,1.744
5.533925562,3.628,1.744
5.533925582,3.628,1.744
5.533925602,3.628,1.744
5.533925622,3.628,1.744
5.533925642,3.628,1.744
5.533925662,3.628,1.744
5.533925682,3.628,1.744
5.533925702,3.623,1.749
5.533925722,3.603,1.769
5.533925742,3.556,1.816
5.533925762,3.459,1.904
5.533925782,3.32,2.048
5.533925802,3.15,2.223
5.533925822,2.991,2.399
5.533925842,2.868,2.533
5.533925862,2.796,2.61
5.533925882,2.765,2.647
5.533925902,2.744,2.652
5.533925922,2.724,2.657
5.533925942,2.703,2.662
5.533925962,2.703,2.672
5.533925982,2.708,2.688
5.533926002,2.713,2.693
5.533926022,2.713,2.688
5.533926042,2.698,2.677
5.533926062,2.682,2.667
5.533926082,2.682,2.667
5.533926102,2.688,2.672
5.533926122,2.693,2.677
5.533926142,2.693,2.677
5.533926162,2.682,2.667
5.533926182,2.677,2.662
5.533926202,2.677,2.667
5.533926222,2.682,2.672
5.533926242,2.682,2.672
5.533926262,2.677,2.672
5.533926282,2.672,2.662
5.533926302,2.667,2.657
5.533926322,2.667,2.657
5.533926342,2.672,2.662
5.533926362,2.672,2.662
5.533926382,2.667,2.657
5.533926402,2.667,2.657
5.533926422,2.662,2.657
5.533926442,2.662,2.657
5.533926462,2.662,2.657
