Time [s],Can H,Can L
0.998530682,2.616,2.616
0.998530702,2.616,2.616
0.998530722,2.621,2.616
0.998530742,2.621,2.61
0.998530762,2.621,2.61
0.998530782,2.616,2.61
0.998530802,2.616,2.61
0.998530822,2.616,2.61
0.998530842,2.621,2.61
0.998530862,2.621,2.61
0.998530882,2.621,2.61
0.998530902,2.621,2.61
0.998530922,2.616,2.605
0.998530942,2.621,2.605
0.998530962,2.621,2.61
0.998530982,2.621,2.61
0.998531002,2.621,2.61
0.998531022,2.621,2.61
0.998531042,2.616,2.61
0.998531062,2.616,2.605
0.998531082,2.616,2.61
0.998531102,2.621,2.61
0.998531122,2.621,2.61
0.998531142,2.616,2.61
0.998531162,2.616,2.605
0.998531182,2.621,2.605
0.998531202,2.621,2.61
0.998531222,2.621,2.61
0.998531242,2.626,2.605
0.998531262,2.636,2.6
0.998531282,2.667,2.569
0.998531302,2.76,2.487
0.998531322,2.924,2.332
0.998531342,3.155,2.094
0.998531362,3.412,1.831
0.998531382,3.618,1.615
0.998531402,3.747,1.511
0.998531422,3.803,1.527
0.998531442,3.824,1.599
0.998531462,3.844,1.656
0.998531482,3.865,1.676
0.998531502,3.88,1.671
0.998531522,3.89,1.666
0.998531542,3.885,1.661
0.998531562,3.865,1.651
0.998531582,3.834,1.625
0.998531602,3.808,1.594
0.998531622,3.798,1.578
0.998531642,3.798,1.573
0.998531662,3.803,1.584
0.998531682,3.803,1.589
0.998531702,3.813,1.594
0.998531722,3.829,1.604
0.998531742,3.844,1.62
0.998531762,3.86,1.63
0.998531782,3.86,1.635
0.998531802,3.854,1.63
0.998531822,3.854,1.63
0.998531842,3.849,1.625
0.998531862,3.844,1.62
0.998531882,3.834,1.609
0.998531902,3.824,1.604
0.998531922,3.824,1.599
0.998531942,3.829,1.604
0.998531962,3.829,1.604
0.998531982,3.829,1.604
0.998532002,3.834,1.609
0.998532022,3.839,1.609
0.998532042,3.844,1.615
0.998532062,3.844,1.615
0.998532082,3.839,1.615
0.998532102,3.839,1.609
0.998532122,3.834,1.609
0.998532142,3.839,1.609
0.998532162,3.839,1.615
0.998532182,3.839,1.615
0.998532202,3.839,1.615
0.998532222,3.839,1.615
0.998532242,3.839,1.615
0.998532262,3.839,1.615
0.998532282,3.839,1.615
0.998532302,3.834,1.615
0.998532322,3.829,1.609
0.998532342,3.829,1.609
0.998532362,3.829,1.609
0.998532382,3.829,1.604
0.998532402,3.829,1.604
0.998532422,3.824,1.604
0.998532442,3.824,1.599
0.998532462,3.824,1.599
0.998532482,3.824,1.599
0.998532502,3.829,1.604
0.998532522,3.834,1.609
0.998532542,3.834,1.609
0.998532562,3.834,1.609
0.998532582,3.834,1.609
0.998532602,3.834,1.615
0.998532622,3.834,1.615
0.998532642,3.834,1.609
0.998532662,3.829,1.609
0.998532682,3.829,1.609
0.998532702,3.824,1.604
0.998532722,3.818,1.599
0.998532742,3.818,1.599
0.998532762,3.818,1.599
0.998532782,3.818,1.599
0.998532802,3.824,1.604
0.998532822,3.824,1.604
0.998532842,3.824,1.604
0.998532862,3.829,1.604
0.998532882,3.829,1.609
0.998532902,3.834,1.609
0.998532922,3.834,1.615
0.998532942,3.834,1.615
0.998532962,3.834,1.615
0.998532982,3.834,1.609
0.998533002,3.834,1.609
0.998533022,3.834,1.609
0.998533042,3.834,1.609
0.998533062,3.829,1.609
0.998533082,3.829,1.609
0.998533102,3.829,1.609
0.998533122,3.829,1.609
0.998533142,3.829,1.609
0.998533162,3.829,1.609
0.998533182,3.829,1.604
0.998533202,3.829,1.604
0.998533222,3.829,1.609
0.998533242,3.824,1.609
0.998533262,3.813,1.62
0.998533282,3.777,1.656
0.998533302,3.685,1.738
0.998533322,3.51,1.893
0.998533342,3.258,2.115
0.998533362,2.996,2.342
0.998533382,2.785,2.512
0.998533402,2.677,2.595
0.998533422,2.662,2.605
0.998533442,2.682,2.6
0.998533462,2.703,2.616
0.998533482,2.703,2.652
0.998533502,2.693,2.667
0.998533522,2.677,2.662
0.998533542,2.672,2.652
0.998533562,2.677,2.641
0.998533582,2.682,2.647
0.998533602,2.677,2.657
0.998533622,2.672,2.657
0.998533642,2.667,2.647
0.998533662,2.662,2.641
0.998533682,2.667,2.647
0.998533702,2.667,2.652
0.998533722,2.667,2.652
0.998533742,2.662,2.652
0.998533762,2.662,2.647
0.998533782,2.662,2.647
0.998533802,2.662,2.641
0.998533822,2.662,2.647
0.998533842,2.662,2.647
0.998533862,2.657,2.641
0.998533882,2.652,2.641
0.998533902,2.652,2.641
0.998533922,2.657,2.647
0.998533942,2.657,2.647
0.998533962,2.652,2.641
0.998533982,2.652,2.641
0.998534002,2.646,2.641
