Time [s],Can H,Can L
14.685330802,2.626,2.616
14.685330822,2.626,2.616
14.685330842,2.626,2.616
14.685330862,2.626,2.616
14.685330882,2.626,2.61
14.685330902,2.626,2.616
14.685330922,2.626,2.616
14.685330942,2.626,2.616
14.685330962,2.621,2.616
14.685330982,2.621,2.61
14.685331002,2.621,2.61
14.685331022,2.621,2.61
14.685331042,2.621,2.616
14.685331062,2.621,2.61
14.685331082,2.621,2.61
14.685331102,2.621,2.61
14.685331122,2.621,2.61
14.685331142,2.621,2.616
14.685331162,2.621,2.616
14.685331182,2.621,2.61
14.685331202,2.621,2.61
14.685331222,2.621,2.61
14.685331242,2.621,2.61
14.685331262,2.621,2.61
14.685331282,2.621,2.61
14.685331302,2.621,2.61
14.685331322,2.621,2.61
14.685331342,2.621,2.61
14.685331362,2.621,2.61
14.685331382,2.626,2.605
14.685331402,2.646,2.585
14.685331422,2.713,2.523
14.685331442,2.847,2.394
14.685331462,3.058,2.182
14.685331482,3.31,1.919
14.685331502,3.546,1.676
14.685331522,3.7,1.532
14.685331542,3.772,1.511
14.685331562,3.793,1.563
14.685331582,3.798,1.62
14.685331602,3.808,1.64
14.685331622,3.813,1.63
14.685331642,3.813,1.609
14.685331662,3.808,1.604
14.685331682,3.793,1.599
14.685331702,3.777,1.589
14.685331722,3.762,1.573
14.685331742,3.757,1.563
14.685331762,3.772,1.568
14.685331782,3.788,1.584
14.685331802,3.793,1.589
14.685331822,3.793,1.594
14.685331842,3.793,1.594
14.685331862,3.798,1.599
14.685331882,3.803,1.599
14.685331902,3.798,1.594
14.685331922,3.788,1.589
14.685331942,3.782,1.584
14.685331962,3.788,1.584
14.685331982,3.793,1.589
14.685332002,3.798,1.594
14.685332022,3.798,1.599
14.685332042,3.798,1.599
14.685332062,3.803,1.599
14.685332082,3.803,1.599
14.685332102,3.803,1.599
14.685332122,3.798,1.594
14.685332142,3.793,1.589
14.685332162,3.788,1.584
14.685332182,3.788,1.584
14.685332202,3.788,1.584
14.685332222,3.782,1.584
14.685332242,3.782,1.584
14.685332262,3.782,1.584
14.685332282,3.788,1.589
14.685332302,3.793,1.589
14.685332322,3.793,1.594
14.685332342,3.793,1.594
14.685332362,3.798,1.594
14.685332382,3.798,1.599
14.685332402,3.798,1.599
14.685332422,3.798,1.599
14.685332442,3.798,1.594
14.685332462,3.798,1.594
14.685332482,3.798,1.589
14.685332502,3.793,1.589
14.685332522,3.793,1.584
14.685332542,3.793,1.584
14.685332562,3.788,1.584
14.685332582,3.788,1.589
14.685332602,3.793,1.589
14.685332622,3.793,1.589
14.685332642,3.793,1.589
14.685332662,3.793,1.589
14.685332682,3.793,1.594
14.685332702,3.793,1.594
14.685332722,3.793,1.594
14.685332742,3.793,1.594
14.685332762,3.798,1.594
14.685332782,3.798,1.594
14.685332802,3.798,1.594
14.685332822,3.798,1.594
14.685332842,3.793,1.589
14.685332862,3.793,1.589
14.685332882,3.788,1.589
14.685332902,3.788,1.589
14.685332922,3.788,1.589
14.685332942,3.788,1.589
14.685332962,3.788,1.589
14.685332982,3.788,1.584
14.685333002,3.788,1.584
14.685333022,3.788,1.589
14.685333042,3.788,1.589
14.685333062,3.788,1.589
14.685333082,3.793,1.589
14.685333102,3.793,1.589
14.685333122,3.793,1.589
14.685333142,3.793,1.589
14.685333162,3.788,1.589
14.685333182,3.793,1.589
14.685333202,3.793,1.589
14.685333222,3.793,1.589
14.685333242,3.788,1.589
14.685333262,3.788,1.589
14.685333282,3.782,1.584
14.685333302,3.782,1.578
14.685333322,3.782,1.578
14.685333342,3.777,1.578
14.685333362,3.777,1.584
14.685333382,3.777,1.589
14.685333402,3.762,1.615
14.685333422,3.7,1.676
14.685333442,3.556,1.8
14.685333462,3.33,1.991
14.685333482,3.058,2.223
14.685333502,2.811,2.425
14.685333522,2.667,2.543
14.685333542,2.626,2.579
14.685333562,2.646,2.579
14.685333582,2.667,2.585
14.685333602,2.672,2.605
14.685333622,2.657,2.621
14.685333642,2.646,2.631
14.685333662,2.646,2.626
14.685333682,2.652,2.621
14.685333702,2.652,2.621
14.685333722,2.646,2.616
14.685333742,2.641,2.616
14.685333762,2.641,2.616
14.685333782,2.646,2.621
14.685333802,2.646,2.626
14.685333822,2.641,2.626
14.685333842,2.636,2.621
14.685333862,2.636,2.621
14.685333882,2.636,2.621
14.685333902,2.641,2.621
14.685333922,2.641,2.621
14.685333942,2.641,2.621
14.685333962,2.636,2.616
14.685333982,2.631,2.621
14.685334002,2.631,2.621
14.685334022,2.636,2.626
14.685334042,2.636,2.626
14.685334062,2.631,2.621
14.685334082,2.631,2.616
14.685334102,2.631,2.616
14.685334122,2.631,2.621
