Time [s],Can H,Can L
0.938499402,2.611,2.605
0.938499422,2.611,2.605
0.938499442,2.611,2.605
0.938499462,2.611,2.605
0.938499482,2.605,2.605
0.938499502,2.605,2.6
0.938499522,2.605,2.6
0.938499542,2.611,2.605
0.938499562,2.611,2.605
0.938499582,2.611,2.605
0.938499602,2.611,2.605
0.938499622,2.611,2.6
0.938499642,2.611,2.6
0.938499662,2.611,2.605
0.938499682,2.611,2.605
0.938499702,2.611,2.605
0.938499722,2.605,2.6
0.938499742,2.611,2.6
0.938499762,2.611,2.6
0.938499782,2.611,2.605
0.938499802,2.616,2.6
0.938499822,2.611,2.6
0.938499842,2.611,2.6
0.938499862,2.611,2.6
0.938499882,2.611,2.605
0.938499902,2.611,2.605
0.938499922,2.611,2.605
0.938499942,2.611,2.605
0.938499962,2.611,2.605
0.938499982,2.616,2.6
0.938500002,2.641,2.579
0.938500022,2.718,2.512
0.938500042,2.873,2.373
0.938500062,3.099,2.151
0.938500082,3.346,1.888
0.938500102,3.515,1.656
0.938500122,3.577,1.522
0.938500142,3.546,1.501
0.938500162,3.5,1.532
0.938500182,3.489,1.563
0.938500202,3.505,1.563
0.938500222,3.525,1.547
0.938500242,3.536,1.542
0.938500262,3.541,1.558
0.938500282,3.546,1.573
0.938500302,3.546,1.578
0.938500322,3.536,1.568
0.938500342,3.525,1.547
0.938500362,3.525,1.542
0.938500382,3.536,1.547
0.938500402,3.546,1.563
0.938500422,3.546,1.563
0.938500442,3.541,1.558
0.938500462,3.541,1.558
0.938500482,3.551,1.558
0.938500502,3.556,1.563
0.938500522,3.556,1.563
0.938500542,3.551,1.558
0.938500562,3.546,1.553
0.938500582,3.546,1.553
0.938500602,3.551,1.558
0.938500622,3.556,1.558
0.938500642,3.551,1.558
0.938500662,3.551,1.558
0.938500682,3.551,1.558
0.938500702,3.551,1.558
0.938500722,3.551,1.563
0.938500742,3.551,1.563
0.938500762,3.551,1.563
0.938500782,3.546,1.558
0.938500802,3.546,1.558
0.938500822,3.546,1.558
0.938500842,3.551,1.558
0.938500862,3.546,1.558
0.938500882,3.546,1.558
0.938500902,3.546,1.563
0.938500922,3.546,1.563
0.938500942,3.551,1.563
0.938500962,3.551,1.563
0.938500982,3.551,1.558
0.938501002,3.551,1.563
0.938501022,3.551,1.563
0.938501042,3.556,1.563
0.938501062,3.556,1.568
0.938501082,3.556,1.568
0.938501102,3.556,1.568
0.938501122,3.551,1.563
0.938501142,3.551,1.558
0.938501162,3.556,1.563
0.938501182,3.561,1.563
0.938501202,3.561,1.568
0.938501222,3.561,1.568
0.938501242,3.561,1.563
0.938501262,3.556,1.563
0.938501282,3.556,1.563
0.938501302,3.561,1.563
0.938501322,3.561,1.568
0.938501342,3.561,1.568
0.938501362,3.561,1.568
0.938501382,3.556,1.568
0.938501402,3.556,1.568
0.938501422,3.561,1.568
0.938501442,3.561,1.568
0.938501462,3.561,1.568
0.938501482,3.556,1.568
0.938501502,3.556,1.568
0.938501522,3.561,1.568
0.938501542,3.567,1.568
0.938501562,3.567,1.568
0.938501582,3.567,1.568
0.938501602,3.561,1.568
0.938501622,3.561,1.568
0.938501642,3.561,1.568
0.938501662,3.567,1.568
0.938501682,3.561,1.563
0.938501702,3.561,1.563
0.938501722,3.561,1.563
0.938501742,3.561,1.563
0.938501762,3.561,1.568
0.938501782,3.567,1.568
0.938501802,3.561,1.568
0.938501822,3.561,1.563
0.938501842,3.561,1.563
0.938501862,3.561,1.563
0.938501882,3.556,1.563
0.938501902,3.556,1.563
0.938501922,3.556,1.563
0.938501942,3.556,1.563
0.938501962,3.556,1.563
0.938501982,3.541,1.578
0.938502002,3.5,1.615
0.938502022,3.392,1.707
0.938502042,3.217,1.873
0.938502062,3.001,2.094
0.938502082,2.801,2.316
0.938502102,2.682,2.476
0.938502122,2.646,2.554
0.938502142,2.652,2.564
0.938502162,2.641,2.559
0.938502182,2.621,2.559
0.938502202,2.605,2.569
0.938502222,2.605,2.585
0.938502242,2.616,2.595
0.938502262,2.626,2.595
0.938502282,2.616,2.59
0.938502302,2.605,2.579
0.938502322,2.6,2.579
0.938502342,2.611,2.585
0.938502362,2.616,2.595
0.938502382,2.616,2.595
0.938502402,2.611,2.59
0.938502422,2.6,2.585
0.938502442,2.605,2.59
0.938502462,2.611,2.595
0.938502482,2.616,2.6
0.938502502,2.611,2.6
0.938502522,2.605,2.595
0.938502542,2.605,2.595
0.938502562,2.605,2.59
0.938502582,2.611,2.595
0.938502602,2.611,2.6
0.938502622,2.605,2.6
0.938502642,2.6,2.595
0.938502662,2.6,2.595
0.938502682,2.605,2.6
0.938502702,2.611,2.6
