Time [s],Can H,Can L
9.586289162,2.652,2.647
9.586289182,2.652,2.647
9.586289202,2.646,2.647
9.586289222,2.646,2.641
9.586289242,2.646,2.641
9.586289262,2.646,2.641
9.586289282,2.646,2.647
9.586289302,2.646,2.641
9.586289322,2.646,2.641
9.586289342,2.641,2.641
9.586289362,2.641,2.641
9.586289382,2.641,2.641
9.586289402,2.641,2.641
9.586289422,2.641,2.636
9.586289442,2.636,2.636
9.586289462,2.641,2.636
9.586289482,2.641,2.636
9.586289502,2.646,2.636
9.586289522,2.641,2.636
9.586289542,2.636,2.631
9.586289562,2.636,2.631
9.586289582,2.636,2.631
9.586289602,2.641,2.636
9.586289622,2.641,2.636
9.586289642,2.641,2.631
9.586289662,2.636,2.631
9.586289682,2.636,2.631
9.586289702,2.636,2.631
9.586289722,2.641,2.631
9.586289742,2.657,2.616
9.586289762,2.693,2.59
9.586289782,2.77,2.523
9.586289802,2.903,2.414
9.586289822,3.099,2.26
9.586289842,3.32,2.074
9.586289862,3.51,1.909
9.586289882,3.639,1.8
9.586289902,3.695,1.759
9.586289922,3.705,1.769
9.586289942,3.7,1.79
9.586289962,3.695,1.795
9.586289982,3.695,1.78
9.586290002,3.695,1.769
9.586290022,3.69,1.764
9.586290042,3.685,1.769
9.586290062,3.675,1.764
9.586290082,3.664,1.759
9.586290102,3.664,1.754
9.586290122,3.669,1.759
9.586290142,3.675,1.764
9.586290162,3.68,1.764
9.586290182,3.68,1.764
9.586290202,3.685,1.764
9.586290222,3.69,1.769
9.586290242,3.695,1.775
9.586290262,3.69,1.775
9.586290282,3.68,1.764
9.586290302,3.675,1.759
9.586290322,3.669,1.759
9.586290342,3.669,1.759
9.586290362,3.669,1.759
9.586290382,3.675,1.759
9.586290402,3.675,1.759
9.586290422,3.675,1.764
9.586290442,3.68,1.764
9.586290462,3.68,1.764
9.586290482,3.68,1.764
9.586290502,3.68,1.759
9.586290522,3.675,1.759
9.586290542,3.675,1.759
9.586290562,3.675,1.759
9.586290582,3.675,1.759
9.586290602,3.675,1.759
9.586290622,3.68,1.759
9.586290642,3.675,1.759
9.586290662,3.675,1.759
9.586290682,3.68,1.764
9.586290702,3.68,1.764
9.586290722,3.68,1.764
9.586290742,3.68,1.764
9.586290762,3.68,1.764
9.586290782,3.68,1.764
9.586290802,3.68,1.764
9.586290822,3.68,1.764
9.586290842,3.68,1.764
9.586290862,3.675,1.764
9.586290882,3.675,1.764
9.586290902,3.675,1.759
9.586290922,3.68,1.759
9.586290942,3.68,1.759
9.586290962,3.675,1.759
9.586290982,3.675,1.759
9.586291002,3.669,1.759
9.586291022,3.669,1.764
9.586291042,3.675,1.764
9.586291062,3.675,1.769
9.586291082,3.675,1.769
9.586291102,3.68,1.769
9.586291122,3.68,1.769
9.586291142,3.68,1.764
9.586291162,3.68,1.764
9.586291182,3.68,1.764
9.586291202,3.68,1.764
9.586291222,3.68,1.764
9.586291242,3.68,1.769
9.586291262,3.68,1.769
9.586291282,3.675,1.764
9.586291302,3.675,1.764
9.586291322,3.675,1.764
9.586291342,3.68,1.764
9.586291362,3.68,1.764
9.586291382,3.68,1.764
9.586291402,3.675,1.764
9.586291422,3.675,1.764
9.586291442,3.675,1.759
9.586291462,3.675,1.764
9.586291482,3.675,1.764
9.586291502,3.68,1.764
9.586291522,3.68,1.764
9.586291542,3.68,1.769
9.586291562,3.685,1.769
9.586291582,3.685,1.769
9.586291602,3.685,1.764
9.586291622,3.685,1.764
9.586291642,3.68,1.764
9.586291662,3.68,1.764
9.586291682,3.675,1.764
9.586291702,3.675,1.764
9.586291722,3.669,1.775
9.586291742,3.649,1.79
9.586291762,3.603,1.836
9.586291782,3.51,1.929
9.586291802,3.366,2.079
9.586291822,3.191,2.26
9.586291842,3.022,2.44
9.586291862,2.893,2.574
9.586291882,2.826,2.652
9.586291902,2.801,2.688
9.586291922,2.78,2.693
9.586291942,2.76,2.698
9.586291962,2.744,2.698
9.586291982,2.734,2.708
9.586292002,2.744,2.719
9.586292022,2.749,2.724
9.586292042,2.739,2.719
9.586292062,2.724,2.703
9.586292082,2.713,2.693
9.586292102,2.713,2.693
9.586292122,2.724,2.703
9.586292142,2.724,2.708
9.586292162,2.718,2.703
9.586292182,2.708,2.693
9.586292202,2.698,2.688
9.586292222,2.703,2.688
9.586292242,2.703,2.693
9.586292262,2.703,2.693
9.586292282,2.693,2.693
9.586292302,2.688,2.683
9.586292322,2.688,2.683
9.586292342,2.693,2.683
9.586292362,2.698,2.688
9.586292382,2.693,2.683
9.586292402,2.682,2.677
9.586292422,2.677,2.677
9.586292442,2.677,2.677
9.586292462,2.682,2.677
9.586292482,2.682,2.677
