Time [s],Can H,Can L
0.035486702,2.636,2.626
0.035486722,2.636,2.626
0.035486742,2.641,2.631
0.035486762,2.636,2.631
0.035486782,2.636,2.631
0.035486802,2.631,2.626
0.035486822,2.631,2.626
0.035486842,2.636,2.626
0.035486862,2.636,2.631
0.035486882,2.636,2.631
0.035486902,2.631,2.626
0.035486922,2.631,2.621
0.035486942,2.631,2.621
0.035486962,2.631,2.626
0.035486982,2.631,2.626
0.035487002,2.636,2.631
0.035487022,2.631,2.631
0.035487042,2.631,2.626
0.035487062,2.631,2.626
0.035487082,2.631,2.626
0.035487102,2.631,2.626
0.035487122,2.631,2.626
0.035487142,2.631,2.626
0.035487162,2.626,2.621
0.035487182,2.626,2.621
0.035487202,2.626,2.621
0.035487222,2.626,2.621
0.035487242,2.631,2.621
0.035487262,2.631,2.621
0.035487282,2.636,2.616
0.035487302,2.657,2.595
0.035487322,2.718,2.538
0.035487342,2.857,2.414
0.035487362,3.068,2.208
0.035487382,3.33,1.95
0.035487402,3.572,1.707
0.035487422,3.736,1.558
0.035487442,3.813,1.532
0.035487462,3.839,1.584
0.035487482,3.854,1.651
0.035487502,3.875,1.687
0.035487522,3.89,1.682
0.035487542,3.896,1.671
0.035487562,3.896,1.661
0.035487582,3.88,1.656
0.035487602,3.854,1.64
0.035487622,3.834,1.609
0.035487642,3.818,1.589
0.035487662,3.818,1.589
0.035487682,3.824,1.594
0.035487702,3.829,1.604
0.035487722,3.834,1.609
0.035487742,3.849,1.62
0.035487762,3.865,1.635
0.035487782,3.875,1.646
0.035487802,3.88,1.656
0.035487822,3.875,1.651
0.035487842,3.865,1.646
0.035487862,3.86,1.635
0.035487882,3.854,1.63
0.035487902,3.849,1.62
0.035487922,3.844,1.615
0.035487942,3.839,1.615
0.035487962,3.839,1.615
0.035487982,3.844,1.615
0.035488002,3.844,1.615
0.035488022,3.849,1.62
0.035488042,3.854,1.62
0.035488062,3.86,1.63
0.035488082,3.86,1.635
0.035488102,3.86,1.635
0.035488122,3.86,1.635
0.035488142,3.86,1.63
0.035488162,3.86,1.63
0.035488182,3.854,1.625
0.035488202,3.854,1.625
0.035488222,3.854,1.625
0.035488242,3.854,1.625
0.035488262,3.854,1.625
0.035488282,3.854,1.625
0.035488302,3.854,1.625
0.035488322,3.854,1.625
0.035488342,3.854,1.625
0.035488362,3.854,1.62
0.035488382,3.849,1.62
0.035488402,3.849,1.615
0.035488422,3.844,1.615
0.035488442,3.849,1.615
0.035488462,3.849,1.62
0.035488482,3.849,1.62
0.035488502,3.849,1.62
0.035488522,3.854,1.625
0.035488542,3.854,1.625
0.035488562,3.854,1.63
0.035488582,3.854,1.63
0.035488602,3.849,1.625
0.035488622,3.849,1.625
0.035488642,3.849,1.62
0.035488662,3.849,1.62
0.035488682,3.849,1.62
0.035488702,3.849,1.62
0.035488722,3.849,1.62
0.035488742,3.844,1.62
0.035488762,3.844,1.62
0.035488782,3.844,1.62
0.035488802,3.849,1.625
0.035488822,3.849,1.625
0.035488842,3.849,1.62
0.035488862,3.849,1.62
0.035488882,3.849,1.625
0.035488902,3.854,1.625
0.035488922,3.854,1.625
0.035488942,3.849,1.625
0.035488962,3.849,1.625
0.035488982,3.849,1.62
0.035489002,3.849,1.62
0.035489022,3.849,1.62
0.035489042,3.844,1.62
0.035489062,3.844,1.615
0.035489082,3.844,1.615
0.035489102,3.844,1.615
0.035489122,3.844,1.615
0.035489142,3.844,1.615
0.035489162,3.844,1.615
0.035489182,3.849,1.62
0.035489202,3.849,1.62
0.035489222,3.849,1.625
0.035489242,3.849,1.625
0.035489262,3.849,1.63
0.035489282,3.844,1.635
0.035489302,3.824,1.651
0.035489322,3.757,1.707
0.035489342,3.613,1.831
0.035489362,3.387,2.022
0.035489382,3.114,2.254
0.035489402,2.868,2.461
0.035489422,2.713,2.585
0.035489442,2.667,2.616
0.035489462,2.682,2.61
0.035489482,2.708,2.621
0.035489502,2.718,2.647
0.035489522,2.703,2.667
0.035489542,2.688,2.672
0.035489562,2.682,2.662
0.035489582,2.682,2.652
0.035489602,2.688,2.657
0.035489622,2.688,2.662
0.035489642,2.682,2.657
0.035489662,2.672,2.652
0.035489682,2.667,2.647
0.035489702,2.672,2.652
0.035489722,2.677,2.657
0.035489742,2.677,2.657
0.035489762,2.667,2.657
0.035489782,2.662,2.652
0.035489802,2.662,2.647
0.035489822,2.662,2.647
0.035489842,2.667,2.652
0.035489862,2.667,2.652
0.035489882,2.662,2.647
0.035489902,2.662,2.647
0.035489922,2.657,2.647
0.035489942,2.662,2.647
0.035489962,2.662,2.647
0.035489982,2.662,2.647
0.035490002,2.657,2.647
0.035490022,2.657,2.641
