Time [s],Can H,Can L
8.586210802,2.646,2.641
8.586210822,2.641,2.641
8.586210842,2.641,2.636
8.586210862,2.646,2.636
8.586210882,2.646,2.641
8.586210902,2.646,2.641
8.586210922,2.641,2.636
8.586210942,2.641,2.636
8.586210962,2.641,2.636
8.586210982,2.641,2.636
8.586211002,2.641,2.636
8.586211022,2.641,2.636
8.586211042,2.646,2.636
8.586211062,2.646,2.631
8.586211082,2.646,2.631
8.586211102,2.646,2.636
8.586211122,2.641,2.636
8.586211142,2.641,2.636
8.586211162,2.641,2.631
8.586211182,2.641,2.631
8.586211202,2.641,2.631
8.586211222,2.641,2.631
8.586211242,2.636,2.631
8.586211262,2.636,2.631
8.586211282,2.636,2.631
8.586211302,2.636,2.631
8.586211322,2.636,2.631
8.586211342,2.636,2.631
8.586211362,2.646,2.626
8.586211382,2.667,2.61
8.586211402,2.713,2.569
8.586211422,2.811,2.497
8.586211442,2.97,2.368
8.586211462,3.176,2.198
8.586211482,3.392,2.017
8.586211502,3.567,1.862
8.586211522,3.669,1.78
8.586211542,3.705,1.764
8.586211562,3.711,1.78
8.586211582,3.7,1.795
8.586211602,3.695,1.79
8.586211622,3.695,1.78
8.586211642,3.695,1.769
8.586211662,3.69,1.769
8.586211682,3.685,1.769
8.586211702,3.675,1.764
8.586211722,3.675,1.759
8.586211742,3.675,1.759
8.586211762,3.675,1.759
8.586211782,3.675,1.759
8.586211802,3.675,1.759
8.586211822,3.68,1.759
8.586211842,3.685,1.764
8.586211862,3.695,1.769
8.586211882,3.695,1.769
8.586211902,3.69,1.769
8.586211922,3.685,1.769
8.586211942,3.685,1.769
8.586211962,3.685,1.769
8.586211982,3.685,1.764
8.586212002,3.68,1.759
8.586212022,3.675,1.759
8.586212042,3.68,1.764
8.586212062,3.68,1.764
8.586212082,3.68,1.769
8.586212102,3.68,1.764
8.586212122,3.68,1.764
8.586212142,3.68,1.764
8.586212162,3.68,1.759
8.586212182,3.675,1.759
8.586212202,3.675,1.759
8.586212222,3.675,1.759
8.586212242,3.675,1.759
8.586212262,3.675,1.759
8.586212282,3.675,1.759
8.586212302,3.675,1.759
8.586212322,3.675,1.759
8.586212342,3.68,1.764
8.586212362,3.68,1.764
8.586212382,3.68,1.764
8.586212402,3.68,1.764
8.586212422,3.675,1.759
8.586212442,3.675,1.759
8.586212462,3.675,1.764
8.586212482,3.675,1.764
8.586212502,3.675,1.764
8.586212522,3.675,1.759
8.586212542,3.675,1.759
8.586212562,3.675,1.759
8.586212582,3.68,1.759
8.586212602,3.675,1.759
8.586212622,3.669,1.759
8.586212642,3.669,1.754
8.586212662,3.669,1.754
8.586212682,3.675,1.754
8.586212702,3.675,1.759
8.586212722,3.675,1.759
8.586212742,3.675,1.759
8.586212762,3.68,1.764
8.586212782,3.68,1.764
8.586212802,3.68,1.764
8.586212822,3.68,1.764
8.586212842,3.675,1.764
8.586212862,3.675,1.764
8.586212882,3.675,1.759
8.586212902,3.675,1.759
8.586212922,3.675,1.759
8.586212942,3.675,1.759
8.586212962,3.675,1.764
8.586212982,3.675,1.764
8.586213002,3.68,1.764
8.586213022,3.68,1.764
8.586213042,3.68,1.764
8.586213062,3.675,1.764
8.586213082,3.675,1.759
8.586213102,3.675,1.759
8.586213122,3.675,1.759
8.586213142,3.675,1.764
8.586213162,3.675,1.764
8.586213182,3.675,1.764
8.586213202,3.68,1.764
8.586213222,3.68,1.764
8.586213242,3.68,1.764
8.586213262,3.68,1.769
8.586213282,3.68,1.769
8.586213302,3.68,1.769
8.586213322,3.675,1.769
8.586213342,3.675,1.775
8.586213362,3.664,1.78
8.586213382,3.639,1.805
8.586213402,3.577,1.867
8.586213422,3.459,1.976
8.586213442,3.299,2.136
8.586213462,3.125,2.316
8.586213482,2.97,2.487
8.586213502,2.868,2.61
8.586213522,2.816,2.672
8.586213542,2.796,2.693
8.586213562,2.775,2.693
8.586213582,2.754,2.693
8.586213602,2.739,2.698
8.586213622,2.739,2.714
8.586213642,2.744,2.719
8.586213662,2.744,2.724
8.586213682,2.739,2.714
8.586213702,2.724,2.703
8.586213722,2.713,2.698
8.586213742,2.718,2.698
8.586213762,2.718,2.708
8.586213782,2.718,2.708
8.586213802,2.713,2.703
8.586213822,2.708,2.698
8.586213842,2.703,2.693
8.586213862,2.708,2.693
8.586213882,2.708,2.698
8.586213902,2.703,2.693
8.586213922,2.693,2.688
8.586213942,2.688,2.683
8.586213962,2.688,2.683
8.586213982,2.693,2.683
8.586214002,2.698,2.688
8.586214022,2.693,2.683
8.586214042,2.688,2.677
8.586214062,2.682,2.677
8.586214082,2.682,2.677
8.586214102,2.682,2.677
