Time [s],Can H,Can L
4.068481782,2.652,2.647
4.068481802,2.652,2.641
4.068481822,2.646,2.641
4.068481842,2.646,2.641
4.068481862,2.646,2.641
4.068481882,2.646,2.641
4.068481902,2.646,2.641
4.068481922,2.646,2.641
4.068481942,2.646,2.636
4.068481962,2.646,2.636
4.068481982,2.646,2.636
4.068482002,2.646,2.636
4.068482022,2.646,2.636
4.068482042,2.646,2.636
4.068482062,2.641,2.636
4.068482082,2.636,2.631
4.068482102,2.636,2.636
4.068482122,2.641,2.636
4.068482142,2.641,2.636
4.068482162,2.636,2.636
4.068482182,2.636,2.631
4.068482202,2.636,2.631
4.068482222,2.636,2.636
4.068482242,2.636,2.631
4.068482262,2.636,2.631
4.068482282,2.636,2.631
4.068482302,2.636,2.626
4.068482322,2.636,2.626
4.068482342,2.641,2.626
4.068482362,2.652,2.616
4.068482382,2.688,2.59
4.068482402,2.76,2.533
4.068482422,2.888,2.425
4.068482442,3.073,2.265
4.068482462,3.294,2.079
4.068482482,3.489,1.909
4.068482502,3.628,1.795
4.068482522,3.7,1.754
4.068482542,3.716,1.769
4.068482562,3.716,1.79
4.068482582,3.711,1.8
4.068482602,3.705,1.785
4.068482622,3.705,1.769
4.068482642,3.7,1.764
4.068482662,3.69,1.764
4.068482682,3.68,1.759
4.068482702,3.669,1.754
4.068482722,3.669,1.749
4.068482742,3.68,1.749
4.068482762,3.685,1.749
4.068482782,3.685,1.754
4.068482802,3.69,1.759
4.068482822,3.695,1.764
4.068482842,3.695,1.764
4.068482862,3.695,1.769
4.068482882,3.695,1.764
4.068482902,3.69,1.759
4.068482922,3.69,1.759
4.068482942,3.69,1.759
4.068482962,3.69,1.759
4.068482982,3.685,1.759
4.068483002,3.685,1.754
4.068483022,3.69,1.754
4.068483042,3.69,1.754
4.068483062,3.69,1.754
4.068483082,3.685,1.754
4.068483102,3.685,1.754
4.068483122,3.685,1.754
4.068483142,3.69,1.754
4.068483162,3.685,1.754
4.068483182,3.685,1.754
4.068483202,3.685,1.754
4.068483222,3.69,1.759
4.068483242,3.69,1.759
4.068483262,3.69,1.759
4.068483282,3.69,1.759
4.068483302,3.69,1.759
4.068483322,3.69,1.759
4.068483342,3.69,1.764
4.068483362,3.685,1.759
4.068483382,3.69,1.759
4.068483402,3.69,1.759
4.068483422,3.69,1.759
4.068483442,3.69,1.759
4.068483462,3.69,1.759
4.068483482,3.69,1.759
4.068483502,3.685,1.759
4.068483522,3.685,1.759
4.068483542,3.68,1.754
4.068483562,3.68,1.754
4.068483582,3.68,1.754
4.068483602,3.685,1.754
4.068483622,3.685,1.759
4.068483642,3.685,1.759
4.068483662,3.685,1.759
4.068483682,3.69,1.764
4.068483702,3.69,1.759
4.068483722,3.69,1.764
4.068483742,3.69,1.764
4.068483762,3.69,1.759
4.068483782,3.685,1.759
4.068483802,3.685,1.754
4.068483822,3.685,1.754
4.068483842,3.685,1.754
4.068483862,3.685,1.754
4.068483882,3.685,1.754
4.068483902,3.685,1.754
4.068483922,3.685,1.754
4.068483942,3.685,1.754
4.068483962,3.685,1.754
4.068483982,3.68,1.754
4.068484002,3.68,1.754
4.068484022,3.685,1.759
4.068484042,3.685,1.759
4.068484062,3.685,1.759
4.068484082,3.685,1.754
4.068484102,3.685,1.754
4.068484122,3.69,1.759
4.068484142,3.69,1.759
4.068484162,3.685,1.759
4.068484182,3.685,1.759
4.068484202,3.685,1.759
4.068484222,3.685,1.754
4.068484242,3.685,1.754
4.068484262,3.685,1.754
4.068484282,3.68,1.754
4.068484302,3.68,1.759
4.068484322,3.685,1.759
4.068484342,3.68,1.769
4.068484362,3.664,1.785
4.068484382,3.618,1.826
4.068484402,3.52,1.909
4.068484422,3.382,2.043
4.068484442,3.207,2.229
4.068484462,3.042,2.414
4.068484482,2.914,2.564
4.068484502,2.837,2.647
4.068484522,2.801,2.677
4.068484542,2.78,2.688
4.068484562,2.765,2.688
4.068484582,2.749,2.698
4.068484602,2.744,2.708
4.068484622,2.739,2.714
4.068484642,2.739,2.719
4.068484662,2.734,2.714
4.068484682,2.724,2.708
4.068484702,2.713,2.698
4.068484722,2.713,2.698
4.068484742,2.718,2.703
4.068484762,2.718,2.703
4.068484782,2.713,2.703
4.068484802,2.708,2.698
4.068484822,2.703,2.693
4.068484842,2.703,2.693
4.068484862,2.703,2.693
4.068484882,2.703,2.693
4.068484902,2.698,2.693
4.068484922,2.693,2.688
4.068484942,2.693,2.683
4.068484962,2.693,2.688
4.068484982,2.693,2.688
4.068485002,2.693,2.688
4.068485022,2.688,2.683
4.068485042,2.682,2.677
4.068485062,2.682,2.677
4.068485082,2.682,2.677
4.068485102,2.682,2.677
