Time [s],Can H,Can L
0.307337782,2.652,2.652
0.307337802,2.646,2.647
0.307337822,2.646,2.641
0.307337842,2.646,2.641
0.307337862,2.646,2.641
0.307337882,2.646,2.647
0.307337902,2.646,2.647
0.307337922,2.646,2.647
0.307337942,2.646,2.647
0.307337962,2.646,2.641
0.307337982,2.646,2.641
0.307338002,2.646,2.641
0.307338022,2.641,2.641
0.307338042,2.641,2.636
0.307338062,2.641,2.636
0.307338082,2.646,2.636
0.307338102,2.646,2.636
0.307338122,2.641,2.636
0.307338142,2.641,2.636
0.307338162,2.641,2.636
0.307338182,2.646,2.636
0.307338202,2.646,2.636
0.307338222,2.641,2.636
0.307338242,2.636,2.631
0.307338262,2.631,2.626
0.307338282,2.636,2.631
0.307338302,2.641,2.631
0.307338322,2.641,2.631
0.307338342,2.646,2.626
0.307338362,2.652,2.61
0.307338382,2.688,2.579
0.307338402,2.765,2.518
0.307338422,2.909,2.414
0.307338442,3.104,2.254
0.307338462,3.325,2.063
0.307338482,3.515,1.898
0.307338502,3.644,1.79
0.307338522,3.705,1.759
0.307338542,3.716,1.769
0.307338562,3.711,1.79
0.307338582,3.705,1.795
0.307338602,3.705,1.78
0.307338622,3.705,1.769
0.307338642,3.705,1.764
0.307338662,3.695,1.764
0.307338682,3.68,1.754
0.307338702,3.669,1.744
0.307338722,3.669,1.744
0.307338742,3.675,1.749
0.307338762,3.68,1.754
0.307338782,3.685,1.759
0.307338802,3.685,1.759
0.307338822,3.69,1.759
0.307338842,3.7,1.764
0.307338862,3.7,1.764
0.307338882,3.7,1.764
0.307338902,3.695,1.764
0.307338922,3.69,1.759
0.307338942,3.69,1.759
0.307338962,3.69,1.754
0.307338982,3.685,1.749
0.307339002,3.685,1.749
0.307339022,3.685,1.754
0.307339042,3.69,1.754
0.307339062,3.69,1.754
0.307339082,3.69,1.754
0.307339102,3.69,1.759
0.307339122,3.69,1.759
0.307339142,3.685,1.759
0.307339162,3.685,1.759
0.307339182,3.68,1.759
0.307339202,3.68,1.754
0.307339222,3.685,1.754
0.307339242,3.685,1.754
0.307339262,3.685,1.754
0.307339282,3.69,1.759
0.307339302,3.69,1.759
0.307339322,3.695,1.764
0.307339342,3.695,1.764
0.307339362,3.69,1.764
0.307339382,3.69,1.764
0.307339402,3.685,1.759
0.307339422,3.69,1.759
0.307339442,3.69,1.759
0.307339462,3.69,1.754
0.307339482,3.685,1.754
0.307339502,3.685,1.754
0.307339522,3.69,1.759
0.307339542,3.69,1.759
0.307339562,3.685,1.754
0.307339582,3.685,1.754
0.307339602,3.685,1.754
0.307339622,3.685,1.754
0.307339642,3.685,1.759
0.307339662,3.685,1.759
0.307339682,3.685,1.759
0.307339702,3.69,1.759
0.307339722,3.69,1.759
0.307339742,3.69,1.764
0.307339762,3.69,1.764
0.307339782,3.69,1.764
0.307339802,3.69,1.764
0.307339822,3.69,1.764
0.307339842,3.685,1.764
0.307339862,3.685,1.759
0.307339882,3.685,1.759
0.307339902,3.68,1.759
0.307339922,3.68,1.754
0.307339942,3.685,1.754
0.307339962,3.685,1.759
0.307339982,3.685,1.759
0.307340002,3.685,1.759
0.307340022,3.685,1.759
0.307340042,3.68,1.759
0.307340062,3.685,1.759
0.307340082,3.685,1.759
0.307340102,3.685,1.759
0.307340122,3.685,1.759
0.307340142,3.685,1.759
0.307340162,3.685,1.759
0.307340182,3.69,1.759
0.307340202,3.69,1.759
0.307340222,3.69,1.759
0.307340242,3.69,1.759
0.307340262,3.685,1.759
0.307340282,3.685,1.759
0.307340302,3.68,1.754
0.307340322,3.68,1.754
0.307340342,3.669,1.759
0.307340362,3.654,1.78
0.307340382,3.603,1.826
0.307340402,3.51,1.919
0.307340422,3.366,2.069
0.307340442,3.191,2.254
0.307340462,3.027,2.435
0.307340482,2.898,2.574
0.307340502,2.826,2.647
0.307340522,2.796,2.677
0.307340542,2.78,2.688
0.307340562,2.765,2.693
0.307340582,2.744,2.698
0.307340602,2.739,2.708
0.307340622,2.739,2.714
0.307340642,2.744,2.719
0.307340662,2.739,2.714
0.307340682,2.724,2.703
0.307340702,2.713,2.698
0.307340722,2.713,2.698
0.307340742,2.718,2.703
0.307340762,2.718,2.703
0.307340782,2.713,2.703
0.307340802,2.703,2.693
0.307340822,2.698,2.693
0.307340842,2.703,2.693
0.307340862,2.703,2.693
0.307340882,2.703,2.698
0.307340902,2.698,2.693
0.307340922,2.693,2.683
0.307340942,2.688,2.683
0.307340962,2.688,2.683
0.307340982,2.693,2.683
0.307341002,2.688,2.683
0.307341022,2.682,2.677
0.307341042,2.682,2.672
0.307341062,2.682,2.677
0.307341082,2.682,2.677
0.307341102,2.682,2.677
