Time [s],Can H,Can L
16.484007162,2.652,2.652
16.484007182,2.657,2.652
16.484007202,2.657,2.652
16.484007222,2.657,2.652
16.484007242,2.652,2.647
16.484007262,2.652,2.647
16.484007282,2.652,2.647
16.484007302,2.652,2.647
16.484007322,2.652,2.647
16.484007342,2.646,2.647
16.484007362,2.646,2.641
16.484007382,2.646,2.641
16.484007402,2.646,2.641
16.484007422,2.646,2.641
16.484007442,2.646,2.647
16.484007462,2.652,2.647
16.484007482,2.646,2.647
16.484007502,2.646,2.641
16.484007522,2.646,2.641
16.484007542,2.646,2.641
16.484007562,2.646,2.641
16.484007582,2.646,2.641
16.484007602,2.646,2.636
16.484007622,2.646,2.636
16.484007642,2.641,2.636
16.484007662,2.641,2.636
16.484007682,2.641,2.636
16.484007702,2.646,2.636
16.484007722,2.652,2.626
16.484007742,2.672,2.61
16.484007762,2.724,2.564
16.484007782,2.832,2.476
16.484007802,3.001,2.337
16.484007822,3.217,2.156
16.484007842,3.438,1.976
16.484007862,3.618,1.847
16.484007882,3.721,1.785
16.484007902,3.762,1.795
16.484007922,3.767,1.821
16.484007942,3.757,1.836
16.484007962,3.752,1.826
16.484007982,3.747,1.811
16.484008002,3.741,1.8
16.484008022,3.731,1.795
16.484008042,3.716,1.785
16.484008062,3.695,1.769
16.484008082,3.69,1.759
16.484008102,3.695,1.764
16.484008122,3.705,1.769
16.484008142,3.711,1.78
16.484008162,3.716,1.78
16.484008182,3.716,1.785
16.484008202,3.726,1.79
16.484008222,3.731,1.795
16.484008242,3.726,1.795
16.484008262,3.721,1.79
16.484008282,3.716,1.78
16.484008302,3.716,1.78
16.484008322,3.716,1.78
16.484008342,3.716,1.78
16.484008362,3.711,1.775
16.484008382,3.711,1.775
16.484008402,3.716,1.775
16.484008422,3.721,1.78
16.484008442,3.721,1.78
16.484008462,3.721,1.785
16.484008482,3.721,1.79
16.484008502,3.721,1.79
16.484008522,3.721,1.785
16.484008542,3.721,1.785
16.484008562,3.716,1.78
16.484008582,3.711,1.78
16.484008602,3.716,1.78
16.484008622,3.716,1.78
16.484008642,3.716,1.78
16.484008662,3.711,1.78
16.484008682,3.716,1.78
16.484008702,3.716,1.785
16.484008722,3.716,1.785
16.484008742,3.716,1.785
16.484008762,3.716,1.785
16.484008782,3.721,1.785
16.484008802,3.726,1.79
16.484008822,3.726,1.79
16.484008842,3.726,1.79
16.484008862,3.721,1.785
16.484008882,3.721,1.785
16.484008902,3.721,1.79
16.484008922,3.721,1.79
16.484008942,3.716,1.79
16.484008962,3.716,1.785
16.484008982,3.716,1.785
16.484009002,3.721,1.785
16.484009022,3.721,1.785
16.484009042,3.716,1.785
16.484009062,3.716,1.785
16.484009082,3.711,1.78
16.484009102,3.711,1.78
16.484009122,3.711,1.78
16.484009142,3.716,1.78
16.484009162,3.716,1.785
16.484009182,3.721,1.785
16.484009202,3.721,1.785
16.484009222,3.721,1.79
16.484009242,3.721,1.79
16.484009262,3.726,1.79
16.484009282,3.726,1.79
16.484009302,3.721,1.79
16.484009322,3.716,1.79
16.484009342,3.716,1.785
16.484009362,3.721,1.785
16.484009382,3.721,1.785
16.484009402,3.716,1.785
16.484009422,3.716,1.785
16.484009442,3.716,1.785
16.484009462,3.716,1.785
16.484009482,3.716,1.78
16.484009502,3.711,1.78
16.484009522,3.711,1.78
16.484009542,3.711,1.78
16.484009562,3.716,1.78
16.484009582,3.721,1.78
16.484009602,3.721,1.78
16.484009622,3.721,1.78
16.484009642,3.721,1.78
16.484009662,3.721,1.785
16.484009682,3.721,1.785
16.484009702,3.716,1.79
16.484009722,3.705,1.795
16.484009742,3.675,1.826
16.484009762,3.608,1.888
16.484009782,3.489,2.002
16.484009802,3.325,2.167
16.484009822,3.145,2.352
16.484009842,2.986,2.518
16.484009862,2.883,2.631
16.484009882,2.832,2.688
16.484009902,2.811,2.703
16.484009922,2.796,2.708
16.484009942,2.78,2.714
16.484009962,2.765,2.719
16.484009982,2.76,2.724
16.484010002,2.76,2.729
16.484010022,2.76,2.729
16.484010042,2.749,2.724
16.484010062,2.734,2.714
16.484010082,2.729,2.708
16.484010102,2.729,2.714
16.484010122,2.734,2.719
16.484010142,2.734,2.719
16.484010162,2.724,2.708
16.484010182,2.713,2.698
16.484010202,2.708,2.693
16.484010222,2.713,2.698
16.484010242,2.718,2.703
16.484010262,2.718,2.708
16.484010282,2.713,2.703
16.484010302,2.708,2.693
16.484010322,2.703,2.688
16.484010342,2.703,2.688
16.484010362,2.703,2.693
16.484010382,2.703,2.693
16.484010402,2.698,2.693
16.484010422,2.693,2.688
16.484010442,2.693,2.683
16.484010462,2.693,2.683
