Time [s],Can H,Can L
8.228725682,2.667,2.662
8.228725702,2.662,2.657
8.228725722,2.662,2.657
8.228725742,2.662,2.662
8.228725762,2.662,2.662
8.228725782,2.662,2.657
8.228725802,2.662,2.657
8.228725822,2.662,2.657
8.228725842,2.662,2.657
8.228725862,2.657,2.652
8.228725882,2.657,2.652
8.228725902,2.657,2.652
8.228725922,2.657,2.652
8.228725942,2.657,2.652
8.228725962,2.657,2.652
8.228725982,2.652,2.647
8.228726002,2.652,2.647
8.228726022,2.652,2.647
8.228726042,2.652,2.647
8.228726062,2.652,2.647
8.228726082,2.652,2.647
8.228726102,2.646,2.641
8.228726122,2.646,2.641
8.228726142,2.646,2.636
8.228726162,2.646,2.641
8.228726182,2.646,2.641
8.228726202,2.646,2.641
8.228726222,2.646,2.641
8.228726242,2.652,2.636
8.228726262,2.662,2.626
8.228726282,2.693,2.605
8.228726302,2.765,2.549
8.228726322,2.893,2.45
8.228726342,3.078,2.306
8.228726362,3.304,2.131
8.228726382,3.52,1.971
8.228726402,3.68,1.867
8.228726422,3.762,1.831
8.228726442,3.788,1.842
8.228726462,3.782,1.867
8.228726482,3.777,1.873
8.228726502,3.767,1.862
8.228726522,3.762,1.847
8.228726542,3.757,1.836
8.228726562,3.747,1.836
8.228726582,3.736,1.831
8.228726602,3.726,1.821
8.228726622,3.726,1.816
8.228726642,3.731,1.816
8.228726662,3.736,1.821
8.228726682,3.741,1.826
8.228726702,3.741,1.826
8.228726722,3.747,1.831
8.228726742,3.752,1.831
8.228726762,3.752,1.836
8.228726782,3.752,1.831
8.228726802,3.747,1.826
8.228726822,3.741,1.826
8.228726842,3.736,1.821
8.228726862,3.736,1.821
8.228726882,3.736,1.821
8.228726902,3.736,1.821
8.228726922,3.741,1.821
8.228726942,3.741,1.826
8.228726962,3.747,1.826
8.228726982,3.747,1.826
8.228727002,3.747,1.831
8.228727022,3.752,1.831
8.228727042,3.752,1.831
8.228727062,3.747,1.826
8.228727082,3.741,1.821
8.228727102,3.736,1.816
8.228727122,3.731,1.816
8.228727142,3.736,1.821
8.228727162,3.741,1.821
8.228727182,3.741,1.826
8.228727202,3.741,1.826
8.228727222,3.741,1.821
8.228727242,3.741,1.821
8.228727262,3.741,1.826
8.228727282,3.741,1.826
8.228727302,3.741,1.821
8.228727322,3.741,1.821
8.228727342,3.741,1.826
8.228727362,3.741,1.826
8.228727382,3.741,1.826
8.228727402,3.741,1.826
8.228727422,3.741,1.826
8.228727442,3.741,1.826
8.228727462,3.747,1.831
8.228727482,3.747,1.831
8.228727502,3.741,1.831
8.228727522,3.741,1.826
8.228727542,3.741,1.826
8.228727562,3.741,1.826
8.228727582,3.741,1.826
8.228727602,3.747,1.826
8.228727622,3.747,1.826
8.228727642,3.747,1.826
8.228727662,3.741,1.826
8.228727682,3.741,1.826
8.228727702,3.741,1.826
8.228727722,3.741,1.826
8.228727742,3.741,1.821
8.228727762,3.741,1.821
8.228727782,3.741,1.821
8.228727802,3.741,1.821
8.228727822,3.741,1.821
8.228727842,3.747,1.826
8.228727862,3.747,1.826
8.228727882,3.747,1.831
8.228727902,3.741,1.836
8.228727922,3.741,1.836
8.228727942,3.741,1.831
8.228727962,3.741,1.831
8.228727982,3.741,1.831
8.228728002,3.741,1.826
8.228728022,3.741,1.826
8.228728042,3.741,1.831
8.228728062,3.741,1.831
8.228728082,3.741,1.831
8.228728102,3.741,1.826
8.228728122,3.741,1.826
8.228728142,3.741,1.826
8.228728162,3.736,1.826
8.228728182,3.736,1.826
8.228728202,3.736,1.826
8.228728222,3.736,1.826
8.228728242,3.736,1.831
8.228728262,3.721,1.847
8.228728282,3.68,1.888
8.228728302,3.592,1.971
8.228728322,3.459,2.105
8.228728342,3.289,2.28
8.228728362,3.114,2.461
8.228728382,2.975,2.605
8.228728402,2.893,2.693
8.228728422,2.857,2.729
8.228728442,2.842,2.739
8.228728462,2.821,2.745
8.228728482,2.801,2.745
8.228728502,2.79,2.75
8.228728522,2.79,2.755
8.228728542,2.796,2.76
8.228728562,2.79,2.76
8.228728582,2.775,2.75
8.228728602,2.765,2.745
8.228728622,2.76,2.739
8.228728642,2.76,2.739
8.228728662,2.76,2.745
8.228728682,2.754,2.739
8.228728702,2.749,2.734
8.228728722,2.739,2.729
8.228728742,2.739,2.724
8.228728762,2.739,2.724
8.228728782,2.739,2.729
8.228728802,2.734,2.724
8.228728822,2.729,2.719
8.228728842,2.729,2.714
8.228728862,2.724,2.714
8.228728882,2.724,2.714
8.228728902,2.724,2.714
8.228728922,2.718,2.708
8.228728942,2.718,2.708
8.228728962,2.713,2.708
8.228728982,2.713,2.703
8.228729002,2.713,2.703
