Time [s],Can H,Can L
0.246387642,2.631,2.626
0.246387662,2.631,2.626
0.246387682,2.636,2.626
0.246387702,2.636,2.626
0.246387722,2.636,2.626
0.246387742,2.631,2.621
0.246387762,2.631,2.621
0.246387782,2.631,2.621
0.246387802,2.631,2.626
0.246387822,2.631,2.626
0.246387842,2.631,2.621
0.246387862,2.631,2.621
0.246387882,2.631,2.621
0.246387902,2.626,2.621
0.246387922,2.626,2.621
0.246387942,2.626,2.621
0.246387962,2.626,2.621
0.246387982,2.626,2.621
0.246388002,2.626,2.626
0.246388022,2.626,2.626
0.246388042,2.626,2.626
0.246388062,2.626,2.621
0.246388082,2.626,2.621
0.246388102,2.626,2.616
0.246388122,2.626,2.616
0.246388142,2.626,2.616
0.246388162,2.626,2.616
0.246388182,2.626,2.616
0.246388202,2.626,2.616
0.246388222,2.636,2.6
0.246388242,2.677,2.564
0.246388262,2.775,2.481
0.246388282,2.95,2.311
0.246388302,3.191,2.074
0.246388322,3.448,1.811
0.246388342,3.644,1.604
0.246388362,3.762,1.517
0.246388382,3.803,1.532
0.246388402,3.824,1.599
0.246388422,3.834,1.651
0.246388442,3.854,1.666
0.246388462,3.865,1.656
0.246388482,3.87,1.651
0.246388502,3.87,1.651
0.246388522,3.849,1.646
0.246388542,3.829,1.62
0.246388562,3.808,1.599
0.246388582,3.803,1.584
0.246388602,3.803,1.584
0.246388622,3.813,1.589
0.246388642,3.818,1.594
0.246388662,3.818,1.599
0.246388682,3.829,1.604
0.246388702,3.839,1.615
0.246388722,3.844,1.625
0.246388742,3.844,1.625
0.246388762,3.839,1.625
0.246388782,3.834,1.62
0.246388802,3.834,1.615
0.246388822,3.829,1.609
0.246388842,3.824,1.604
0.246388862,3.818,1.599
0.246388882,3.818,1.599
0.246388902,3.818,1.599
0.246388922,3.824,1.604
0.246388942,3.834,1.615
0.246388962,3.834,1.62
0.246388982,3.839,1.62
0.246389002,3.839,1.62
0.246389022,3.839,1.62
0.246389042,3.839,1.615
0.246389062,3.834,1.615
0.246389082,3.829,1.609
0.246389102,3.824,1.604
0.246389122,3.824,1.604
0.246389142,3.824,1.604
0.246389162,3.829,1.604
0.246389182,3.829,1.604
0.246389202,3.829,1.604
0.246389222,3.829,1.604
0.246389242,3.829,1.609
0.246389262,3.834,1.609
0.246389282,3.839,1.615
0.246389302,3.839,1.615
0.246389322,3.834,1.615
0.246389342,3.829,1.615
0.246389362,3.829,1.615
0.246389382,3.829,1.615
0.246389402,3.834,1.609
0.246389422,3.829,1.609
0.246389442,3.829,1.604
0.246389462,3.829,1.604
0.246389482,3.829,1.609
0.246389502,3.829,1.609
0.246389522,3.829,1.609
0.246389542,3.829,1.609
0.246389562,3.829,1.609
0.246389582,3.834,1.615
0.246389602,3.834,1.615
0.246389622,3.834,1.615
0.246389642,3.829,1.615
0.246389662,3.834,1.615
0.246389682,3.834,1.615
0.246389702,3.839,1.615
0.246389722,3.839,1.615
0.246389742,3.834,1.615
0.246389762,3.834,1.615
0.246389782,3.829,1.615
0.246389802,3.829,1.615
0.246389822,3.829,1.609
0.246389842,3.829,1.609
0.246389862,3.829,1.609
0.246389882,3.829,1.609
0.246389902,3.829,1.604
0.246389922,3.829,1.609
0.246389942,3.829,1.609
0.246389962,3.829,1.609
0.246389982,3.834,1.615
0.246390002,3.834,1.615
0.246390022,3.834,1.615
0.246390042,3.834,1.62
0.246390062,3.834,1.62
0.246390082,3.839,1.62
0.246390102,3.839,1.615
0.246390122,3.834,1.615
0.246390142,3.834,1.615
0.246390162,3.829,1.609
0.246390182,3.829,1.609
0.246390202,3.829,1.615
0.246390222,3.818,1.625
0.246390242,3.772,1.661
0.246390262,3.669,1.749
0.246390282,3.489,1.909
0.246390302,3.232,2.131
0.246390322,2.965,2.358
0.246390342,2.76,2.523
0.246390362,2.662,2.595
0.246390382,2.657,2.605
0.246390402,2.688,2.605
0.246390422,2.708,2.626
0.246390442,2.703,2.657
0.246390462,2.688,2.667
0.246390482,2.667,2.662
0.246390502,2.667,2.647
0.246390522,2.672,2.636
0.246390542,2.677,2.641
0.246390562,2.677,2.652
0.246390582,2.667,2.647
0.246390602,2.662,2.641
0.246390622,2.657,2.636
0.246390642,2.662,2.636
0.246390662,2.662,2.641
0.246390682,2.662,2.647
0.246390702,2.657,2.647
0.246390722,2.657,2.641
0.246390742,2.652,2.641
0.246390762,2.652,2.641
0.246390782,2.657,2.641
0.246390802,2.657,2.641
0.246390822,2.652,2.641
0.246390842,2.652,2.636
0.246390862,2.646,2.636
0.246390882,2.646,2.636
0.246390902,2.652,2.636
0.246390922,2.652,2.641
0.246390942,2.646,2.636
0.246390962,2.641,2.636
