Time [s],Can H,Can L
18.069701402,2.652,2.647
18.069701422,2.646,2.647
18.069701442,2.646,2.641
18.069701462,2.641,2.641
18.069701482,2.641,2.636
18.069701502,2.646,2.641
18.069701522,2.646,2.641
18.069701542,2.646,2.636
18.069701562,2.641,2.636
18.069701582,2.636,2.636
18.069701602,2.636,2.636
18.069701622,2.641,2.636
18.069701642,2.641,2.636
18.069701662,2.641,2.636
18.069701682,2.641,2.636
18.069701702,2.636,2.636
18.069701722,2.636,2.636
18.069701742,2.636,2.636
18.069701762,2.636,2.631
18.069701782,2.636,2.631
18.069701802,2.636,2.631
18.069701822,2.636,2.631
18.069701842,2.636,2.631
18.069701862,2.636,2.631
18.069701882,2.636,2.631
18.069701902,2.636,2.631
18.069701922,2.636,2.631
18.069701942,2.636,2.626
18.069701962,2.636,2.616
18.069701982,2.657,2.6
18.069702002,2.718,2.559
18.069702022,2.826,2.476
18.069702042,2.996,2.342
18.069702062,3.202,2.167
18.069702082,3.407,1.976
18.069702102,3.572,1.826
18.069702122,3.669,1.754
18.069702142,3.705,1.749
18.069702162,3.705,1.769
18.069702182,3.7,1.785
18.069702202,3.7,1.78
18.069702222,3.7,1.769
18.069702242,3.7,1.764
18.069702262,3.695,1.764
18.069702282,3.69,1.764
18.069702302,3.68,1.759
18.069702322,3.675,1.754
18.069702342,3.68,1.754
18.069702362,3.685,1.754
18.069702382,3.685,1.759
18.069702402,3.68,1.754
18.069702422,3.68,1.754
18.069702442,3.685,1.759
18.069702462,3.695,1.764
18.069702482,3.695,1.764
18.069702502,3.69,1.764
18.069702522,3.685,1.759
18.069702542,3.685,1.759
18.069702562,3.685,1.754
18.069702582,3.68,1.754
18.069702602,3.68,1.754
18.069702622,3.68,1.754
18.069702642,3.68,1.754
18.069702662,3.685,1.754
18.069702682,3.685,1.759
18.069702702,3.685,1.759
18.069702722,3.69,1.759
18.069702742,3.69,1.759
18.069702762,3.69,1.764
18.069702782,3.69,1.764
18.069702802,3.69,1.764
18.069702822,3.69,1.759
18.069702842,3.685,1.759
18.069702862,3.685,1.754
18.069702882,3.685,1.754
18.069702902,3.685,1.754
18.069702922,3.68,1.754
18.069702942,3.685,1.759
18.069702962,3.685,1.759
18.069702982,3.69,1.759
18.069703002,3.685,1.759
18.069703022,3.685,1.754
18.069703042,3.685,1.749
18.069703062,3.685,1.749
18.069703082,3.685,1.754
18.069703102,3.685,1.754
18.069703122,3.685,1.759
18.069703142,3.685,1.759
18.069703162,3.685,1.759
18.069703182,3.69,1.759
18.069703202,3.69,1.764
18.069703222,3.69,1.764
18.069703242,3.685,1.764
18.069703262,3.685,1.759
18.069703282,3.685,1.759
18.069703302,3.685,1.759
18.069703322,3.685,1.759
18.069703342,3.685,1.759
18.069703362,3.685,1.759
18.069703382,3.68,1.754
18.069703402,3.68,1.754
18.069703422,3.68,1.754
18.069703442,3.68,1.754
18.069703462,3.68,1.754
18.069703482,3.68,1.754
18.069703502,3.68,1.754
18.069703522,3.68,1.754
18.069703542,3.68,1.759
18.069703562,3.68,1.759
18.069703582,3.68,1.754
18.069703602,3.68,1.749
18.069703622,3.68,1.749
18.069703642,3.68,1.754
18.069703662,3.685,1.759
18.069703682,3.69,1.764
18.069703702,3.69,1.764
18.069703722,3.69,1.759
18.069703742,3.685,1.759
18.069703762,3.685,1.759
18.069703782,3.685,1.759
18.069703802,3.685,1.759
18.069703822,3.68,1.759
18.069703842,3.68,1.759
18.069703862,3.68,1.754
18.069703882,3.68,1.754
18.069703902,3.68,1.754
18.069703922,3.68,1.754
18.069703942,3.675,1.759
18.069703962,3.669,1.769
18.069703982,3.639,1.795
18.069704002,3.572,1.862
18.069704022,3.448,1.981
18.069704042,3.284,2.151
18.069704062,3.109,2.342
18.069704082,2.96,2.512
18.069704102,2.857,2.621
18.069704122,2.806,2.672
18.069704142,2.785,2.683
18.069704162,2.77,2.688
18.069704182,2.754,2.693
18.069704202,2.744,2.703
18.069704222,2.739,2.714
18.069704242,2.744,2.719
18.069704262,2.749,2.719
18.069704282,2.739,2.714
18.069704302,2.724,2.708
18.069704322,2.713,2.698
18.069704342,2.713,2.703
18.069704362,2.718,2.703
18.069704382,2.724,2.708
18.069704402,2.718,2.708
18.069704422,2.708,2.698
18.069704442,2.703,2.693
18.069704462,2.703,2.693
18.069704482,2.708,2.693
18.069704502,2.708,2.698
18.069704522,2.708,2.693
18.069704542,2.703,2.688
18.069704562,2.698,2.688
18.069704582,2.698,2.688
18.069704602,2.698,2.688
18.069704622,2.698,2.688
18.069704642,2.693,2.683
18.069704662,2.688,2.677
18.069704682,2.682,2.677
18.069704702,2.688,2.677
