Time [s],Can H,Can L
6.685377502,2.626,2.616
6.685377522,2.626,2.621
6.685377542,2.626,2.616
6.685377562,2.621,2.616
6.685377582,2.621,2.61
6.685377602,2.621,2.61
6.685377622,2.621,2.616
6.685377642,2.621,2.616
6.685377662,2.621,2.616
6.685377682,2.616,2.61
6.685377702,2.616,2.61
6.685377722,2.621,2.61
6.685377742,2.616,2.61
6.685377762,2.616,2.61
6.685377782,2.616,2.61
6.685377802,2.616,2.61
6.685377822,2.616,2.61
6.685377842,2.616,2.61
6.685377862,2.616,2.61
6.685377882,2.616,2.61
6.685377902,2.621,2.61
6.685377922,2.621,2.616
6.685377942,2.621,2.616
6.685377962,2.616,2.616
6.685377982,2.616,2.61
6.685378002,2.616,2.61
6.685378022,2.616,2.61
6.685378042,2.621,2.61
6.685378062,2.621,2.61
6.685378082,2.626,2.605
6.685378102,2.657,2.579
6.685378122,2.729,2.507
6.685378142,2.873,2.368
6.685378162,3.099,2.146
6.685378182,3.356,1.883
6.685378202,3.582,1.651
6.685378222,3.721,1.527
6.685378242,3.782,1.517
6.685378262,3.803,1.578
6.685378282,3.808,1.63
6.685378302,3.813,1.64
6.685378322,3.813,1.62
6.685378342,3.808,1.599
6.685378362,3.798,1.589
6.685378382,3.788,1.584
6.685378402,3.772,1.578
6.685378422,3.762,1.563
6.685378442,3.762,1.558
6.685378462,3.772,1.563
6.685378482,3.788,1.578
6.685378502,3.798,1.589
6.685378522,3.798,1.594
6.685378542,3.798,1.594
6.685378562,3.803,1.594
6.685378582,3.803,1.594
6.685378602,3.798,1.589
6.685378622,3.793,1.584
6.685378642,3.788,1.578
6.685378662,3.788,1.578
6.685378682,3.793,1.584
6.685378702,3.798,1.584
6.685378722,3.798,1.589
6.685378742,3.793,1.589
6.685378762,3.793,1.589
6.685378782,3.793,1.584
6.685378802,3.793,1.584
6.685378822,3.793,1.584
6.685378842,3.793,1.578
6.685378862,3.788,1.578
6.685378882,3.788,1.584
6.685378902,3.788,1.584
6.685378922,3.793,1.584
6.685378942,3.793,1.584
6.685378962,3.793,1.584
6.685378982,3.793,1.584
6.685379002,3.798,1.589
6.685379022,3.793,1.589
6.685379042,3.793,1.589
6.685379062,3.793,1.584
6.685379082,3.793,1.584
6.685379102,3.793,1.578
6.685379122,3.793,1.578
6.685379142,3.793,1.578
6.685379162,3.788,1.578
6.685379182,3.788,1.578
6.685379202,3.788,1.578
6.685379222,3.782,1.578
6.685379242,3.788,1.584
6.685379262,3.788,1.584
6.685379282,3.793,1.584
6.685379302,3.793,1.584
6.685379322,3.793,1.584
6.685379342,3.793,1.578
6.685379362,3.793,1.584
6.685379382,3.793,1.584
6.685379402,3.793,1.589
6.685379422,3.793,1.589
6.685379442,3.793,1.584
6.685379462,3.793,1.584
6.685379482,3.788,1.584
6.685379502,3.788,1.584
6.685379522,3.788,1.578
6.685379542,3.793,1.578
6.685379562,3.793,1.578
6.685379582,3.788,1.578
6.685379602,3.788,1.578
6.685379622,3.788,1.578
6.685379642,3.788,1.578
6.685379662,3.788,1.578
6.685379682,3.788,1.584
6.685379702,3.788,1.584
6.685379722,3.788,1.584
6.685379742,3.788,1.589
6.685379762,3.788,1.589
6.685379782,3.788,1.589
6.685379802,3.788,1.589
6.685379822,3.788,1.584
6.685379842,3.788,1.584
6.685379862,3.788,1.584
6.685379882,3.793,1.584
6.685379902,3.793,1.584
6.685379922,3.793,1.584
6.685379942,3.788,1.584
6.685379962,3.788,1.584
6.685379982,3.782,1.578
6.685380002,3.782,1.578
6.685380022,3.782,1.584
6.685380042,3.788,1.584
6.685380062,3.788,1.584
6.685380082,3.782,1.589
6.685380102,3.752,1.615
6.685380122,3.68,1.682
6.685380142,3.525,1.811
6.685380162,3.289,2.017
6.685380182,3.011,2.249
6.685380202,2.78,2.44
6.685380222,2.652,2.549
6.685380242,2.621,2.574
6.685380262,2.646,2.574
6.685380282,2.672,2.585
6.685380302,2.667,2.605
6.685380322,2.652,2.626
6.685380342,2.641,2.631
6.685380362,2.646,2.626
6.685380382,2.652,2.621
6.685380402,2.652,2.621
6.685380422,2.641,2.621
6.685380442,2.636,2.616
6.685380462,2.636,2.616
6.685380482,2.641,2.621
6.685380502,2.646,2.626
6.685380522,2.646,2.626
6.685380542,2.641,2.621
6.685380562,2.636,2.616
6.685380582,2.636,2.616
6.685380602,2.641,2.621
6.685380622,2.646,2.626
6.685380642,2.641,2.626
6.685380662,2.636,2.621
6.685380682,2.631,2.616
6.685380702,2.631,2.616
6.685380722,2.636,2.621
6.685380742,2.636,2.621
6.685380762,2.636,2.621
6.685380782,2.636,2.621
6.685380802,2.631,2.621
6.685380822,2.631,2.621
