Time [s],Can H,Can L
26.685179622,2.626,2.616
26.685179642,2.626,2.621
26.685179662,2.626,2.621
26.685179682,2.626,2.621
26.685179702,2.626,2.621
26.685179722,2.621,2.621
26.685179742,2.626,2.621
26.685179762,2.626,2.621
26.685179782,2.626,2.621
26.685179802,2.626,2.621
26.685179822,2.626,2.616
26.685179842,2.621,2.616
26.685179862,2.621,2.616
26.685179882,2.621,2.616
26.685179902,2.621,2.616
26.685179922,2.621,2.616
26.685179942,2.621,2.61
26.685179962,2.616,2.61
26.685179982,2.616,2.61
26.685180002,2.621,2.616
26.685180022,2.626,2.621
26.685180042,2.626,2.616
26.685180062,2.621,2.61
26.685180082,2.616,2.605
26.685180102,2.616,2.61
26.685180122,2.621,2.61
26.685180142,2.621,2.616
26.685180162,2.621,2.616
26.685180182,2.621,2.61
26.685180202,2.621,2.605
26.685180222,2.641,2.59
26.685180242,2.693,2.543
26.685180262,2.811,2.435
26.685180282,3.001,2.239
26.685180302,3.253,1.981
26.685180322,3.495,1.723
26.685180342,3.675,1.553
26.685180362,3.762,1.506
26.685180382,3.788,1.542
26.685180402,3.793,1.604
26.685180422,3.798,1.635
26.685180442,3.803,1.625
26.685180462,3.808,1.609
26.685180482,3.808,1.599
26.685180502,3.798,1.594
26.685180522,3.782,1.589
26.685180542,3.767,1.573
26.685180562,3.762,1.563
26.685180582,3.772,1.563
26.685180602,3.788,1.573
26.685180622,3.793,1.589
26.685180642,3.793,1.594
26.685180662,3.793,1.589
26.685180682,3.793,1.589
26.685180702,3.793,1.584
26.685180722,3.788,1.578
26.685180742,3.782,1.573
26.685180762,3.777,1.568
26.685180782,3.777,1.568
26.685180802,3.782,1.578
26.685180822,3.788,1.584
26.685180842,3.793,1.589
26.685180862,3.793,1.589
26.685180882,3.798,1.594
26.685180902,3.803,1.594
26.685180922,3.798,1.594
26.685180942,3.798,1.589
26.685180962,3.793,1.584
26.685180982,3.793,1.584
26.685181002,3.793,1.578
26.685181022,3.793,1.578
26.685181042,3.788,1.578
26.685181062,3.788,1.578
26.685181082,3.788,1.578
26.685181102,3.788,1.578
26.685181122,3.788,1.578
26.685181142,3.788,1.578
26.685181162,3.788,1.578
26.685181182,3.788,1.578
26.685181202,3.793,1.584
26.685181222,3.793,1.584
26.685181242,3.793,1.584
26.685181262,3.793,1.589
26.685181282,3.793,1.589
26.685181302,3.798,1.589
26.685181322,3.798,1.589
26.685181342,3.798,1.589
26.685181362,3.793,1.589
26.685181382,3.793,1.589
26.685181402,3.793,1.589
26.685181422,3.788,1.589
26.685181442,3.788,1.584
26.685181462,3.782,1.584
26.685181482,3.782,1.584
26.685181502,3.788,1.584
26.685181522,3.788,1.584
26.685181542,3.788,1.584
26.685181562,3.788,1.584
26.685181582,3.788,1.584
26.685181602,3.782,1.584
26.685181622,3.782,1.578
26.685181642,3.788,1.578
26.685181662,3.788,1.584
26.685181682,3.793,1.584
26.685181702,3.793,1.589
26.685181722,3.793,1.589
26.685181742,3.793,1.589
26.685181762,3.793,1.589
26.685181782,3.793,1.584
26.685181802,3.788,1.584
26.685181822,3.782,1.578
26.685181842,3.777,1.578
26.685181862,3.777,1.578
26.685181882,3.782,1.578
26.685181902,3.788,1.578
26.685181922,3.788,1.584
26.685181942,3.788,1.584
26.685181962,3.793,1.584
26.685181982,3.793,1.589
26.685182002,3.793,1.584
26.685182022,3.793,1.584
26.685182042,3.788,1.584
26.685182062,3.788,1.584
26.685182082,3.788,1.584
26.685182102,3.788,1.584
26.685182122,3.788,1.584
26.685182142,3.788,1.578
26.685182162,3.788,1.578
26.685182182,3.788,1.578
26.685182202,3.782,1.584
26.685182222,3.767,1.594
26.685182242,3.711,1.64
26.685182262,3.587,1.744
26.685182282,3.382,1.919
26.685182302,3.109,2.146
26.685182322,2.852,2.368
26.685182342,2.677,2.512
26.685182362,2.616,2.569
26.685182382,2.626,2.569
26.685182402,2.657,2.574
26.685182422,2.667,2.59
26.685182442,2.652,2.61
26.685182462,2.636,2.621
26.685182482,2.636,2.621
26.685182502,2.641,2.616
26.685182522,2.646,2.61
26.685182542,2.646,2.61
26.685182562,2.636,2.61
26.685182582,2.631,2.61
26.685182602,2.631,2.61
26.685182622,2.636,2.616
26.685182642,2.636,2.616
26.685182662,2.631,2.616
26.685182682,2.626,2.61
26.685182702,2.626,2.61
26.685182722,2.626,2.616
26.685182742,2.631,2.616
26.685182762,2.631,2.616
26.685182782,2.626,2.61
26.685182802,2.626,2.61
26.685182822,2.626,2.61
26.685182842,2.631,2.616
26.685182862,2.626,2.616
26.685182882,2.626,2.616
26.685182902,2.626,2.616
26.685182922,2.626,2.616
26.685182942,2.626,2.616
