Time [s],CAN H,CAN L
238.982763142,2.544,2.518
238.982763162,2.539,2.518
238.982763182,2.539,2.518
238.982763202,2.539,2.518
238.982763222,2.539,2.518
238.982763242,2.539,2.518
238.982763262,2.539,2.518
238.982763282,2.539,2.518
238.982763302,2.539,2.518
238.982763322,2.539,2.523
238.982763342,2.539,2.523
238.982763362,2.539,2.523
238.982763382,2.539,2.523
238.982763402,2.539,2.523
238.982763422,2.539,2.523
238.982763442,2.533,2.518
238.982763462,2.533,2.518
238.982763482,2.533,2.518
238.982763502,2.533,2.518
238.982763522,2.533,2.518
238.982763542,2.533,2.518
238.982763562,2.533,2.518
238.982763582,2.533,2.518
238.982763602,2.533,2.523
238.982763622,2.533,2.523
238.982763642,2.533,2.523
238.982763662,2.539,2.523
238.982763682,2.539,2.523
238.982763702,2.539,2.523
238.982763722,2.544,2.518
238.982763742,2.564,2.497
238.982763762,2.611,2.456
238.982763782,2.693,2.373
238.982763802,2.801,2.26
238.982763822,2.924,2.136
238.982763842,3.037,2.027
238.982763862,3.119,1.94
238.982763882,3.181,1.878
238.982763902,3.238,1.821
238.982763922,3.299,1.764
238.982763942,3.351,1.713
238.982763962,3.392,1.671
238.982763982,3.418,1.64
238.982764002,3.438,1.625
238.982764022,3.454,1.62
238.982764042,3.459,1.62
238.982764062,3.464,1.615
238.982764082,3.469,1.615
238.982764102,3.469,1.609
238.982764122,3.469,1.609
238.982764142,3.469,1.609
238.982764162,3.474,1.604
238.982764182,3.479,1.604
238.982764202,3.489,1.594
238.982764222,3.495,1.584
238.982764242,3.505,1.573
238.982764262,3.515,1.563
238.982764282,3.525,1.553
238.982764302,3.536,1.547
238.982764322,3.546,1.532
238.982764342,3.556,1.527
238.982764362,3.561,1.517
238.982764382,3.567,1.506
238.982764402,3.577,1.501
238.982764422,3.582,1.491
238.982764442,3.587,1.491
238.982764462,3.592,1.486
238.982764482,3.597,1.486
238.982764502,3.597,1.48
238.982764522,3.597,1.48
238.982764542,3.597,1.48
238.982764562,3.597,1.48
238.982764582,3.597,1.48
238.982764602,3.597,1.48
238.982764622,3.597,1.48
238.982764642,3.597,1.48
238.982764662,3.592,1.48
238.982764682,3.592,1.48
238.982764702,3.592,1.486
238.982764722,3.592,1.486
238.982764742,3.592,1.491
238.982764762,3.592,1.491
238.982764782,3.587,1.491
238.982764802,3.587,1.491
238.982764822,3.582,1.491
238.982764842,3.587,1.491
238.982764862,3.587,1.491
238.982764882,3.582,1.491
238.982764902,3.582,1.491
238.982764922,3.582,1.491
238.982764942,3.582,1.491
238.982764962,3.587,1.491
238.982764982,3.587,1.491
238.982765002,3.587,1.491
238.982765022,3.587,1.491
238.982765042,3.587,1.496
238.982765062,3.582,1.496
238.982765082,3.582,1.501
238.982765102,3.582,1.501
238.982765122,3.587,1.496
238.982765142,3.587,1.496
238.982765162,3.587,1.491
238.982765182,3.587,1.491
238.982765202,3.587,1.491
238.982765222,3.582,1.491
238.982765242,3.582,1.491
238.982765262,3.582,1.491
238.982765282,3.582,1.491
238.982765302,3.582,1.491
238.982765322,3.587,1.496
238.982765342,3.587,1.496
238.982765362,3.587,1.496
238.982765382,3.587,1.496
238.982765402,3.582,1.496
238.982765422,3.587,1.496
238.982765442,3.587,1.496
238.982765462,3.587,1.496
238.982765482,3.587,1.496
238.982765502,3.587,1.491
238.982765522,3.587,1.491
238.982765542,3.587,1.496
238.982765562,3.587,1.496
238.982765582,3.587,1.496
238.982765602,3.587,1.496
238.982765622,3.587,1.496
238.982765642,3.587,1.496
238.982765662,3.587,1.496
238.982765682,3.587,1.496
238.982765702,3.587,1.496
238.982765722,3.582,1.501
238.982765742,3.567,1.522
238.982765762,3.52,1.563
238.982765782,3.438,1.64
238.982765802,3.32,1.759
238.982765822,3.186,1.888
238.982765842,3.083,1.996
238.982765862,3.027,2.053
238.982765882,3.011,2.069
238.982765902,2.996,2.079
238.982765922,2.955,2.11
238.982765942,2.898,2.162
238.982765962,2.847,2.213
238.982765982,2.826,2.239
238.982766002,2.821,2.244
238.982766022,2.821,2.244
238.982766042,2.816,2.244
238.982766062,2.806,2.249
238.982766082,2.796,2.26
238.982766102,2.796,2.265
238.982766122,2.79,2.27
238.982766142,2.79,2.275
238.982766162,2.785,2.28
238.982766182,2.775,2.291
238.982766202,2.765,2.301
238.982766222,2.76,2.316
238.982766242,2.749,2.327
238.982766262,2.739,2.337
238.982766282,2.729,2.352
238.982766302,2.713,2.363
238.982766322,2.703,2.373
238.982766342,2.688,2.383
238.982766362,2.677,2.394
238.982766382,2.667,2.404
238.982766402,2.652,2.414
238.982766422,2.636,2.425
238.982766442,2.621,2.43
238.982766462,2.616,2.44
238.982766482,2.605,2.445
238.982766502,2.6,2.456
238.982766522,2.59,2.461
238.982766542,2.585,2.466
238.982766562,2.58,2.476
238.982766582,2.58,2.481
238.982766602,2.58,2.487
238.982766622,2.575,2.492
238.982766642,2.575,2.492
238.982766662,2.569,2.497
238.982766682,2.569,2.497
238.982766702,2.569,2.502
238.982766722,2.569,2.502
238.982766742,2.564,2.502
238.982766762,2.564,2.502
238.982766782,2.564,2.502
