Time [s],CAN H,CAN L
238.150010782,2.518,2.497
238.150010802,2.518,2.497
238.150010822,2.518,2.502
238.150010842,2.518,2.502
238.150010862,2.518,2.502
238.150010882,2.518,2.502
238.150010902,2.513,2.502
238.150010922,2.513,2.502
238.150010942,2.513,2.502
238.150010962,2.513,2.502
238.150010982,2.513,2.502
238.150011002,2.508,2.502
238.150011022,2.508,2.497
238.150011042,2.513,2.502
238.150011062,2.513,2.502
238.150011082,2.513,2.502
238.150011102,2.513,2.507
238.150011122,2.513,2.507
238.150011142,2.513,2.507
238.150011162,2.518,2.507
238.150011182,2.518,2.512
238.150011202,2.518,2.512
238.150011222,2.518,2.507
238.150011242,2.513,2.507
238.150011262,2.513,2.507
238.150011282,2.513,2.507
238.150011302,2.513,2.507
238.150011322,2.513,2.507
238.150011342,2.518,2.507
238.150011362,2.523,2.497
238.150011382,2.544,2.476
238.150011402,2.59,2.43
238.150011422,2.662,2.352
238.150011442,2.765,2.249
238.150011462,2.883,2.136
238.150011482,2.986,2.027
238.150011502,3.068,1.945
238.150011522,3.135,1.873
238.150011542,3.196,1.811
238.150011562,3.258,1.759
238.150011582,3.31,1.707
238.150011602,3.351,1.666
238.150011622,3.382,1.635
238.150011642,3.402,1.62
238.150011662,3.412,1.609
238.150011682,3.423,1.604
238.150011702,3.428,1.599
238.150011722,3.433,1.599
238.150011742,3.428,1.599
238.150011762,3.428,1.599
238.150011782,3.433,1.599
238.150011802,3.438,1.594
238.150011822,3.443,1.589
238.150011842,3.448,1.584
238.150011862,3.454,1.573
238.150011882,3.464,1.568
238.150011902,3.469,1.558
238.150011922,3.479,1.547
238.150011942,3.489,1.532
238.150011962,3.5,1.522
238.150011982,3.505,1.517
238.150012002,3.515,1.506
238.150012022,3.525,1.496
238.150012042,3.536,1.491
238.150012062,3.541,1.486
238.150012082,3.546,1.475
238.150012102,3.551,1.47
238.150012122,3.551,1.465
238.150012142,3.556,1.465
238.150012162,3.561,1.465
238.150012182,3.561,1.465
238.150012202,3.561,1.465
238.150012222,3.561,1.465
238.150012242,3.561,1.465
238.150012262,3.561,1.46
238.150012282,3.556,1.46
238.150012302,3.556,1.46
238.150012322,3.556,1.46
238.150012342,3.556,1.46
238.150012362,3.556,1.46
238.150012382,3.551,1.46
238.150012402,3.551,1.46
238.150012422,3.551,1.465
238.150012442,3.551,1.465
238.150012462,3.551,1.47
238.150012482,3.551,1.47
238.150012502,3.546,1.47
238.150012522,3.546,1.47
238.150012542,3.546,1.465
238.150012562,3.546,1.465
238.150012582,3.551,1.47
238.150012602,3.546,1.465
238.150012622,3.546,1.465
238.150012642,3.546,1.465
238.150012662,3.546,1.465
238.150012682,3.546,1.465
238.150012702,3.546,1.47
238.150012722,3.546,1.47
238.150012742,3.546,1.47
238.150012762,3.546,1.465
238.150012782,3.546,1.465
238.150012802,3.546,1.465
238.150012822,3.546,1.465
238.150012842,3.546,1.465
238.150012862,3.546,1.465
238.150012882,3.546,1.465
238.150012902,3.546,1.465
238.150012922,3.546,1.465
238.150012942,3.546,1.465
238.150012962,3.546,1.465
238.150012982,3.546,1.465
238.150013002,3.546,1.47
238.150013022,3.546,1.47
238.150013042,3.546,1.465
238.150013062,3.546,1.465
238.150013082,3.546,1.465
238.150013102,3.546,1.465
238.150013122,3.546,1.465
238.150013142,3.546,1.465
238.150013162,3.546,1.465
238.150013182,3.546,1.465
238.150013202,3.546,1.465
238.150013222,3.546,1.465
238.150013242,3.546,1.465
238.150013262,3.546,1.465
238.150013282,3.546,1.465
238.150013302,3.541,1.465
238.150013322,3.541,1.47
238.150013342,3.541,1.47
238.150013362,3.536,1.475
238.150013382,3.515,1.496
238.150013402,3.464,1.547
238.150013422,3.371,1.635
238.150013442,3.243,1.759
238.150013462,3.114,1.888
238.150013482,3.022,1.976
238.150013502,2.986,2.012
238.150013522,2.981,2.022
238.150013542,2.96,2.043
238.150013562,2.914,2.089
238.150013582,2.857,2.151
238.150013602,2.821,2.198
238.150013622,2.806,2.218
238.150013642,2.806,2.223
238.150013662,2.806,2.223
238.150013682,2.796,2.229
238.150013702,2.785,2.239
238.150013722,2.775,2.244
238.150013742,2.77,2.249
238.150013762,2.77,2.249
238.150013782,2.765,2.249
238.150013802,2.754,2.254
238.150013822,2.744,2.265
238.150013842,2.729,2.27
238.150013862,2.718,2.28
238.150013882,2.708,2.291
238.150013902,2.693,2.306
238.150013922,2.682,2.316
238.150013942,2.672,2.332
238.150013962,2.657,2.342
238.150013982,2.652,2.358
238.150014002,2.641,2.368
238.150014022,2.631,2.383
238.150014042,2.621,2.399
238.150014062,2.616,2.409
238.150014082,2.605,2.42
238.150014102,2.595,2.43
238.150014122,2.585,2.435
238.150014142,2.575,2.445
238.150014162,2.569,2.445
238.150014182,2.564,2.45
238.150014202,2.559,2.45
238.150014222,2.549,2.456
238.150014242,2.549,2.461
238.150014262,2.544,2.466
238.150014282,2.544,2.466
238.150014302,2.539,2.471
238.150014322,2.539,2.471
238.150014342,2.533,2.471
238.150014362,2.533,2.471
238.150014382,2.533,2.476
238.150014402,2.539,2.476
238.150014422,2.539,2.476
238.150014442,2.533,2.476
238.150014462,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
238.150014482,2.533,2.476
