Time [s],CAN H,CAN L
214.748412262,2.549,2.512
214.748412282,2.549,2.512
214.748412302,2.549,2.512
214.748412322,2.549,2.512
214.748412342,2.549,2.512
214.748412362,2.549,2.512
214.748412382,2.549,2.512
214.748412402,2.549,2.512
214.748412422,2.549,2.518
214.748412442,2.544,2.518
214.748412462,2.544,2.518
214.748412482,2.544,2.518
214.748412502,2.544,2.518
214.748412522,2.544,2.518
214.748412542,2.544,2.523
214.748412562,2.544,2.523
214.748412582,2.539,2.518
214.748412602,2.539,2.518
214.748412622,2.544,2.518
214.748412642,2.544,2.518
214.748412662,2.544,2.518
214.748412682,2.544,2.518
214.748412702,2.539,2.523
214.748412722,2.539,2.523
214.748412742,2.539,2.518
214.748412762,2.539,2.518
214.748412782,2.539,2.518
214.748412802,2.539,2.518
214.748412822,2.544,2.523
214.748412842,2.544,2.523
214.748412862,2.544,2.518
214.748412882,2.539,2.518
214.748412902,2.539,2.518
214.748412922,2.539,2.518
214.748412942,2.544,2.518
214.748412962,2.549,2.518
214.748412982,2.559,2.507
214.748413002,2.575,2.487
214.748413022,2.6,2.461
214.748413042,2.631,2.43
214.748413062,2.672,2.389
214.748413082,2.718,2.342
214.748413102,2.77,2.285
214.748413122,2.826,2.223
214.748413142,2.888,2.156
214.748413162,2.95,2.089
214.748413182,3.017,2.022
214.748413202,3.078,1.96
214.748413222,3.135,1.893
214.748413242,3.196,1.826
214.748413262,3.253,1.769
214.748413282,3.304,1.713
214.748413302,3.351,1.661
214.748413322,3.392,1.62
214.748413342,3.428,1.584
214.748413362,3.464,1.547
214.748413382,3.489,1.522
214.748413402,3.515,1.496
214.748413422,3.541,1.475
214.748413442,3.556,1.46
214.748413462,3.572,1.444
214.748413482,3.582,1.429
214.748413502,3.592,1.418
214.748413522,3.603,1.413
214.748413542,3.608,1.408
214.748413562,3.608,1.408
214.748413582,3.613,1.408
214.748413602,3.613,1.403
214.748413622,3.613,1.403
214.748413642,3.613,1.403
214.748413662,3.613,1.403
214.748413682,3.613,1.403
214.748413702,3.608,1.408
214.748413722,3.613,1.408
214.748413742,3.613,1.413
214.748413762,3.613,1.413
214.748413782,3.608,1.418
214.748413802,3.608,1.418
214.748413822,3.603,1.424
214.748413842,3.603,1.429
214.748413862,3.597,1.434
214.748413882,3.597,1.434
214.748413902,3.592,1.439
214.748413922,3.587,1.444
214.748413942,3.587,1.444
214.748413962,3.587,1.449
214.748413982,3.587,1.449
214.748414002,3.587,1.449
214.748414022,3.587,1.455
214.748414042,3.587,1.455
214.748414062,3.582,1.46
214.748414082,3.577,1.46
214.748414102,3.577,1.465
214.748414122,3.572,1.465
214.748414142,3.572,1.465
214.748414162,3.572,1.465
214.748414182,3.572,1.465
214.748414202,3.567,1.465
214.748414222,3.567,1.465
214.748414242,3.567,1.465
214.748414262,3.567,1.465
214.748414282,3.567,1.46
214.748414302,3.567,1.46
214.748414322,3.567,1.46
214.748414342,3.567,1.465
214.748414362,3.567,1.465
214.748414382,3.567,1.465
214.748414402,3.567,1.465
214.748414422,3.567,1.465
214.748414442,3.567,1.465
214.748414462,3.572,1.465
214.748414482,3.572,1.465
214.748414502,3.572,1.46
214.748414522,3.567,1.46
214.748414542,3.567,1.46
214.748414562,3.567,1.46
214.748414582,3.567,1.46
214.748414602,3.567,1.465
214.748414622,3.567,1.465
214.748414642,3.572,1.46
214.748414662,3.572,1.46
214.748414682,3.572,1.46
214.748414702,3.572,1.46
214.748414722,3.572,1.46
214.748414742,3.572,1.46
214.748414762,3.572,1.46
214.748414782,3.572,1.465
214.748414802,3.567,1.46
214.748414822,3.567,1.46
214.748414842,3.567,1.46
214.748414862,3.572,1.46
214.748414882,3.572,1.46
214.748414902,3.567,1.46
214.748414922,3.561,1.46
214.748414942,3.556,1.47
214.748414962,3.541,1.48
214.748414982,3.52,1.506
214.748415002,3.484,1.542
214.748415022,3.448,1.584
214.748415042,3.402,1.63
214.748415062,3.351,1.676
214.748415082,3.299,1.728
214.748415102,3.248,1.785
214.748415122,3.196,1.842
214.748415142,3.14,1.898
214.748415162,3.083,1.955
214.748415182,3.032,2.012
214.748415202,2.981,2.069
214.748415222,2.934,2.12
214.748415242,2.898,2.167
214.748415262,2.857,2.208
214.748415282,2.821,2.239
214.748415302,2.785,2.27
214.748415322,2.76,2.296
214.748415342,2.734,2.316
214.748415362,2.713,2.342
214.748415382,2.698,2.358
214.748415402,2.682,2.373
214.748415422,2.672,2.383
214.748415442,2.662,2.394
214.748415462,2.657,2.399
214.748415482,2.652,2.404
214.748415502,2.646,2.409
214.748415522,2.641,2.409
214.748415542,2.636,2.414
214.748415562,2.636,2.42
214.748415582,2.631,2.42
214.748415602,2.626,2.42
214.748415622,2.626,2.425
214.748415642,2.621,2.425
214.748415662,2.621,2.43
214.748415682,2.616,2.435
214.748415702,2.616,2.44
214.748415722,2.611,2.44
214.748415742,2.605,2.445
214.748415762,2.6,2.45
214.748415782,2.595,2.456
214.748415802,2.59,2.461
214.748415822,2.585,2.466
214.748415842,2.58,2.471
214.748415862,2.58,2.476
214.748415882,2.575,2.476
214.748415902,2.569,2.481
214.748415922,2.569,2.481
214.748415942,2.564,2.481
214.748415962,2.564,2.487
214.748415982,2.564,2.487
214.748416002,2.559,2.492
214.748416022,2.554,2.497
214.748416042,2.554,2.497
214.748416062,2.554,2.497
214.748416082,2.554,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
214.748416102,2.549,2.497
