Time [s],CAN H,CAN L
247.031110302,2.549,2.538
247.031110322,2.549,2.538
247.031110342,2.549,2.543
247.031110362,2.549,2.538
247.031110382,2.549,2.538
247.031110402,2.549,2.538
247.031110422,2.554,2.543
247.031110442,2.554,2.543
247.031110462,2.559,2.549
247.031110482,2.564,2.554
247.031110502,2.569,2.559
247.031110522,2.569,2.559
247.031110542,2.575,2.564
247.031110562,2.575,2.569
247.031110582,2.58,2.574
247.031110602,2.585,2.574
247.031110622,2.585,2.574
247.031110642,2.585,2.574
247.031110662,2.585,2.574
247.031110682,2.585,2.574
247.031110702,2.585,2.574
247.031110722,2.59,2.564
247.031110742,2.611,2.543
247.031110762,2.657,2.492
247.031110782,2.734,2.409
247.031110802,2.837,2.301
247.031110822,2.95,2.182
247.031110842,3.053,2.074
247.031110862,3.13,1.991
247.031110882,3.191,1.929
247.031110902,3.248,1.873
247.031110922,3.304,1.816
247.031110942,3.356,1.759
247.031110962,3.397,1.718
247.031110982,3.428,1.692
247.031111002,3.448,1.671
247.031111022,3.464,1.661
247.031111042,3.474,1.656
247.031111062,3.479,1.656
247.031111082,3.484,1.656
247.031111102,3.484,1.656
247.031111122,3.484,1.656
247.031111142,3.489,1.656
247.031111162,3.495,1.651
247.031111182,3.505,1.646
247.031111202,3.515,1.64
247.031111222,3.525,1.635
247.031111242,3.536,1.625
247.031111262,3.551,1.62
247.031111282,3.561,1.609
247.031111302,3.572,1.604
247.031111322,3.582,1.599
247.031111342,3.592,1.589
247.031111362,3.603,1.578
247.031111382,3.608,1.568
247.031111402,3.613,1.563
247.031111422,3.623,1.558
247.031111442,3.628,1.553
247.031111462,3.633,1.547
247.031111482,3.639,1.547
247.031111502,3.639,1.542
247.031111522,3.639,1.542
247.031111542,3.639,1.537
247.031111562,3.639,1.537
247.031111582,3.639,1.537
247.031111602,3.639,1.537
247.031111622,3.639,1.537
247.031111642,3.633,1.537
247.031111662,3.628,1.542
247.031111682,3.628,1.542
247.031111702,3.628,1.542
247.031111722,3.628,1.542
247.031111742,3.628,1.542
247.031111762,3.628,1.542
247.031111782,3.623,1.547
247.031111802,3.623,1.547
247.031111822,3.623,1.553
247.031111842,3.623,1.553
247.031111862,3.628,1.558
247.031111882,3.628,1.558
247.031111902,3.628,1.563
247.031111922,3.633,1.563
247.031111942,3.633,1.563
247.031111962,3.633,1.563
247.031111982,3.633,1.563
247.031112002,3.639,1.568
247.031112022,3.639,1.568
247.031112042,3.639,1.568
247.031112062,3.639,1.568
247.031112082,3.639,1.568
247.031112102,3.639,1.568
247.031112122,3.639,1.568
247.031112142,3.639,1.573
247.031112162,3.644,1.573
247.031112182,3.644,1.573
247.031112202,3.644,1.573
247.031112222,3.644,1.573
247.031112242,3.644,1.573
247.031112262,3.639,1.573
247.031112282,3.639,1.568
247.031112302,3.633,1.568
247.031112322,3.633,1.568
247.031112342,3.633,1.568
247.031112362,3.633,1.568
247.031112382,3.633,1.568
247.031112402,3.633,1.573
247.031112422,3.633,1.573
247.031112442,3.639,1.573
247.031112462,3.639,1.573
247.031112482,3.639,1.573
247.031112502,3.639,1.578
247.031112522,3.644,1.578
247.031112542,3.644,1.578
247.031112562,3.644,1.578
247.031112582,3.644,1.578
247.031112602,3.644,1.578
247.031112622,3.644,1.578
247.031112642,3.644,1.578
247.031112662,3.644,1.578
247.031112682,3.644,1.584
247.031112702,3.644,1.584
247.031112722,3.644,1.589
247.031112742,3.628,1.604
247.031112762,3.592,1.64
247.031112782,3.515,1.718
247.031112802,3.392,1.836
247.031112822,3.243,1.986
247.031112842,3.109,2.125
247.031112862,3.022,2.208
247.031112882,2.991,2.234
247.031112902,3.001,2.218
247.031112922,3.001,2.198
247.031112942,2.975,2.208
247.031112962,2.919,2.239
247.031112982,2.862,2.28
247.031113002,2.826,2.306
247.031113022,2.806,2.316
247.031113042,2.801,2.306
247.031113062,2.806,2.291
247.031113082,2.811,2.28
247.031113102,2.811,2.28
247.031113122,2.806,2.285
247.031113142,2.796,2.296
247.031113162,2.79,2.311
247.031113182,2.78,2.327
247.031113202,2.78,2.347
247.031113222,2.775,2.363
247.031113242,2.775,2.378
247.031113262,2.77,2.389
247.031113282,2.76,2.404
247.031113302,2.754,2.42
247.031113322,2.744,2.435
247.031113342,2.734,2.45
247.031113362,2.729,2.466
247.031113382,2.718,2.476
247.031113402,2.708,2.487
247.031113422,2.693,2.497
247.031113442,2.682,2.502
247.031113462,2.672,2.507
247.031113482,2.662,2.518
247.031113502,2.652,2.523
247.031113522,2.641,2.528
247.031113542,2.631,2.528
247.031113562,2.626,2.528
247.031113582,2.616,2.528
247.031113602,2.605,2.528
247.031113622,2.6,2.528
247.031113642,2.595,2.528
247.031113662,2.59,2.528
247.031113682,2.59,2.528
247.031113702,2.585,2.528
247.031113722,2.585,2.533
247.031113742,2.585,2.533
247.031113762,2.59,2.538
247.031113782,2.595,2.538
247.031113802,2.595,2.543
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
247.031113822,2.6,2.549
