Time [s],CAN H,CAN L
215.386677602,2.523,2.476
215.386677622,2.518,2.476
215.386677642,2.518,2.476
215.386677662,2.518,2.481
215.386677682,2.513,2.481
215.386677702,2.513,2.481
215.386677722,2.513,2.481
215.386677742,2.513,2.481
215.386677762,2.513,2.481
215.386677782,2.513,2.487
215.386677802,2.513,2.487
215.386677822,2.513,2.492
215.386677842,2.513,2.492
215.386677862,2.513,2.492
215.386677882,2.513,2.492
215.386677902,2.508,2.492
215.386677922,2.508,2.497
215.386677942,2.508,2.497
215.386677962,2.508,2.497
215.386677982,2.508,2.497
215.386678002,2.503,2.492
215.386678022,2.503,2.492
215.386678042,2.503,2.492
215.386678062,2.503,2.492
215.386678082,2.503,2.492
215.386678102,2.503,2.492
215.386678122,2.503,2.492
215.386678142,2.503,2.492
215.386678162,2.503,2.492
215.386678182,2.503,2.492
215.386678202,2.503,2.492
215.386678222,2.503,2.492
215.386678242,2.503,2.492
215.386678262,2.503,2.497
215.386678282,2.503,2.502
215.386678302,2.508,2.502
215.386678322,2.508,2.502
215.386678342,2.503,2.497
215.386678362,2.503,2.497
215.386678382,2.508,2.492
215.386678402,2.523,2.471
215.386678422,2.564,2.435
215.386678442,2.631,2.368
215.386678462,2.724,2.27
215.386678482,2.837,2.156
215.386678502,2.945,2.043
215.386678522,3.037,1.95
215.386678542,3.109,1.878
215.386678562,3.176,1.816
215.386678582,3.232,1.754
215.386678602,3.289,1.702
215.386678622,3.335,1.661
215.386678642,3.371,1.63
215.386678662,3.392,1.609
215.386678682,3.407,1.599
215.386678702,3.418,1.589
215.386678722,3.423,1.589
215.386678742,3.428,1.584
215.386678762,3.423,1.584
215.386678782,3.423,1.589
215.386678802,3.428,1.589
215.386678822,3.428,1.584
215.386678842,3.433,1.578
215.386678862,3.438,1.573
215.386678882,3.443,1.563
215.386678902,3.454,1.553
215.386678922,3.464,1.542
215.386678942,3.474,1.532
215.386678962,3.484,1.522
215.386678982,3.495,1.511
215.386679002,3.5,1.506
215.386679022,3.51,1.496
215.386679042,3.52,1.486
215.386679062,3.525,1.475
215.386679082,3.536,1.47
215.386679102,3.541,1.465
215.386679122,3.546,1.46
215.386679142,3.551,1.46
215.386679162,3.551,1.455
215.386679182,3.551,1.449
215.386679202,3.556,1.444
215.386679222,3.561,1.444
215.386679242,3.561,1.444
215.386679262,3.561,1.449
215.386679282,3.556,1.449
215.386679302,3.556,1.449
215.386679322,3.556,1.449
215.386679342,3.556,1.449
215.386679362,3.556,1.449
215.386679382,3.556,1.449
215.386679402,3.556,1.449
215.386679422,3.556,1.449
215.386679442,3.556,1.449
215.386679462,3.551,1.449
215.386679482,3.551,1.455
215.386679502,3.551,1.455
215.386679522,3.546,1.455
215.386679542,3.546,1.455
215.386679562,3.546,1.455
215.386679582,3.546,1.455
215.386679602,3.546,1.449
215.386679622,3.546,1.449
215.386679642,3.546,1.449
215.386679662,3.546,1.455
215.386679682,3.546,1.455
215.386679702,3.546,1.455
215.386679722,3.546,1.455
215.386679742,3.546,1.455
215.386679762,3.546,1.455
215.386679782,3.541,1.455
215.386679802,3.541,1.455
215.386679822,3.546,1.455
215.386679842,3.546,1.455
215.386679862,3.546,1.455
215.386679882,3.546,1.455
215.386679902,3.546,1.455
215.386679922,3.546,1.455
215.386679942,3.546,1.455
215.386679962,3.546,1.455
215.386679982,3.546,1.455
215.386680002,3.546,1.46
215.386680022,3.546,1.46
215.386680042,3.541,1.46
215.386680062,3.541,1.455
215.386680082,3.541,1.455
215.386680102,3.541,1.455
215.386680122,3.541,1.455
215.386680142,3.541,1.455
215.386680162,3.546,1.455
215.386680182,3.546,1.455
215.386680202,3.546,1.455
215.386680222,3.541,1.455
215.386680242,3.541,1.455
215.386680262,3.541,1.455
215.386680282,3.541,1.455
215.386680302,3.546,1.455
215.386680322,3.546,1.455
215.386680342,3.546,1.455
215.386680362,3.541,1.455
215.386680382,3.536,1.46
215.386680402,3.52,1.475
215.386680422,3.479,1.517
215.386680442,3.397,1.594
215.386680462,3.279,1.707
215.386680482,3.145,1.842
215.386680502,3.042,1.945
215.386680522,2.991,1.996
215.386680542,2.975,2.007
215.386680562,2.96,2.022
215.386680582,2.919,2.063
215.386680602,2.862,2.12
215.386680622,2.816,2.172
215.386680642,2.796,2.198
215.386680662,2.796,2.208
215.386680682,2.796,2.208
215.386680702,2.79,2.213
215.386680722,2.775,2.223
215.386680742,2.77,2.229
215.386680762,2.765,2.234
215.386680782,2.765,2.234
215.386680802,2.76,2.239
215.386680822,2.749,2.244
215.386680842,2.739,2.254
215.386680862,2.729,2.26
215.386680882,2.713,2.27
215.386680902,2.703,2.28
215.386680922,2.688,2.291
215.386680942,2.677,2.301
215.386680962,2.667,2.316
215.386680982,2.652,2.332
215.386681002,2.641,2.342
215.386681022,2.631,2.352
215.386681042,2.621,2.368
215.386681062,2.611,2.378
215.386681082,2.6,2.394
215.386681102,2.59,2.404
215.386681122,2.585,2.414
215.386681142,2.575,2.425
215.386681162,2.569,2.43
215.386681182,2.564,2.435
215.386681202,2.554,2.44
215.386681222,2.549,2.445
215.386681242,2.544,2.45
215.386681262,2.539,2.45
215.386681282,2.533,2.45
215.386681302,2.533,2.45
215.386681322,2.528,2.45
215.386681342,2.523,2.456
215.386681362,2.523,2.456
215.386681382,2.523,2.461
215.386681402,2.523,2.461
215.386681422,2.523,2.466
215.386681442,2.523,2.466
215.386681462,2.523,2.466
215.386681482,2.523,2.466
215.386681502,2.523,2.466
215.386681502,2.523,2.466
215.386681502,2.523,2.466
215.386681502,2.523,2.466
215.386681502,2.523,2.466
