Time [s],CAN H,CAN L
217.794722042,2.508,2.502
217.794722062,2.508,2.502
217.794722082,2.513,2.502
217.794722102,2.513,2.497
217.794722122,2.513,2.497
217.794722142,2.508,2.502
217.794722162,2.508,2.502
217.794722182,2.508,2.502
217.794722202,2.508,2.502
217.794722222,2.508,2.502
217.794722242,2.508,2.497
217.794722262,2.503,2.492
217.794722282,2.503,2.492
217.794722302,2.503,2.492
217.794722322,2.508,2.497
217.794722342,2.508,2.497
217.794722362,2.508,2.497
217.794722382,2.508,2.497
217.794722402,2.508,2.497
217.794722422,2.508,2.497
217.794722442,2.513,2.502
217.794722462,2.513,2.502
217.794722482,2.508,2.502
217.794722502,2.508,2.502
217.794722522,2.508,2.502
217.794722542,2.508,2.497
217.794722562,2.508,2.497
217.794722582,2.508,2.497
217.794722602,2.508,2.497
217.794722622,2.508,2.497
217.794722642,2.508,2.497
217.794722662,2.508,2.497
217.794722682,2.508,2.497
217.794722702,2.508,2.497
217.794722722,2.513,2.497
217.794722742,2.523,2.487
217.794722762,2.539,2.476
217.794722782,2.564,2.45
217.794722802,2.59,2.425
217.794722822,2.626,2.389
217.794722842,2.667,2.342
217.794722862,2.713,2.291
217.794722882,2.765,2.234
217.794722902,2.821,2.177
217.794722922,2.883,2.115
217.794722942,2.945,2.048
217.794722962,3.006,1.981
217.794722982,3.073,1.914
217.794723002,3.135,1.852
217.794723022,3.191,1.79
217.794723042,3.248,1.733
217.794723062,3.299,1.676
217.794723082,3.346,1.63
217.794723102,3.387,1.589
217.794723122,3.423,1.547
217.794723142,3.459,1.517
217.794723162,3.484,1.486
217.794723182,3.515,1.46
217.794723202,3.536,1.439
217.794723222,3.556,1.424
217.794723242,3.572,1.408
217.794723262,3.587,1.398
217.794723282,3.597,1.388
217.794723302,3.603,1.382
217.794723322,3.608,1.377
217.794723342,3.613,1.372
217.794723362,3.613,1.367
217.794723382,3.613,1.362
217.794723402,3.613,1.362
217.794723422,3.613,1.362
217.794723442,3.613,1.367
217.794723462,3.618,1.367
217.794723482,3.618,1.367
217.794723502,3.618,1.367
217.794723522,3.618,1.372
217.794723542,3.613,1.372
217.794723562,3.608,1.377
217.794723582,3.608,1.377
217.794723602,3.603,1.377
217.794723622,3.603,1.382
217.794723642,3.597,1.388
217.794723662,3.597,1.388
217.794723682,3.592,1.388
217.794723702,3.587,1.393
217.794723722,3.587,1.393
217.794723742,3.582,1.398
217.794723762,3.582,1.398
217.794723782,3.582,1.398
217.794723802,3.577,1.403
217.794723822,3.577,1.403
217.794723842,3.577,1.408
217.794723862,3.572,1.413
217.794723882,3.572,1.413
217.794723902,3.572,1.413
217.794723922,3.567,1.413
217.794723942,3.567,1.418
217.794723962,3.567,1.418
217.794723982,3.567,1.418
217.794724002,3.567,1.418
217.794724022,3.561,1.418
217.794724042,3.561,1.424
217.794724062,3.561,1.424
217.794724082,3.561,1.424
217.794724102,3.561,1.424
217.794724122,3.561,1.424
217.794724142,3.556,1.424
217.794724162,3.556,1.424
217.794724182,3.556,1.424
217.794724202,3.556,1.424
217.794724222,3.556,1.424
217.794724242,3.556,1.424
217.794724262,3.556,1.424
217.794724282,3.556,1.424
217.794724302,3.556,1.424
217.794724322,3.556,1.429
217.794724342,3.556,1.429
217.794724362,3.556,1.429
217.794724382,3.556,1.424
217.794724402,3.556,1.424
217.794724422,3.556,1.424
217.794724442,3.556,1.424
217.794724462,3.556,1.424
217.794724482,3.556,1.424
217.794724502,3.556,1.424
217.794724522,3.556,1.424
217.794724542,3.556,1.424
217.794724562,3.556,1.418
217.794724582,3.556,1.418
217.794724602,3.561,1.418
217.794724622,3.561,1.418
217.794724642,3.556,1.424
217.794724662,3.556,1.424
217.794724682,3.546,1.429
217.794724702,3.536,1.439
217.794724722,3.515,1.46
217.794724742,3.489,1.486
217.794724762,3.448,1.527
217.794724782,3.412,1.568
217.794724802,3.366,1.615
217.794724822,3.32,1.666
217.794724842,3.268,1.718
217.794724862,3.212,1.775
217.794724882,3.155,1.836
217.794724902,3.104,1.898
217.794724922,3.047,1.96
217.794724942,2.996,2.012
217.794724962,2.95,2.063
217.794724982,2.903,2.11
217.794725002,2.862,2.156
217.794725022,2.821,2.198
217.794725042,2.785,2.229
217.794725062,2.754,2.26
217.794725082,2.729,2.285
217.794725102,2.708,2.306
217.794725122,2.688,2.327
217.794725142,2.672,2.337
217.794725162,2.657,2.347
217.794725182,2.641,2.358
217.794725202,2.631,2.363
217.794725222,2.626,2.368
217.794725242,2.621,2.373
217.794725262,2.616,2.378
217.794725282,2.611,2.383
217.794725302,2.605,2.383
217.794725322,2.6,2.383
217.794725342,2.6,2.389
217.794725362,2.6,2.394
217.794725382,2.595,2.399
217.794725402,2.595,2.404
217.794725422,2.59,2.404
217.794725442,2.585,2.404
217.794725462,2.58,2.409
217.794725482,2.575,2.414
217.794725502,2.575,2.42
217.794725522,2.569,2.425
217.794725542,2.569,2.425
217.794725562,2.564,2.43
217.794725582,2.559,2.435
217.794725602,2.554,2.44
217.794725622,2.549,2.44
217.794725642,2.544,2.445
217.794725662,2.544,2.45
217.794725682,2.539,2.456
217.794725702,2.539,2.461
217.794725722,2.533,2.461
217.794725742,2.528,2.461
217.794725762,2.528,2.466
217.794725782,2.523,2.466
217.794725802,2.523,2.466
217.794725822,2.518,2.466
217.794725842,2.518,2.471
217.794725862,2.518,2.471
217.794725862,2.518,2.471
217.794725862,2.518,2.471
217.794725862,2.518,2.471
