Time [s],CAN H,CAN L
233.748338062,2.544,2.538
233.748338082,2.544,2.538
233.748338102,2.544,2.538
233.748338122,2.544,2.538
233.748338142,2.544,2.538
233.748338162,2.544,2.538
233.748338182,2.544,2.538
233.748338202,2.544,2.538
233.748338222,2.544,2.538
233.748338242,2.544,2.538
233.748338262,2.544,2.543
233.748338282,2.544,2.543
233.748338302,2.544,2.543
233.748338322,2.544,2.543
233.748338342,2.544,2.543
233.748338362,2.544,2.543
233.748338382,2.544,2.543
233.748338402,2.544,2.543
233.748338422,2.544,2.543
233.748338442,2.544,2.543
233.748338462,2.544,2.543
233.748338482,2.544,2.538
233.748338502,2.544,2.538
233.748338522,2.544,2.538
233.748338542,2.544,2.538
233.748338562,2.544,2.538
233.748338582,2.544,2.538
233.748338602,2.544,2.538
233.748338622,2.544,2.543
233.748338642,2.544,2.543
233.748338662,2.544,2.538
233.748338682,2.544,2.538
233.748338702,2.544,2.538
233.748338722,2.549,2.538
233.748338742,2.559,2.533
233.748338762,2.569,2.523
233.748338782,2.59,2.502
233.748338802,2.616,2.471
233.748338822,2.652,2.435
233.748338842,2.698,2.389
233.748338862,2.744,2.337
233.748338882,2.801,2.28
233.748338902,2.857,2.218
233.748338922,2.919,2.151
233.748338942,2.981,2.079
233.748338962,3.042,2.012
233.748338982,3.104,1.945
233.748339002,3.161,1.883
233.748339022,3.217,1.816
233.748339042,3.274,1.759
233.748339062,3.32,1.707
233.748339082,3.361,1.656
233.748339102,3.402,1.615
233.748339122,3.433,1.578
233.748339142,3.469,1.553
233.748339162,3.495,1.527
233.748339182,3.52,1.501
233.748339202,3.541,1.48
233.748339222,3.556,1.465
233.748339242,3.567,1.449
233.748339262,3.577,1.439
233.748339282,3.587,1.434
233.748339302,3.592,1.429
233.748339322,3.597,1.429
233.748339342,3.597,1.424
233.748339362,3.597,1.418
233.748339382,3.597,1.418
233.748339402,3.597,1.413
233.748339422,3.603,1.418
233.748339442,3.603,1.418
233.748339462,3.597,1.424
233.748339482,3.597,1.424
233.748339502,3.597,1.429
233.748339522,3.597,1.434
233.748339542,3.597,1.434
233.748339562,3.592,1.439
233.748339582,3.592,1.439
233.748339602,3.592,1.439
233.748339622,3.592,1.444
233.748339642,3.587,1.444
233.748339662,3.587,1.449
233.748339682,3.582,1.449
233.748339702,3.582,1.455
233.748339722,3.577,1.455
233.748339742,3.577,1.46
233.748339762,3.577,1.46
233.748339782,3.577,1.465
233.748339802,3.572,1.465
233.748339822,3.572,1.465
233.748339842,3.572,1.465
233.748339862,3.567,1.465
233.748339882,3.567,1.465
233.748339902,3.567,1.465
233.748339922,3.567,1.47
233.748339942,3.567,1.47
233.748339962,3.567,1.47
233.748339982,3.567,1.47
233.748340002,3.567,1.47
233.748340022,3.567,1.47
233.748340042,3.561,1.47
233.748340062,3.561,1.47
233.748340082,3.561,1.47
233.748340102,3.567,1.47
233.748340122,3.567,1.47
233.748340142,3.567,1.47
233.748340162,3.561,1.47
233.748340182,3.561,1.47
233.748340202,3.561,1.47
233.748340222,3.561,1.47
233.748340242,3.561,1.47
233.748340262,3.561,1.47
233.748340282,3.561,1.47
233.748340302,3.561,1.47
233.748340322,3.561,1.47
233.748340342,3.561,1.47
233.748340362,3.561,1.47
233.748340382,3.561,1.47
233.748340402,3.561,1.47
233.748340422,3.561,1.47
233.748340442,3.561,1.47
233.748340462,3.567,1.47
233.748340482,3.567,1.47
233.748340502,3.567,1.47
233.748340522,3.567,1.47
233.748340542,3.567,1.47
233.748340562,3.567,1.47
233.748340582,3.567,1.47
233.748340602,3.567,1.47
233.748340622,3.567,1.47
233.748340642,3.567,1.47
233.748340662,3.567,1.465
233.748340682,3.561,1.47
233.748340702,3.556,1.475
233.748340722,3.546,1.486
233.748340742,3.525,1.501
233.748340762,3.5,1.532
233.748340782,3.464,1.573
233.748340802,3.423,1.62
233.748340822,3.382,1.666
233.748340842,3.335,1.718
233.748340862,3.284,1.769
233.748340882,3.227,1.826
233.748340902,3.171,1.883
233.748340922,3.114,1.945
233.748340942,3.063,2.002
233.748340962,3.011,2.058
233.748340982,2.965,2.11
233.748341002,2.924,2.162
233.748341022,2.883,2.203
233.748341042,2.847,2.239
233.748341062,2.811,2.275
233.748341082,2.78,2.306
233.748341102,2.754,2.327
