Time [s],CAN H,CAN L
221.849768302,2.513,2.487
221.849768322,2.513,2.487
221.849768342,2.508,2.492
221.849768362,2.508,2.492
221.849768382,2.508,2.492
221.849768402,2.508,2.492
221.849768422,2.508,2.492
221.849768442,2.508,2.492
221.849768462,2.503,2.492
221.849768482,2.503,2.492
221.849768502,2.508,2.492
221.849768522,2.508,2.492
221.849768542,2.508,2.497
221.849768562,2.508,2.497
221.849768582,2.508,2.497
221.849768602,2.508,2.497
221.849768622,2.503,2.497
221.849768642,2.503,2.497
221.849768662,2.508,2.497
221.849768682,2.508,2.497
221.849768702,2.508,2.497
221.849768722,2.508,2.497
221.849768742,2.508,2.497
221.849768762,2.503,2.497
221.849768782,2.503,2.497
221.849768802,2.503,2.497
221.849768822,2.503,2.497
221.849768842,2.503,2.492
221.849768862,2.508,2.492
221.849768882,2.508,2.492
221.849768902,2.518,2.481
221.849768922,2.544,2.461
221.849768942,2.595,2.409
221.849768962,2.677,2.327
221.849768982,2.785,2.218
221.849769002,2.898,2.105
221.849769022,2.996,2.002
221.849769042,3.078,1.914
221.849769062,3.145,1.847
221.849769082,3.202,1.785
221.849769102,3.258,1.733
221.849769122,3.31,1.682
221.849769142,3.351,1.646
221.849769162,3.382,1.62
221.849769182,3.397,1.604
221.849769202,3.412,1.594
221.849769222,3.418,1.594
221.849769242,3.423,1.594
221.849769262,3.423,1.594
221.849769282,3.423,1.594
221.849769302,3.423,1.594
221.849769322,3.428,1.589
221.849769342,3.428,1.584
221.849769362,3.433,1.578
221.849769382,3.438,1.568
221.849769402,3.443,1.563
221.849769422,3.454,1.553
221.849769442,3.464,1.542
221.849769462,3.479,1.532
221.849769482,3.489,1.527
221.849769502,3.495,1.517
221.849769522,3.505,1.506
221.849769542,3.515,1.496
221.849769562,3.52,1.491
221.849769582,3.525,1.486
221.849769602,3.536,1.48
221.849769622,3.541,1.47
221.849769642,3.546,1.465
221.849769662,3.551,1.46
221.849769682,3.551,1.46
221.849769702,3.551,1.46
221.849769722,3.551,1.455
221.849769742,3.556,1.455
221.849769762,3.556,1.449
221.849769782,3.556,1.449
221.849769802,3.551,1.449
221.849769822,3.551,1.455
221.849769842,3.551,1.455
221.849769862,3.546,1.455
221.849769882,3.546,1.455
221.849769902,3.551,1.455
221.849769922,3.551,1.455
221.849769942,3.551,1.46
221.849769962,3.551,1.46
221.849769982,3.546,1.46
221.849770002,3.546,1.46
221.849770022,3.546,1.46
221.849770042,3.546,1.46
221.849770062,3.546,1.46
221.849770082,3.541,1.46
221.849770102,3.541,1.46
221.849770122,3.541,1.46
221.849770142,3.541,1.46
221.849770162,3.541,1.46
221.849770182,3.541,1.46
221.849770202,3.541,1.46
221.849770222,3.541,1.46
221.849770242,3.541,1.46
221.849770262,3.541,1.46
221.849770282,3.546,1.46
221.849770302,3.546,1.46
221.849770322,3.541,1.465
221.849770342,3.541,1.465
221.849770362,3.541,1.46
221.849770382,3.541,1.46
221.849770402,3.541,1.46
221.849770422,3.541,1.46
221.849770442,3.546,1.46
221.849770462,3.546,1.46
221.849770482,3.541,1.46
221.849770502,3.541,1.465
221.849770522,3.536,1.465
221.849770542,3.541,1.46
221.849770562,3.541,1.46
221.849770582,3.541,1.46
221.849770602,3.541,1.46
221.849770622,3.541,1.46
221.849770642,3.541,1.46
221.849770662,3.541,1.46
221.849770682,3.536,1.46
221.849770702,3.536,1.46
221.849770722,3.541,1.46
221.849770742,3.541,1.46
221.849770762,3.541,1.46
221.849770782,3.541,1.46
221.849770802,3.541,1.46
221.849770822,3.541,1.46
221.849770842,3.541,1.455
221.849770862,3.541,1.46
221.849770882,3.541,1.46
221.849770902,3.531,1.47
221.849770922,3.505,1.496
221.849770942,3.443,1.558
221.849770962,3.34,1.656
221.849770982,3.207,1.78
221.849771002,3.083,1.904
221.849771022,3.011,1.981
221.849771042,2.981,2.012
221.849771062,2.975,2.017
221.849771082,2.945,2.043
221.849771102,2.893,2.094
221.849771122,2.837,2.156
