Time [s],CAN H,CAN L
215.329955862,2.446,2.425
215.329955882,2.446,2.425
215.329955902,2.446,2.425
215.329955922,2.446,2.425
215.329955942,2.446,2.425
215.329955962,2.446,2.43
215.329955982,2.451,2.43
215.329956002,2.451,2.43
215.329956022,2.451,2.43
215.329956042,2.446,2.435
215.329956062,2.446,2.43
215.329956082,2.446,2.43
215.329956102,2.446,2.43
215.329956122,2.451,2.435
215.329956142,2.451,2.435
215.329956162,2.451,2.44
215.329956182,2.451,2.44
215.329956202,2.451,2.435
215.329956222,2.451,2.435
215.329956242,2.451,2.435
215.329956262,2.451,2.435
215.329956282,2.451,2.435
215.329956302,2.451,2.435
215.329956322,2.451,2.435
215.329956342,2.451,2.435
215.329956362,2.451,2.435
215.329956382,2.451,2.435
215.329956402,2.451,2.435
215.329956422,2.451,2.43
215.329956442,2.467,2.414
215.329956462,2.497,2.378
215.329956482,2.554,2.316
215.329956502,2.636,2.234
215.329956522,2.734,2.131
215.329956542,2.821,2.038
215.329956562,2.903,1.96
215.329956582,2.965,1.898
215.329956602,3.022,1.847
215.329956622,3.073,1.8
215.329956642,3.119,1.754
215.329956662,3.161,1.718
215.329956682,3.191,1.687
215.329956702,3.212,1.671
215.329956722,3.227,1.661
215.329956742,3.238,1.656
215.329956762,3.243,1.651
215.329956782,3.243,1.646
215.329956802,3.248,1.646
215.329956822,3.248,1.646
215.329956842,3.253,1.646
215.329956862,3.253,1.64
215.329956882,3.258,1.635
215.329956902,3.263,1.63
215.329956922,3.268,1.625
215.329956942,3.279,1.615
215.329956962,3.289,1.604
215.329956982,3.294,1.594
215.329957002,3.304,1.584
215.329957022,3.315,1.573
215.329957042,3.32,1.563
215.329957062,3.33,1.558
215.329957082,3.34,1.547
215.329957102,3.346,1.542
215.329957122,3.351,1.537
215.329957142,3.356,1.532
215.329957162,3.361,1.527
215.329957182,3.366,1.522
215.329957202,3.371,1.517
215.329957222,3.376,1.517
215.329957242,3.376,1.511
215.329957262,3.376,1.511
215.329957282,3.382,1.511
215.329957302,3.382,1.511
215.329957322,3.387,1.511
215.329957342,3.387,1.511
215.329957362,3.382,1.511
215.329957382,3.382,1.511
215.329957402,3.376,1.506
215.329957422,3.376,1.506
215.329957442,3.376,1.506
215.329957462,3.376,1.506
215.329957482,3.376,1.511
215.329957502,3.376,1.511
215.329957522,3.382,1.517
215.329957542,3.382,1.522
215.329957562,3.382,1.522
215.329957582,3.382,1.522
215.329957602,3.376,1.522
215.329957622,3.376,1.522
215.329957642,3.376,1.522
215.329957662,3.371,1.517
215.329957682,3.371,1.517
215.329957702,3.371,1.522
215.329957722,3.371,1.522
215.329957742,3.371,1.522
215.329957762,3.371,1.522
215.329957782,3.376,1.517
215.329957802,3.376,1.517
215.329957822,3.371,1.517
215.329957842,3.371,1.517
215.329957862,3.376,1.517
215.329957882,3.376,1.517
215.329957902,3.376,1.517
215.329957922,3.376,1.517
215.329957942,3.376,1.522
215.329957962,3.376,1.522
215.329957982,3.376,1.522
215.329958002,3.376,1.517
215.329958022,3.376,1.517
215.329958042,3.376,1.517
215.329958062,3.376,1.517
215.329958082,3.371,1.511
215.329958102,3.376,1.511
215.329958122,3.376,1.517
215.329958142,3.376,1.517
215.329958162,3.376,1.517
215.329958182,3.371,1.517
215.329958202,3.376,1.522
215.329958222,3.376,1.522
215.329958242,3.376,1.522
215.329958262,3.376,1.522
215.329958282,3.376,1.522
215.329958302,3.376,1.517
215.329958322,3.376,1.517
215.329958342,3.376,1.511
215.329958362,3.371,1.511
215.329958382,3.371,1.517
215.329958402,3.371,1.517
215.329958422,3.371,1.527
215.329958442,3.356,1.542
215.329958462,3.32,1.578
215.329958482,3.253,1.651
215.329958502,3.155,1.754
215.329958522,3.042,1.867
215.329958542,2.955,1.96
215.329958562,2.909,2.007
215.329958582,2.888,2.022
215.329958602,2.868,2.038
215.329958622,2.832,2.074
215.329958642,2.79,2.125
215.329958662,2.749,2.167
215.329958682,2.734,2.192
215.329958702,2.724,2.198
215.329958722,2.718,2.198
215.329958742,2.713,2.198
215.329958762,2.708,2.208
215.329958782,2.703,2.218
215.329958802,2.703,2.218
215.329958822,2.698,2.218
215.329958842,2.693,2.223
215.329958862,2.682,2.229
215.329958882,2.672,2.239
215.329958902,2.667,2.244
215.329958922,2.657,2.254
215.329958942,2.646,2.265
215.329958962,2.636,2.275
215.329958982,2.626,2.285
215.329959002,2.616,2.291
215.329959022,2.6,2.301
215.329959042,2.59,2.311
215.329959062,2.575,2.327
215.329959082,2.564,2.337
215.329959102,2.554,2.342
215.329959122,2.544,2.352
215.329959142,2.539,2.363
215.329959162,2.528,2.368
215.329959182,2.518,2.373
215.329959202,2.513,2.383
215.329959222,2.508,2.389
215.329959242,2.503,2.394
215.329959262,2.503,2.404
215.329959282,2.497,2.409
215.329959302,2.497,2.409
215.329959322,2.492,2.414
215.329959342,2.492,2.42
215.329959362,2.492,2.425
215.329959382,2.492,2.425
215.329959402,2.487,2.43
215.329959422,2.487,2.43
215.329959442,2.487,2.43
215.329959462,2.487,2.43
215.329959482,2.487,2.43
215.329959502,2.487,2.43
215.329959522,2.487,2.43
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
215.329959542,2.487,2.435
