Time [s],CAN H,CAN L
244.076534822,2.446,2.43
244.076534842,2.441,2.43
244.076534862,2.441,2.43
244.076534882,2.441,2.43
244.076534902,2.446,2.435
244.076534922,2.451,2.445
244.076534942,2.456,2.45
244.076534962,2.461,2.45
244.076534982,2.461,2.45
244.076535002,2.461,2.45
244.076535022,2.456,2.445
244.076535042,2.451,2.44
244.076535062,2.446,2.44
244.076535082,2.446,2.44
244.076535102,2.451,2.44
244.076535122,2.451,2.445
244.076535142,2.456,2.45
244.076535162,2.456,2.45
244.076535182,2.461,2.456
244.076535202,2.461,2.456
244.076535222,2.461,2.456
244.076535242,2.461,2.456
244.076535262,2.456,2.456
244.076535282,2.456,2.45
244.076535302,2.456,2.445
244.076535322,2.461,2.43
244.076535342,2.477,2.409
244.076535362,2.523,2.363
244.076535382,2.595,2.291
244.076535402,2.682,2.192
244.076535422,2.78,2.094
244.076535442,2.868,2.012
244.076535462,2.939,1.945
244.076535482,2.996,1.893
244.076535502,3.053,1.842
244.076535522,3.099,1.79
244.076535542,3.145,1.749
244.076535562,3.176,1.713
244.076535582,3.202,1.692
244.076535602,3.222,1.676
244.076535622,3.238,1.666
244.076535642,3.243,1.661
244.076535662,3.248,1.656
244.076535682,3.248,1.656
244.076535702,3.253,1.656
244.076535722,3.253,1.656
244.076535742,3.258,1.656
244.076535762,3.263,1.651
244.076535782,3.268,1.646
244.076535802,3.274,1.635
244.076535822,3.279,1.63
244.076535842,3.289,1.62
244.076535862,3.299,1.609
244.076535882,3.304,1.599
244.076535902,3.31,1.589
244.076535922,3.32,1.578
244.076535942,3.325,1.568
244.076535962,3.335,1.563
244.076535982,3.346,1.558
244.076536002,3.356,1.553
244.076536022,3.361,1.547
244.076536042,3.366,1.542
244.076536062,3.371,1.537
244.076536082,3.371,1.532
244.076536102,3.376,1.527
244.076536122,3.376,1.522
244.076536142,3.376,1.522
244.076536162,3.376,1.522
244.076536182,3.382,1.522
244.076536202,3.382,1.522
244.076536222,3.382,1.522
244.076536242,3.387,1.522
244.076536262,3.387,1.527
244.076536282,3.387,1.527
244.076536302,3.382,1.527
244.076536322,3.382,1.522
