Time [s],CAN H,CAN L
253.663856442,2.554,2.512
253.663856462,2.554,2.512
253.663856482,2.554,2.518
253.663856502,2.549,2.518
253.663856522,2.549,2.518
253.663856542,2.549,2.518
253.663856562,2.549,2.518
253.663856582,2.549,2.518
253.663856602,2.549,2.518
253.663856622,2.549,2.518
253.663856642,2.549,2.518
253.663856662,2.549,2.523
253.663856682,2.549,2.523
253.663856702,2.549,2.523
253.663856722,2.549,2.523
253.663856742,2.549,2.518
253.663856762,2.544,2.518
253.663856782,2.544,2.523
253.663856802,2.544,2.523
253.663856822,2.544,2.523
253.663856842,2.544,2.523
253.663856862,2.544,2.518
253.663856882,2.544,2.518
253.663856902,2.544,2.523
253.663856922,2.544,2.523
253.663856942,2.544,2.523
253.663856962,2.544,2.523
253.663856982,2.544,2.523
253.663857002,2.544,2.523
253.663857022,2.544,2.523
253.663857042,2.544,2.523
253.663857062,2.544,2.523
253.663857082,2.544,2.523
253.663857102,2.544,2.523
253.663857122,2.544,2.518
253.663857142,2.549,2.512
253.663857162,2.559,2.497
253.663857182,2.58,2.481
253.663857202,2.611,2.45
253.663857222,2.646,2.42
253.663857242,2.688,2.378
253.663857262,2.734,2.332
253.663857282,2.785,2.275
253.663857302,2.842,2.218
253.663857322,2.898,2.151
253.663857342,2.96,2.089
253.663857362,3.027,2.022
253.663857382,3.089,1.955
253.663857402,3.15,1.888
253.663857422,3.207,1.826
253.663857442,3.263,1.769
253.663857462,3.315,1.713
253.663857482,3.366,1.661
253.663857502,3.412,1.615
253.663857522,3.448,1.578
253.663857542,3.484,1.542
253.663857562,3.515,1.511
253.663857582,3.541,1.491
253.663857602,3.567,1.465
253.663857622,3.587,1.449
253.663857642,3.603,1.434
253.663857662,3.613,1.418
253.663857682,3.623,1.408
253.663857702,3.633,1.403
253.663857722,3.639,1.393
253.663857742,3.644,1.388
253.663857762,3.649,1.388
253.663857782,3.649,1.382
253.663857802,3.649,1.382
253.663857822,3.649,1.382
253.663857842,3.649,1.382
253.663857862,3.649,1.382
253.663857882,3.649,1.388
253.663857902,3.649,1.388
253.663857922,3.649,1.388
253.663857942,3.649,1.393
253.663857962,3.644,1.393
253.663857982,3.644,1.393
253.663858002,3.644,1.398
253.663858022,3.639,1.398
253.663858042,3.639,1.403
253.663858062,3.633,1.403
253.663858082,3.628,1.408
253.663858102,3.623,1.408
253.663858122,3.618,1.413
253.663858142,3.618,1.413
253.663858162,3.613,1.418
253.663858182,3.613,1.418
253.663858202,3.613,1.424
253.663858222,3.613,1.424
253.663858242,3.608,1.429
253.663858262,3.608,1.429
253.663858282,3.603,1.434
253.663858302,3.603,1.434
253.663858322,3.603,1.434
253.663858342,3.597,1.434
253.663858362,3.592,1.434
253.663858382,3.592,1.434
253.663858402,3.592,1.434
253.663858422,3.592,1.434
253.663858442,3.592,1.434
253.663858462,3.592,1.439
253.663858482,3.592,1.439
253.663858502,3.592,1.439
253.663858522,3.587,1.439
253.663858542,3.587,1.439
253.663858562,3.587,1.439
253.663858582,3.587,1.444
253.663858602,3.587,1.444
253.663858622,3.587,1.444
253.663858642,3.587,1.444
253.663858662,3.587,1.444
253.663858682,3.587,1.444
253.663858702,3.587,1.439
253.663858722,3.587,1.439
253.663858742,3.587,1.439
253.663858762,3.592,1.439
253.663858782,3.592,1.439
253.663858802,3.587,1.439
253.663858822,3.587,1.434
253.663858842,3.587,1.434
253.663858862,3.587,1.434
253.663858882,3.587,1.434
253.663858902,3.587,1.434
253.663858922,3.587,1.434
253.663858942,3.587,1.434
253.663858962,3.587,1.434
253.663858982,3.587,1.434
253.663859002,3.587,1.434
253.663859022,3.587,1.434
253.663859042,3.587,1.439
253.663859062,3.587,1.439
253.663859082,3.582,1.444
253.663859102,3.572,1.449
253.663859122,3.556,1.465
253.663859142,3.531,1.486
253.663859162,3.495,1.522
253.663859182,3.459,1.563
253.663859202,3.418,1.609
253.663859222,3.371,1.656
253.663859242,3.32,1.713
253.663859262,3.263,1.769
