Time [s],CAN H,CAN L
234.735924942,2.544,2.528
234.735924962,2.544,2.528
234.735924982,2.549,2.528
234.735925002,2.549,2.533
234.735925022,2.549,2.533
234.735925042,2.549,2.538
234.735925062,2.549,2.538
234.735925082,2.549,2.538
234.735925102,2.549,2.538
234.735925122,2.549,2.538
234.735925142,2.549,2.538
234.735925162,2.549,2.538
234.735925182,2.549,2.538
234.735925202,2.549,2.538
234.735925222,2.549,2.538
234.735925242,2.549,2.538
234.735925262,2.544,2.538
234.735925282,2.544,2.538
234.735925302,2.549,2.538
234.735925322,2.549,2.538
234.735925342,2.549,2.538
234.735925362,2.544,2.538
234.735925382,2.544,2.538
234.735925402,2.544,2.538
234.735925422,2.549,2.533
234.735925442,2.564,2.523
234.735925462,2.6,2.481
234.735925482,2.667,2.414
234.735925502,2.77,2.311
234.735925522,2.883,2.198
234.735925542,2.991,2.084
234.735925562,3.078,1.996
234.735925582,3.15,1.924
234.735925602,3.207,1.867
234.735925622,3.268,1.811
234.735925642,3.325,1.759
234.735925662,3.371,1.707
234.735925682,3.402,1.676
234.735925702,3.428,1.656
234.735925722,3.448,1.646
234.735925742,3.459,1.64
234.735925762,3.464,1.635
234.735925782,3.464,1.635
234.735925802,3.464,1.635
234.735925822,3.469,1.635
234.735925842,3.474,1.635
234.735925862,3.474,1.63
234.735925882,3.479,1.625
234.735925902,3.489,1.615
234.735925922,3.5,1.609
234.735925942,3.505,1.599
234.735925962,3.515,1.589
234.735925982,3.525,1.578
234.735926002,3.536,1.568
234.735926022,3.546,1.558
234.735926042,3.556,1.547
234.735926062,3.567,1.537
234.735926082,3.572,1.527
234.735926102,3.582,1.522
234.735926122,3.587,1.517
234.735926142,3.592,1.511
234.735926162,3.597,1.506
234.735926182,3.603,1.501
234.735926202,3.608,1.501
234.735926222,3.608,1.501
234.735926242,3.608,1.496
234.735926262,3.608,1.496
234.735926282,3.608,1.496
234.735926302,3.613,1.496
234.735926322,3.613,1.496
234.735926342,3.613,1.501
234.735926362,3.608,1.501
234.735926382,3.608,1.501
234.735926402,3.608,1.501
234.735926422,3.608,1.501
234.735926442,3.603,1.506
234.735926462,3.603,1.506
