Time [s],CAN H,CAN L
247.031256262,2.564,2.564
247.031256282,2.564,2.564
247.031256302,2.564,2.564
247.031256322,2.564,2.564
247.031256342,2.564,2.564
247.031256362,2.559,2.559
247.031256382,2.559,2.559
247.031256402,2.559,2.559
247.031256422,2.559,2.559
247.031256442,2.559,2.559
247.031256462,2.564,2.559
247.031256482,2.564,2.559
247.031256502,2.564,2.559
247.031256522,2.564,2.559
247.031256542,2.569,2.559
247.031256562,2.569,2.559
247.031256582,2.569,2.564
247.031256602,2.564,2.564
247.031256622,2.564,2.564
247.031256642,2.564,2.559
247.031256662,2.564,2.559
247.031256682,2.564,2.559
247.031256702,2.569,2.559
247.031256722,2.58,2.549
247.031256742,2.605,2.523
247.031256762,2.657,2.466
247.031256782,2.749,2.373
247.031256802,2.862,2.254
247.031256822,2.975,2.141
247.031256842,3.073,2.043
247.031256862,3.15,1.965
247.031256882,3.212,1.909
247.031256902,3.268,1.852
247.031256922,3.32,1.795
247.031256942,3.371,1.744
247.031256962,3.412,1.707
247.031256982,3.443,1.687
247.031257002,3.464,1.671
247.031257022,3.474,1.661
247.031257042,3.484,1.656
247.031257062,3.484,1.651
247.031257082,3.489,1.651
247.031257102,3.489,1.651
247.031257122,3.495,1.651
247.031257142,3.495,1.646
247.031257162,3.5,1.64
247.031257182,3.505,1.635
247.031257202,3.515,1.625
247.031257222,3.525,1.62
247.031257242,3.536,1.609
247.031257262,3.546,1.599
247.031257282,3.556,1.589
247.031257302,3.567,1.578
247.031257322,3.577,1.568
247.031257342,3.582,1.558
247.031257362,3.587,1.553
247.031257382,3.597,1.542
247.031257402,3.603,1.537
247.031257422,3.613,1.532
247.031257442,3.618,1.527
247.031257462,3.623,1.522
247.031257482,3.628,1.522
247.031257502,3.628,1.522
247.031257522,3.628,1.517
247.031257542,3.628,1.517
247.031257562,3.628,1.511
247.031257582,3.628,1.517
247.031257602,3.628,1.517
247.031257622,3.628,1.517
247.031257642,3.623,1.522
247.031257662,3.623,1.522
247.031257682,3.623,1.522
247.031257702,3.623,1.527
247.031257722,3.623,1.527
247.031257742,3.623,1.527
247.031257762,3.618,1.527
247.031257782,3.618,1.527
247.031257802,3.618,1.527
247.031257822,3.618,1.532
247.031257842,3.618,1.532
247.031257862,3.618,1.532
247.031257882,3.613,1.537
247.031257902,3.613,1.537
247.031257922,3.613,1.537
247.031257942,3.613,1.537
247.031257962,3.613,1.537
247.031257982,3.613,1.537
247.031258002,3.618,1.542
247.031258022,3.618,1.542
247.031258042,3.618,1.542
247.031258062,3.618,1.542
247.031258082,3.618,1.542
247.031258102,3.613,1.542
247.031258122,3.613,1.537
247.031258142,3.618,1.537
247.031258162,3.618,1.542
247.031258182,3.613,1.542
247.031258202,3.613,1.542
247.031258222,3.613,1.542
247.031258242,3.613,1.542
247.031258262,3.618,1.542
247.031258282,3.618,1.542
247.031258302,3.618,1.542
247.031258322,3.618,1.542
247.031258342,3.613,1.537
247.031258362,3.613,1.537
247.031258382,3.613,1.542
247.031258402,3.613,1.542
247.031258422,3.613,1.542
247.031258442,3.613,1.542
247.031258462,3.618,1.542
247.031258482,3.618,1.542
247.031258502,3.618,1.547
247.031258522,3.618,1.547
247.031258542,3.618,1.547
247.031258562,3.618,1.547
247.031258582,3.618,1.542
247.031258602,3.618,1.542
247.031258622,3.618,1.542
247.031258642,3.618,1.547
247.031258662,3.618,1.547
247.031258682,3.613,1.547
247.031258702,3.613,1.547
247.031258722,3.608,1.553
247.031258742,3.587,1.573
247.031258762,3.536,1.62
247.031258782,3.448,1.707
247.031258802,3.32,1.842
247.031258822,3.171,1.996
247.031258842,3.047,2.125
247.031258862,2.981,2.192
247.031258882,2.97,2.208
247.031258902,2.981,2.187
247.031258922,2.981,2.177
247.031258942,2.945,2.192
247.031258962,2.893,2.234
247.031258982,2.847,2.27
247.031259002,2.811,2.296
247.031259022,2.801,2.306
247.031259042,2.806,2.301
247.031259062,2.816,2.285
247.031259082,2.821,2.28
247.031259102,2.816,2.28
247.031259122,2.811,2.285
247.031259142,2.806,2.296
247.031259162,2.796,2.311
247.031259182,2.785,2.327
247.031259202,2.78,2.342
247.031259222,2.775,2.352
247.031259242,2.765,2.368
247.031259262,2.754,2.378
247.031259282,2.744,2.389
247.031259302,2.734,2.404
247.031259322,2.724,2.414
247.031259342,2.713,2.43
247.031259362,2.703,2.445
247.031259382,2.693,2.456
247.031259402,2.682,2.466
247.031259422,2.672,2.476
247.031259442,2.662,2.481
247.031259462,2.652,2.492
247.031259482,2.641,2.497
247.031259502,2.636,2.507
247.031259522,2.626,2.507
247.031259542,2.616,2.512
247.031259562,2.611,2.512
247.031259582,2.605,2.518
247.031259602,2.6,2.518
