Time [s],CAN H,CAN L
214.745557342,2.508,2.502
214.745557362,2.508,2.502
214.745557382,2.508,2.502
214.745557402,2.508,2.507
214.745557422,2.508,2.507
214.745557442,2.508,2.502
214.745557462,2.508,2.502
214.745557482,2.508,2.502
214.745557502,2.508,2.502
214.745557522,2.508,2.502
214.745557542,2.508,2.502
214.745557562,2.508,2.507
214.745557582,2.508,2.507
214.745557602,2.508,2.502
214.745557622,2.508,2.502
214.745557642,2.508,2.502
214.745557662,2.508,2.502
214.745557682,2.508,2.502
214.745557702,2.508,2.502
214.745557722,2.508,2.502
214.745557742,2.508,2.502
214.745557762,2.508,2.502
214.745557782,2.508,2.502
214.745557802,2.503,2.502
214.745557822,2.503,2.502
214.745557842,2.508,2.502
214.745557862,2.508,2.502
214.745557882,2.513,2.502
214.745557902,2.513,2.507
214.745557922,2.508,2.507
214.745557942,2.508,2.502
214.745557962,2.518,2.492
214.745557982,2.544,2.466
214.745558002,2.6,2.409
214.745558022,2.682,2.327
214.745558042,2.79,2.213
214.745558062,2.903,2.1
214.745558082,3.001,1.996
214.745558102,3.083,1.914
214.745558122,3.15,1.847
214.745558142,3.212,1.79
214.745558162,3.268,1.733
214.745558182,3.32,1.682
214.745558202,3.361,1.64
214.745558222,3.387,1.62
214.745558242,3.407,1.604
214.745558262,3.418,1.599
214.745558282,3.428,1.594
214.745558302,3.433,1.594
214.745558322,3.438,1.594
214.745558342,3.438,1.599
214.745558362,3.433,1.594
214.745558382,3.438,1.594
214.745558402,3.438,1.589
214.745558422,3.443,1.578
214.745558442,3.448,1.568
214.745558462,3.454,1.558
214.745558482,3.464,1.553
214.745558502,3.474,1.542
214.745558522,3.484,1.532
214.745558542,3.489,1.522
214.745558562,3.5,1.511
214.745558582,3.51,1.501
214.745558602,3.52,1.491
214.745558622,3.531,1.486
214.745558642,3.536,1.48
214.745558662,3.546,1.475
214.745558682,3.551,1.465
214.745558702,3.556,1.46
214.745558722,3.556,1.46
214.745558742,3.561,1.455
214.745558762,3.561,1.455
214.745558782,3.561,1.455
214.745558802,3.561,1.449
214.745558822,3.567,1.449
214.745558842,3.567,1.449
214.745558862,3.567,1.449
214.745558882,3.561,1.449
214.745558902,3.561,1.449
214.745558922,3.561,1.455
214.745558942,3.561,1.455
214.745558962,3.561,1.455
214.745558982,3.561,1.455
214.745559002,3.561,1.455
214.745559022,3.556,1.455
214.745559042,3.556,1.455
214.745559062,3.556,1.455
214.745559082,3.556,1.46
214.745559102,3.556,1.46
214.745559122,3.556,1.46
214.745559142,3.556,1.46
214.745559162,3.551,1.46
214.745559182,3.551,1.455
214.745559202,3.551,1.455
214.745559222,3.551,1.46
214.745559242,3.551,1.46
214.745559262,3.551,1.46
214.745559282,3.551,1.46
214.745559302,3.551,1.46
214.745559322,3.551,1.46
214.745559342,3.551,1.46
214.745559362,3.551,1.46
214.745559382,3.556,1.46
214.745559402,3.551,1.46
214.745559422,3.551,1.46
214.745559442,3.551,1.46
214.745559462,3.551,1.46
214.745559482,3.551,1.46
214.745559502,3.551,1.46
214.745559522,3.551,1.46
214.745559542,3.546,1.46
214.745559562,3.546,1.46
214.745559582,3.546,1.46
214.745559602,3.546,1.46
214.745559622,3.546,1.46
214.745559642,3.546,1.46
214.745559662,3.546,1.46
214.745559682,3.551,1.455
214.745559702,3.551,1.46
214.745559722,3.546,1.46
214.745559742,3.546,1.455
214.745559762,3.551,1.455
214.745559782,3.551,1.455
214.745559802,3.546,1.455
214.745559822,3.546,1.455
214.745559842,3.546,1.455
214.745559862,3.546,1.455
214.745559882,3.546,1.455
214.745559902,3.551,1.46
214.745559922,3.551,1.46
214.745559942,3.546,1.46
214.745559962,3.536,1.47
214.745559982,3.505,1.496
214.745560002,3.443,1.558
214.745560022,3.335,1.661
214.745560042,3.207,1.79
214.745560062,3.083,1.909
214.745560082,3.011,1.981
214.745560102,2.986,2.007
214.745560122,2.975,2.012
214.745560142,2.945,2.038
214.745560162,2.888,2.094
214.745560182,2.832,2.151
214.745560202,2.801,2.192
214.745560222,2.796,2.208
214.745560242,2.796,2.208
214.745560262,2.79,2.208
214.745560282,2.785,2.223
214.745560302,2.775,2.234
214.745560322,2.77,2.239
214.745560342,2.77,2.239
214.745560362,2.765,2.239
214.745560382,2.754,2.239
214.745560402,2.744,2.249
214.745560422,2.734,2.26
214.745560442,2.718,2.27
214.745560462,2.703,2.28
214.745560482,2.693,2.285
214.745560502,2.677,2.301
214.745560522,2.667,2.311
214.745560542,2.657,2.321
214.745560562,2.646,2.337
214.745560582,2.636,2.347
214.745560602,2.626,2.363
214.745560622,2.616,2.373
214.745560642,2.605,2.389
214.745560662,2.595,2.399
214.745560682,2.59,2.409
214.745560702,2.58,2.42
214.745560722,2.575,2.425
214.745560742,2.564,2.43
214.745560762,2.559,2.44
214.745560782,2.554,2.445
214.745560802,2.549,2.445
214.745560822,2.544,2.445
214.745560842,2.539,2.45
214.745560862,2.539,2.45
214.745560882,2.533,2.456
214.745560902,2.528,2.461
214.745560922,2.528,2.461
214.745560942,2.523,2.461
214.745560962,2.523,2.461
214.745560982,2.528,2.466
214.745561002,2.528,2.466
214.745561022,2.528,2.466
214.745561042,2.523,2.466
214.745561062,2.523,2.466
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
214.745561082,2.523,2.471
