Time [s],CAN H,CAN L
215.126517182,2.549,2.528
215.126517202,2.549,2.528
215.126517222,2.544,2.523
215.126517242,2.544,2.523
215.126517262,2.544,2.523
215.126517282,2.544,2.523
215.126517302,2.539,2.523
215.126517322,2.533,2.523
215.126517342,2.533,2.518
215.126517362,2.533,2.518
215.126517382,2.533,2.523
215.126517402,2.533,2.523
215.126517422,2.533,2.523
215.126517442,2.533,2.528
215.126517462,2.539,2.528
215.126517482,2.539,2.528
215.126517502,2.539,2.528
215.126517522,2.539,2.528
215.126517542,2.539,2.528
215.126517562,2.539,2.528
215.126517582,2.539,2.528
215.126517602,2.539,2.528
215.126517622,2.539,2.528
215.126517642,2.539,2.528
215.126517662,2.539,2.528
215.126517682,2.533,2.528
215.126517702,2.533,2.528
215.126517722,2.539,2.523
215.126517742,2.539,2.523
215.126517762,2.544,2.518
215.126517782,2.559,2.502
215.126517802,2.595,2.466
215.126517822,2.662,2.399
215.126517842,2.765,2.301
215.126517862,2.878,2.187
215.126517882,2.981,2.074
215.126517902,3.068,1.986
215.126517922,3.145,1.914
215.126517942,3.212,1.847
215.126517962,3.274,1.79
215.126517982,3.325,1.738
215.126518002,3.371,1.692
215.126518022,3.402,1.661
215.126518042,3.423,1.64
215.126518062,3.433,1.625
215.126518082,3.443,1.62
215.126518102,3.448,1.615
215.126518122,3.454,1.615
215.126518142,3.454,1.62
215.126518162,3.454,1.62
215.126518182,3.454,1.62
215.126518202,3.459,1.62
215.126518222,3.464,1.615
215.126518242,3.469,1.604
215.126518262,3.474,1.594
215.126518282,3.479,1.584
215.126518302,3.489,1.578
215.126518322,3.5,1.568
215.126518342,3.51,1.558
215.126518362,3.52,1.547
215.126518382,3.525,1.537
215.126518402,3.536,1.527
215.126518422,3.546,1.517
215.126518442,3.551,1.511
215.126518462,3.561,1.506
215.126518482,3.567,1.496
215.126518502,3.572,1.491
215.126518522,3.572,1.486
215.126518542,3.577,1.48
215.126518562,3.577,1.48
215.126518582,3.582,1.48
215.126518602,3.582,1.475
215.126518622,3.582,1.475
215.126518642,3.582,1.48
215.126518662,3.582,1.48
215.126518682,3.577,1.48
215.126518702,3.577,1.48
215.126518722,3.577,1.48
215.126518742,3.577,1.48
215.126518762,3.577,1.48
215.126518782,3.577,1.48
215.126518802,3.577,1.486
215.126518822,3.577,1.48
215.126518842,3.577,1.48
215.126518862,3.577,1.48
215.126518882,3.577,1.486
215.126518902,3.572,1.486
215.126518922,3.572,1.486
215.126518942,3.572,1.48
215.126518962,3.572,1.48
215.126518982,3.572,1.48
215.126519002,3.567,1.48
215.126519022,3.567,1.486
215.126519042,3.567,1.486
215.126519062,3.572,1.486
215.126519082,3.572,1.486
215.126519102,3.572,1.486
215.126519122,3.567,1.48
215.126519142,3.567,1.475
215.126519162,3.561,1.475
215.126519182,3.567,1.48
215.126519202,3.567,1.48
215.126519222,3.567,1.486
215.126519242,3.567,1.486
215.126519262,3.567,1.486
215.126519282,3.567,1.486
215.126519302,3.567,1.48
215.126519322,3.567,1.48
215.126519342,3.567,1.48
215.126519362,3.567,1.48
215.126519382,3.567,1.48
215.126519402,3.561,1.48
215.126519422,3.561,1.475
215.126519442,3.561,1.475
215.126519462,3.567,1.475
215.126519482,3.561,1.475
215.126519502,3.561,1.475
215.126519522,3.561,1.475
215.126519542,3.567,1.48
215.126519562,3.567,1.48
215.126519582,3.567,1.48
215.126519602,3.567,1.475
215.126519622,3.567,1.475
215.126519642,3.567,1.475
215.126519662,3.567,1.48
215.126519682,3.567,1.48
215.126519702,3.567,1.48
215.126519722,3.561,1.48
215.126519742,3.561,1.475
215.126519762,3.556,1.48
215.126519782,3.536,1.496
215.126519802,3.495,1.537
215.126519822,3.412,1.615
215.126519842,3.294,1.733
215.126519862,3.161,1.867
215.126519882,3.063,1.971
215.126519902,3.017,2.022
215.126519922,3.001,2.038
215.126519942,2.986,2.048
215.126519962,2.945,2.089
215.126519982,2.888,2.156
215.126520002,2.847,2.208
215.126520022,2.826,2.239
215.126520042,2.826,2.244
215.126520062,2.826,2.239
215.126520082,2.821,2.244
215.126520102,2.811,2.254
215.126520122,2.801,2.26
215.126520142,2.796,2.26
215.126520162,2.79,2.26
215.126520182,2.785,2.265
215.126520202,2.775,2.27
215.126520222,2.76,2.275
215.126520242,2.749,2.285
215.126520262,2.734,2.296
215.126520282,2.724,2.306
215.126520302,2.713,2.316
215.126520322,2.703,2.332
215.126520342,2.693,2.347
215.126520362,2.682,2.363
215.126520382,2.672,2.373
215.126520402,2.662,2.389
215.126520422,2.652,2.399
215.126520442,2.646,2.414
215.126520462,2.636,2.425
215.126520482,2.626,2.435
215.126520502,2.616,2.445
215.126520522,2.605,2.45
215.126520542,2.595,2.456
215.126520562,2.585,2.461
215.126520582,2.58,2.466
215.126520602,2.575,2.466
215.126520622,2.569,2.471
215.126520642,2.564,2.476
215.126520662,2.559,2.476
215.126520682,2.559,2.481
215.126520702,2.554,2.481
215.126520722,2.554,2.487
215.126520742,2.554,2.487
215.126520762,2.559,2.492
215.126520782,2.559,2.492
215.126520802,2.559,2.492
215.126520822,2.559,2.497
215.126520842,2.554,2.497
215.126520862,2.554,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
215.126520882,2.549,2.497
