Time [s],CAN H,CAN L
214.230169322,2.431,2.414
214.230169342,2.431,2.414
214.230169362,2.431,2.414
214.230169382,2.431,2.414
214.230169402,2.431,2.42
214.230169422,2.431,2.42
214.230169442,2.431,2.42
214.230169462,2.431,2.42
214.230169482,2.436,2.42
214.230169502,2.436,2.425
214.230169522,2.436,2.425
214.230169542,2.436,2.425
214.230169562,2.436,2.425
214.230169582,2.441,2.43
214.230169602,2.441,2.43
214.230169622,2.441,2.43
214.230169642,2.441,2.43
214.230169662,2.436,2.43
214.230169682,2.436,2.43
214.230169702,2.436,2.435
214.230169722,2.436,2.43
214.230169742,2.441,2.43
214.230169762,2.441,2.43
214.230169782,2.441,2.43
214.230169802,2.436,2.43
214.230169822,2.436,2.425
214.230169842,2.436,2.425
214.230169862,2.441,2.425
214.230169882,2.441,2.425
214.230169902,2.451,2.409
214.230169922,2.477,2.383
214.230169942,2.533,2.321
214.230169962,2.611,2.239
214.230169982,2.703,2.141
214.230170002,2.796,2.043
214.230170022,2.878,1.965
214.230170042,2.945,1.904
214.230170062,3.001,1.852
214.230170082,3.053,1.8
214.230170102,3.099,1.749
214.230170122,3.145,1.713
214.230170142,3.171,1.682
214.230170162,3.196,1.666
214.230170182,3.212,1.651
214.230170202,3.222,1.646
214.230170222,3.227,1.64
214.230170242,3.232,1.64
214.230170262,3.232,1.64
214.230170282,3.232,1.64
214.230170302,3.238,1.635
214.230170322,3.238,1.63
214.230170342,3.243,1.625
214.230170362,3.248,1.62
214.230170382,3.253,1.615
214.230170402,3.263,1.604
214.230170422,3.268,1.594
214.230170442,3.279,1.584
214.230170462,3.289,1.578
214.230170482,3.299,1.568
214.230170502,3.31,1.558
214.230170522,3.315,1.547
214.230170542,3.32,1.542
214.230170562,3.33,1.537
214.230170582,3.335,1.527
214.230170602,3.34,1.522
214.230170622,3.346,1.517
214.230170642,3.351,1.511
214.230170662,3.356,1.506
214.230170682,3.356,1.506
214.230170702,3.361,1.501
214.230170722,3.366,1.501
214.230170742,3.366,1.501
214.230170762,3.366,1.501
214.230170782,3.366,1.501
