Time [s],CAN H,CAN L
215.539911082,2.549,2.523
215.539911102,2.549,2.523
215.539911122,2.549,2.528
215.539911142,2.554,2.533
215.539911162,2.554,2.533
215.539911182,2.554,2.533
215.539911202,2.549,2.533
215.539911222,2.549,2.528
215.539911242,2.549,2.528
215.539911262,2.549,2.528
215.539911282,2.549,2.533
215.539911302,2.549,2.533
215.539911322,2.549,2.533
215.539911342,2.549,2.533
215.539911362,2.544,2.533
215.539911382,2.544,2.533
215.539911402,2.549,2.533
215.539911422,2.549,2.533
215.539911442,2.549,2.533
215.539911462,2.549,2.533
215.539911482,2.549,2.533
215.539911502,2.544,2.533
215.539911522,2.544,2.533
215.539911542,2.544,2.533
215.539911562,2.549,2.533
215.539911582,2.549,2.533
215.539911602,2.549,2.533
215.539911622,2.554,2.533
215.539911642,2.549,2.533
215.539911662,2.549,2.533
215.539911682,2.559,2.523
215.539911702,2.585,2.497
215.539911722,2.641,2.445
215.539911742,2.729,2.358
215.539911762,2.847,2.244
215.539911782,2.965,2.12
215.539911802,3.068,2.017
215.539911822,3.145,1.94
215.539911842,3.207,1.878
215.539911862,3.263,1.816
215.539911882,3.32,1.764
215.539911902,3.366,1.713
215.539911922,3.402,1.676
215.539911942,3.433,1.651
215.539911962,3.448,1.635
215.539911982,3.464,1.63
215.539912002,3.474,1.625
215.539912022,3.474,1.625
215.539912042,3.474,1.625
215.539912062,3.474,1.63
215.539912082,3.474,1.625
215.539912102,3.474,1.625
215.539912122,3.479,1.62
215.539912142,3.489,1.615
215.539912162,3.5,1.604
215.539912182,3.51,1.594
215.539912202,3.515,1.584
215.539912222,3.525,1.573
215.539912242,3.536,1.568
215.539912262,3.546,1.558
215.539912282,3.551,1.547
215.539912302,3.561,1.537
215.539912322,3.572,1.527
215.539912342,3.577,1.522
215.539912362,3.582,1.511
215.539912382,3.587,1.506
215.539912402,3.592,1.501
215.539912422,3.597,1.501
215.539912442,3.603,1.496
215.539912462,3.603,1.496
215.539912482,3.603,1.496
215.539912502,3.603,1.491
215.539912522,3.603,1.491
215.539912542,3.608,1.491
215.539912562,3.608,1.491
215.539912582,3.608,1.491
215.539912602,3.608,1.491
215.539912622,3.603,1.496
215.539912642,3.603,1.496
215.539912662,3.603,1.496
215.539912682,3.597,1.496
215.539912702,3.597,1.501
215.539912722,3.592,1.501
215.539912742,3.592,1.501
215.539912762,3.592,1.501
215.539912782,3.592,1.501
215.539912802,3.592,1.501
215.539912822,3.592,1.501
215.539912842,3.592,1.501
215.539912862,3.592,1.506
215.539912882,3.592,1.506
215.539912902,3.597,1.511
215.539912922,3.592,1.511
215.539912942,3.592,1.511
215.539912962,3.592,1.511
215.539912982,3.592,1.511
215.539913002,3.592,1.511
215.539913022,3.592,1.506
215.539913042,3.592,1.506
215.539913062,3.592,1.506
215.539913082,3.592,1.506
215.539913102,3.592,1.506
215.539913122,3.592,1.506
215.539913142,3.592,1.506
215.539913162,3.592,1.506
215.539913182,3.592,1.511
215.539913202,3.592,1.511
215.539913222,3.592,1.511
215.539913242,3.592,1.511
215.539913262,3.592,1.511
215.539913282,3.592,1.511
215.539913302,3.592,1.517
215.539913322,3.592,1.517
215.539913342,3.592,1.511
215.539913362,3.592,1.511
215.539913382,3.592,1.506
215.539913402,3.592,1.506
215.539913422,3.587,1.511
215.539913442,3.587,1.511
215.539913462,3.587,1.511
215.539913482,3.592,1.511
215.539913502,3.592,1.511
215.539913522,3.592,1.511
215.539913542,3.592,1.511
215.539913562,3.592,1.511
215.539913582,3.592,1.511
215.539913602,3.592,1.511
215.539913622,3.592,1.511
215.539913642,3.592,1.506
215.539913662,3.592,1.511
215.539913682,3.582,1.517
215.539913702,3.561,1.542
215.539913722,3.515,1.594
215.539913742,3.423,1.682
215.539913762,3.299,1.805
215.539913782,3.171,1.934
215.539913802,3.073,2.033
215.539913822,3.032,2.074
215.539913842,3.022,2.079
215.539913862,3.001,2.089
215.539913882,2.955,2.125
215.539913902,2.898,2.182
215.539913922,2.852,2.229
