Time [s],CAN H,CAN L
214.329340002,2.441,2.42
214.329340022,2.441,2.42
214.329340042,2.446,2.425
214.329340062,2.446,2.425
214.329340082,2.446,2.425
214.329340102,2.446,2.425
214.329340122,2.446,2.43
214.329340142,2.446,2.43
214.329340162,2.446,2.43
214.329340182,2.451,2.43
214.329340202,2.451,2.435
214.329340222,2.451,2.435
214.329340242,2.451,2.435
214.329340262,2.451,2.435
214.329340282,2.451,2.435
214.329340302,2.446,2.43
214.329340322,2.446,2.43
214.329340342,2.451,2.435
214.329340362,2.451,2.435
214.329340382,2.451,2.44
214.329340402,2.451,2.44
214.329340422,2.446,2.435
214.329340442,2.446,2.435
214.329340462,2.446,2.435
214.329340482,2.446,2.435
214.329340502,2.446,2.435
214.329340522,2.446,2.435
214.329340542,2.446,2.43
214.329340562,2.451,2.425
214.329340582,2.472,2.404
214.329340602,2.513,2.363
214.329340622,2.58,2.291
214.329340642,2.672,2.198
214.329340662,2.77,2.094
214.329340682,2.852,2.007
214.329340702,2.924,1.934
214.329340722,2.986,1.878
214.329340742,3.037,1.826
214.329340762,3.089,1.78
214.329340782,3.135,1.733
214.329340802,3.171,1.697
214.329340822,3.196,1.676
214.329340842,3.217,1.661
214.329340862,3.232,1.651
214.329340882,3.243,1.646
214.329340902,3.248,1.646
214.329340922,3.248,1.64
214.329340942,3.248,1.646
214.329340962,3.253,1.646
214.329340982,3.253,1.646
214.329341002,3.253,1.64
214.329341022,3.258,1.63
214.329341042,3.263,1.625
214.329341062,3.274,1.615
214.329341082,3.279,1.604
214.329341102,3.289,1.599
214.329341122,3.294,1.589
214.329341142,3.304,1.578
214.329341162,3.315,1.573
214.329341182,3.32,1.563
214.329341202,3.33,1.558
214.329341222,3.335,1.547
214.329341242,3.346,1.537
214.329341262,3.351,1.532
214.329341282,3.356,1.527
214.329341302,3.361,1.522
214.329341322,3.366,1.517
214.329341342,3.371,1.511
214.329341362,3.376,1.511
214.329341382,3.376,1.506
214.329341402,3.376,1.506
214.329341422,3.376,1.506
214.329341442,3.376,1.506
214.329341462,3.376,1.506
214.329341482,3.376,1.506
214.329341502,3.376,1.506
214.329341522,3.376,1.506
214.329341542,3.376,1.506
214.329341562,3.376,1.506
214.329341582,3.376,1.511
214.329341602,3.371,1.511
214.329341622,3.376,1.511
214.329341642,3.376,1.511
214.329341662,3.376,1.511
214.329341682,3.376,1.517
214.329341702,3.371,1.517
214.329341722,3.371,1.517
214.329341742,3.371,1.517
214.329341762,3.371,1.517
214.329341782,3.371,1.517
214.329341802,3.366,1.511
214.329341822,3.366,1.511
214.329341842,3.366,1.511
214.329341862,3.366,1.511
214.329341882,3.366,1.511
214.329341902,3.371,1.511
214.329341922,3.371,1.517
214.329341942,3.371,1.517
214.329341962,3.376,1.522
214.329341982,3.371,1.522
214.329342002,3.371,1.517
214.329342022,3.371,1.517
214.329342042,3.371,1.517
214.329342062,3.371,1.511
214.329342082,3.371,1.511
214.329342102,3.371,1.511
214.329342122,3.371,1.511
214.329342142,3.371,1.511
214.329342162,3.371,1.511
214.329342182,3.371,1.511
214.329342202,3.371,1.511
214.329342222,3.371,1.511
214.329342242,3.371,1.517
214.329342262,3.371,1.517
214.329342282,3.371,1.517
214.329342302,3.371,1.511
214.329342322,3.376,1.511
214.329342342,3.371,1.511
214.329342362,3.371,1.511
214.329342382,3.371,1.511
214.329342402,3.371,1.511
214.329342422,3.366,1.511
214.329342442,3.366,1.511
214.329342462,3.366,1.511
214.329342482,3.371,1.511
214.329342502,3.371,1.511
214.329342522,3.371,1.511
214.329342542,3.371,1.517
214.329342562,3.361,1.522
214.329342582,3.34,1.542
214.329342602,3.299,1.589
214.329342622,3.217,1.676
214.329342642,3.109,1.785
214.329342662,3.006,1.898
214.329342682,2.929,1.971
214.329342702,2.898,2.007
214.329342722,2.883,2.017
214.329342742,2.857,2.038
214.329342762,2.816,2.084
214.329342782,2.775,2.136
214.329342802,2.744,2.172
214.329342822,2.729,2.192
214.329342842,2.724,2.192
214.329342862,2.718,2.192
214.329342882,2.708,2.198
214.329342902,2.703,2.208
214.329342922,2.698,2.213
214.329342942,2.698,2.213
214.329342962,2.693,2.218
214.329342982,2.688,2.218
214.329343002,2.677,2.229
214.329343022,2.672,2.239
214.329343042,2.662,2.244
214.329343062,2.652,2.254
214.329343082,2.641,2.265
214.329343102,2.631,2.275
214.329343122,2.616,2.285
214.329343142,2.6,2.291
214.329343162,2.59,2.301
214.329343182,2.58,2.311
214.329343202,2.564,2.321
214.329343222,2.554,2.332
214.329343242,2.544,2.342
214.329343262,2.533,2.352
214.329343282,2.528,2.358
214.329343302,2.518,2.368
214.329343322,2.513,2.373
214.329343342,2.508,2.378
214.329343362,2.503,2.389
214.329343382,2.497,2.394
214.329343402,2.492,2.399
214.329343422,2.487,2.404
214.329343442,2.487,2.404
214.329343462,2.487,2.409
214.329343482,2.487,2.414
214.329343502,2.487,2.414
214.329343522,2.482,2.42
214.329343542,2.482,2.42
214.329343562,2.482,2.42
214.329343582,2.477,2.42
214.329343602,2.482,2.425
214.329343622,2.482,2.425
214.329343642,2.482,2.43
214.329343662,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
214.329343682,2.482,2.43
