Time [s],CAN H,CAN L
226.664301422,2.544,2.518
226.664301442,2.544,2.518
226.664301462,2.539,2.518
226.664301482,2.539,2.518
226.664301502,2.539,2.518
226.664301522,2.539,2.518
226.664301542,2.539,2.518
226.664301562,2.539,2.518
226.664301582,2.533,2.518
226.664301602,2.533,2.518
226.664301622,2.533,2.518
226.664301642,2.533,2.518
226.664301662,2.533,2.518
226.664301682,2.533,2.518
226.664301702,2.533,2.523
226.664301722,2.533,2.523
226.664301742,2.533,2.523
226.664301762,2.533,2.523
226.664301782,2.533,2.523
226.664301802,2.533,2.523
226.664301822,2.528,2.523
226.664301842,2.528,2.523
226.664301862,2.528,2.523
226.664301882,2.528,2.523
226.664301902,2.528,2.523
226.664301922,2.528,2.523
226.664301942,2.528,2.523
226.664301962,2.528,2.523
226.664301982,2.528,2.523
226.664302002,2.528,2.523
226.664302022,2.528,2.523
226.664302042,2.528,2.523
226.664302062,2.533,2.523
226.664302082,2.539,2.523
226.664302102,2.544,2.512
226.664302122,2.559,2.497
226.664302142,2.58,2.476
226.664302162,2.605,2.45
226.664302182,2.641,2.414
226.664302202,2.682,2.373
226.664302222,2.729,2.321
226.664302242,2.78,2.265
226.664302262,2.837,2.208
226.664302282,2.898,2.146
226.664302302,2.96,2.079
226.664302322,3.022,2.012
226.664302342,3.083,1.945
226.664302362,3.145,1.883
226.664302382,3.207,1.821
226.664302402,3.263,1.764
226.664302422,3.315,1.713
226.664302442,3.361,1.666
226.664302462,3.402,1.62
226.664302482,3.438,1.584
226.664302502,3.474,1.547
226.664302522,3.505,1.517
226.664302542,3.531,1.496
226.664302562,3.551,1.475
226.664302582,3.572,1.455
226.664302602,3.587,1.439
226.664302622,3.597,1.429
226.664302642,3.608,1.418
226.664302662,3.613,1.413
226.664302682,3.618,1.408
226.664302702,3.628,1.403
226.664302722,3.633,1.403
226.664302742,3.633,1.398
226.664302762,3.639,1.393
226.664302782,3.633,1.393
226.664302802,3.633,1.393
226.664302822,3.633,1.393
226.664302842,3.639,1.393
226.664302862,3.639,1.398
226.664302882,3.639,1.393
226.664302902,3.633,1.393
226.664302922,3.628,1.398
226.664302942,3.628,1.403
226.664302962,3.628,1.408
226.664302982,3.623,1.408
226.664303002,3.623,1.413
226.664303022,3.623,1.413
226.664303042,3.618,1.418
226.664303062,3.613,1.418
226.664303082,3.608,1.424
226.664303102,3.608,1.424
226.664303122,3.608,1.429
226.664303142,3.603,1.429
226.664303162,3.603,1.434
226.664303182,3.597,1.434
226.664303202,3.592,1.439
226.664303222,3.592,1.439
226.664303242,3.592,1.439
226.664303262,3.592,1.444
226.664303282,3.587,1.444
226.664303302,3.587,1.444
226.664303322,3.587,1.444
226.664303342,3.587,1.444
226.664303362,3.582,1.444
226.664303382,3.582,1.444
226.664303402,3.582,1.444
226.664303422,3.582,1.449
226.664303442,3.582,1.449
226.664303462,3.587,1.449
226.664303482,3.582,1.449
226.664303502,3.582,1.449
226.664303522,3.582,1.449
226.664303542,3.582,1.449
226.664303562,3.582,1.449
226.664303582,3.582,1.449
226.664303602,3.577,1.449
226.664303622,3.577,1.449
226.664303642,3.577,1.449
226.664303662,3.577,1.449
226.664303682,3.577,1.449
226.664303702,3.582,1.449
226.664303722,3.582,1.449
226.664303742,3.582,1.449
226.664303762,3.582,1.449
226.664303782,3.582,1.449
226.664303802,3.582,1.449
226.664303822,3.582,1.449
226.664303842,3.582,1.449
226.664303862,3.587,1.449
226.664303882,3.587,1.449
226.664303902,3.587,1.449
226.664303922,3.582,1.444
226.664303942,3.582,1.444
226.664303962,3.582,1.444
226.664303982,3.582,1.444
226.664304002,3.582,1.444
226.664304022,3.582,1.449
226.664304042,3.577,1.449
226.664304062,3.567,1.46
226.664304082,3.551,1.475
226.664304102,3.52,1.506
226.664304122,3.484,1.542
226.664304142,3.448,1.584
226.664304162,3.402,1.625
226.664304182,3.356,1.676
226.664304202,3.31,1.728
226.664304222,3.253,1.785
226.664304242,3.202,1.847
226.664304262,3.145,1.909
226.664304282,3.094,1.971
226.664304302,3.042,2.027
226.664304322,2.991,2.079
226.664304342,2.945,2.131
226.664304362,2.898,2.177
226.664304382,2.857,2.213
226.664304402,2.821,2.249
226.664304422,2.79,2.28
226.664304442,2.76,2.311
226.664304462,2.734,2.332
226.664304482,2.713,2.352
226.664304502,2.698,2.368
226.664304522,2.682,2.378
226.664304542,2.667,2.383
226.664304562,2.662,2.394
226.664304582,2.652,2.404
226.664304602,2.646,2.409
226.664304622,2.641,2.414
226.664304642,2.641,2.414
226.664304662,2.636,2.414
226.664304682,2.636,2.42
226.664304702,2.631,2.42
226.664304722,2.626,2.425
226.664304742,2.626,2.43
226.664304762,2.621,2.43
226.664304782,2.616,2.435
226.664304802,2.611,2.44
226.664304822,2.605,2.44
226.664304842,2.6,2.44
226.664304862,2.6,2.445
226.664304882,2.595,2.445
226.664304902,2.595,2.45
226.664304922,2.59,2.456
226.664304942,2.585,2.466
226.664304962,2.58,2.471
226.664304982,2.58,2.476
226.664305002,2.575,2.481
226.664305022,2.569,2.487
226.664305042,2.569,2.492
226.664305062,2.564,2.492
226.664305082,2.564,2.492
226.664305102,2.559,2.492
226.664305122,2.554,2.492
226.664305142,2.554,2.497
226.664305162,2.554,2.502
226.664305182,2.554,2.502
226.664305202,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
226.664305222,2.549,2.507
