Time [s],CAN H,CAN L
235.118012742,2.441,2.43
235.118012762,2.441,2.43
235.118012782,2.446,2.425
235.118012802,2.446,2.43
235.118012822,2.451,2.43
235.118012842,2.451,2.43
235.118012862,2.446,2.435
235.118012882,2.446,2.435
235.118012902,2.451,2.435
235.118012922,2.451,2.435
235.118012942,2.451,2.44
235.118012962,2.451,2.44
235.118012982,2.451,2.44
235.118013002,2.451,2.445
235.118013022,2.451,2.445
235.118013042,2.456,2.445
235.118013062,2.456,2.445
235.118013082,2.456,2.445
235.118013102,2.456,2.445
235.118013122,2.456,2.445
235.118013142,2.456,2.445
235.118013162,2.456,2.44
235.118013182,2.451,2.44
235.118013202,2.456,2.44
235.118013222,2.456,2.44
235.118013242,2.456,2.44
235.118013262,2.461,2.425
235.118013282,2.487,2.399
235.118013302,2.539,2.342
235.118013322,2.611,2.265
235.118013342,2.703,2.167
235.118013362,2.801,2.069
235.118013382,2.883,1.986
235.118013402,2.95,1.919
235.118013422,3.001,1.867
235.118013442,3.053,1.816
235.118013462,3.104,1.769
235.118013482,3.145,1.728
235.118013502,3.176,1.697
235.118013522,3.202,1.676
235.118013542,3.217,1.666
235.118013562,3.232,1.656
235.118013582,3.238,1.651
235.118013602,3.243,1.651
235.118013622,3.243,1.646
235.118013642,3.243,1.646
235.118013662,3.243,1.646
235.118013682,3.248,1.646
235.118013702,3.248,1.64
235.118013722,3.258,1.63
235.118013742,3.263,1.625
235.118013762,3.274,1.615
235.118013782,3.279,1.604
235.118013802,3.284,1.594
235.118013822,3.294,1.589
235.118013842,3.304,1.578
235.118013862,3.315,1.568
235.118013882,3.325,1.558
235.118013902,3.33,1.547
235.118013922,3.34,1.542
235.118013942,3.346,1.532
235.118013962,3.351,1.527
235.118013982,3.356,1.527
235.118014002,3.361,1.522
235.118014022,3.366,1.517
235.118014042,3.366,1.511
235.118014062,3.371,1.511
235.118014082,3.371,1.511
235.118014102,3.371,1.511
235.118014122,3.371,1.506
235.118014142,3.371,1.506
235.118014162,3.371,1.506
235.118014182,3.376,1.506
235.118014202,3.371,1.506
235.118014222,3.371,1.506
235.118014242,3.371,1.506
235.118014262,3.371,1.506
235.118014282,3.371,1.506
235.118014302,3.371,1.506
235.118014322,3.366,1.506
235.118014342,3.366,1.506
235.118014362,3.366,1.511
235.118014382,3.366,1.511
235.118014402,3.366,1.511
235.118014422,3.366,1.506
235.118014442,3.366,1.506
235.118014462,3.366,1.506
235.118014482,3.361,1.506
235.118014502,3.361,1.506
235.118014522,3.361,1.506
235.118014542,3.366,1.506
235.118014562,3.366,1.511
235.118014582,3.366,1.511
235.118014602,3.366,1.511
235.118014622,3.366,1.511
235.118014642,3.366,1.506
235.118014662,3.366,1.506
235.118014682,3.366,1.511
235.118014702,3.366,1.511
235.118014722,3.366,1.506
235.118014742,3.361,1.506
235.118014762,3.361,1.506
235.118014782,3.356,1.501
235.118014802,3.356,1.501
235.118014822,3.361,1.506
235.118014842,3.361,1.506
235.118014862,3.361,1.506
235.118014882,3.361,1.506
235.118014902,3.361,1.501
235.118014922,3.356,1.506
235.118014942,3.361,1.506
235.118014962,3.361,1.511
235.118014982,3.361,1.506
235.118015002,3.361,1.506
235.118015022,3.361,1.506
235.118015042,3.356,1.506
235.118015062,3.356,1.501
235.118015082,3.356,1.501
235.118015102,3.356,1.501
235.118015122,3.356,1.501
235.118015142,3.356,1.501
235.118015162,3.356,1.506
235.118015182,3.361,1.506
235.118015202,3.356,1.501
235.118015222,3.356,1.506
235.118015242,3.351,1.506
235.118015262,3.34,1.517
235.118015282,3.31,1.547
235.118015302,3.253,1.615
235.118015322,3.161,1.713
235.118015342,3.053,1.826
235.118015362,2.955,1.919
235.118015382,2.898,1.981
235.118015402,2.873,2.002
235.118015422,2.857,2.017
235.118015442,2.821,2.048
235.118015462,2.78,2.1
235.118015482,2.744,2.146
235.118015502,2.724,2.177
235.118015522,2.713,2.187
235.118015542,2.708,2.187
235.118015562,2.703,2.192
235.118015582,2.703,2.203
235.118015602,2.698,2.208
235.118015622,2.693,2.213
235.118015642,2.693,2.213
235.118015662,2.688,2.218
235.118015682,2.677,2.218
235.118015702,2.672,2.229
235.118015722,2.662,2.234
