Time [s],CAN H,CAN L
215.514849562,2.528,2.523
215.514849582,2.523,2.523
215.514849602,2.523,2.523
215.514849622,2.523,2.523
215.514849642,2.523,2.523
215.514849662,2.523,2.523
215.514849682,2.523,2.523
215.514849702,2.523,2.523
215.514849722,2.523,2.523
215.514849742,2.523,2.528
215.514849762,2.523,2.528
215.514849782,2.523,2.523
215.514849802,2.523,2.523
215.514849822,2.523,2.523
215.514849842,2.523,2.523
215.514849862,2.528,2.523
215.514849882,2.528,2.528
215.514849902,2.528,2.528
215.514849922,2.523,2.523
215.514849942,2.523,2.523
215.514849962,2.528,2.523
215.514849982,2.528,2.523
215.514850002,2.528,2.523
215.514850022,2.528,2.523
215.514850042,2.528,2.523
215.514850062,2.528,2.523
215.514850082,2.528,2.523
215.514850102,2.528,2.523
215.514850122,2.528,2.528
215.514850142,2.528,2.528
215.514850162,2.528,2.528
215.514850182,2.528,2.523
215.514850202,2.533,2.523
215.514850222,2.539,2.512
215.514850242,2.549,2.502
215.514850262,2.569,2.487
215.514850282,2.595,2.461
215.514850302,2.626,2.425
215.514850322,2.667,2.389
215.514850342,2.708,2.342
215.514850362,2.76,2.291
215.514850382,2.816,2.229
215.514850402,2.878,2.167
215.514850422,2.939,2.1
215.514850442,3.001,2.033
215.514850462,3.063,1.971
215.514850482,3.125,1.904
215.514850502,3.181,1.842
215.514850522,3.238,1.785
215.514850542,3.294,1.728
215.514850562,3.34,1.676
215.514850582,3.387,1.63
215.514850602,3.428,1.589
215.514850622,3.464,1.558
215.514850642,3.495,1.527
215.514850662,3.525,1.501
215.514850682,3.546,1.475
215.514850702,3.567,1.455
215.514850722,3.582,1.439
215.514850742,3.597,1.424
215.514850762,3.608,1.413
215.514850782,3.618,1.408
215.514850802,3.623,1.403
215.514850822,3.623,1.398
215.514850842,3.628,1.393
215.514850862,3.628,1.393
215.514850882,3.633,1.388
215.514850902,3.633,1.388
215.514850922,3.633,1.388
215.514850942,3.633,1.388
215.514850962,3.633,1.393
215.514850982,3.633,1.393
215.514851002,3.628,1.393
215.514851022,3.628,1.398
215.514851042,3.628,1.403
215.514851062,3.628,1.403
215.514851082,3.623,1.408
215.514851102,3.623,1.408
215.514851122,3.623,1.408
215.514851142,3.618,1.408
215.514851162,3.613,1.408
215.514851182,3.608,1.413
215.514851202,3.603,1.413
215.514851222,3.597,1.418
215.514851242,3.597,1.418
215.514851262,3.597,1.424
215.514851282,3.592,1.424
215.514851302,3.592,1.429
215.514851322,3.592,1.434
215.514851342,3.592,1.434
215.514851362,3.587,1.434
215.514851382,3.582,1.439
215.514851402,3.582,1.439
215.514851422,3.582,1.444
215.514851442,3.582,1.444
215.514851462,3.577,1.444
