Time [s],CAN H,CAN L
227.644340542,2.549,2.543
227.644340562,2.549,2.543
227.644340582,2.549,2.543
227.644340602,2.549,2.543
227.644340622,2.549,2.538
227.644340642,2.549,2.538
227.644340662,2.549,2.543
227.644340682,2.549,2.543
227.644340702,2.549,2.543
227.644340722,2.544,2.543
227.644340742,2.544,2.538
227.644340762,2.549,2.538
227.644340782,2.549,2.538
227.644340802,2.549,2.538
227.644340822,2.544,2.538
227.644340842,2.544,2.538
227.644340862,2.544,2.543
227.644340882,2.544,2.543
227.644340902,2.544,2.543
227.644340922,2.544,2.543
227.644340942,2.549,2.543
227.644340962,2.549,2.543
227.644340982,2.549,2.543
227.644341002,2.549,2.543
227.644341022,2.549,2.543
227.644341042,2.549,2.543
227.644341062,2.549,2.543
227.644341082,2.544,2.543
227.644341102,2.544,2.538
227.644341122,2.549,2.538
227.644341142,2.549,2.538
227.644341162,2.549,2.538
227.644341182,2.559,2.538
227.644341202,2.569,2.528
227.644341222,2.585,2.507
227.644341242,2.611,2.481
227.644341262,2.636,2.45
227.644341282,2.677,2.409
227.644341302,2.718,2.368
227.644341322,2.77,2.316
227.644341342,2.826,2.26
227.644341362,2.888,2.198
227.644341382,2.945,2.131
227.644341402,3.011,2.063
227.644341422,3.073,1.996
227.644341442,3.135,1.929
227.644341462,3.196,1.867
227.644341482,3.253,1.811
227.644341502,3.31,1.754
227.644341522,3.356,1.707
227.644341542,3.402,1.656
227.644341562,3.443,1.615
227.644341582,3.479,1.578
227.644341602,3.51,1.547
227.644341622,3.541,1.522
227.644341642,3.567,1.496
227.644341662,3.587,1.475
227.644341682,3.597,1.46
227.644341702,3.613,1.444
227.644341722,3.623,1.439
227.644341742,3.633,1.429
227.644341762,3.644,1.424
227.644341782,3.649,1.424
227.644341802,3.654,1.418
227.644341822,3.659,1.413
227.644341842,3.659,1.413
227.644341862,3.659,1.413
227.644341882,3.659,1.408
227.644341902,3.654,1.408
227.644341922,3.659,1.408
227.644341942,3.654,1.413
227.644341962,3.654,1.413
227.644341982,3.654,1.413
227.644342002,3.654,1.413
227.644342022,3.649,1.418
227.644342042,3.644,1.418
227.644342062,3.644,1.424
227.644342082,3.639,1.424
227.644342102,3.639,1.429
227.644342122,3.639,1.429
227.644342142,3.633,1.434
227.644342162,3.628,1.439
227.644342182,3.628,1.439
227.644342202,3.623,1.439
227.644342222,3.623,1.444
227.644342242,3.618,1.449
227.644342262,3.618,1.449
227.644342282,3.618,1.455
227.644342302,3.613,1.455
227.644342322,3.613,1.46
227.644342342,3.613,1.46
227.644342362,3.608,1.46
227.644342382,3.608,1.465
227.644342402,3.608,1.465
227.644342422,3.603,1.465
227.644342442,3.603,1.47
227.644342462,3.603,1.47
227.644342482,3.603,1.47
227.644342502,3.603,1.47
227.644342522,3.603,1.47
227.644342542,3.603,1.47
227.644342562,3.597,1.47
227.644342582,3.597,1.47
227.644342602,3.597,1.465
227.644342622,3.597,1.465
227.644342642,3.597,1.47
227.644342662,3.597,1.47
227.644342682,3.597,1.475
227.644342702,3.597,1.475
227.644342722,3.597,1.475
227.644342742,3.597,1.475
227.644342762,3.597,1.475
227.644342782,3.597,1.475
