Time [s],CAN H,CAN L
231.550270982,2.508,2.497
231.550271002,2.508,2.497
231.550271022,2.503,2.492
231.550271042,2.503,2.492
231.550271062,2.503,2.492
231.550271082,2.503,2.492
231.550271102,2.503,2.492
231.550271122,2.503,2.497
231.550271142,2.503,2.497
231.550271162,2.503,2.497
231.550271182,2.503,2.497
231.550271202,2.503,2.497
231.550271222,2.508,2.497
231.550271242,2.508,2.497
231.550271262,2.508,2.497
231.550271282,2.508,2.497
231.550271302,2.503,2.497
231.550271322,2.503,2.497
231.550271342,2.503,2.497
231.550271362,2.503,2.497
231.550271382,2.503,2.497
231.550271402,2.503,2.497
231.550271422,2.503,2.497
231.550271442,2.503,2.497
231.550271462,2.503,2.497
231.550271482,2.503,2.497
231.550271502,2.503,2.497
231.550271522,2.503,2.497
231.550271542,2.503,2.497
231.550271562,2.503,2.497
231.550271582,2.503,2.497
231.550271602,2.508,2.497
231.550271622,2.508,2.497
231.550271642,2.508,2.497
231.550271662,2.503,2.492
231.550271682,2.508,2.487
231.550271702,2.518,2.476
231.550271722,2.554,2.44
231.550271742,2.621,2.378
231.550271762,2.718,2.28
231.550271782,2.832,2.162
231.550271802,2.939,2.048
231.550271822,3.032,1.955
231.550271842,3.104,1.878
231.550271862,3.171,1.816
231.550271882,3.232,1.759
231.550271902,3.289,1.702
231.550271922,3.335,1.661
231.550271942,3.366,1.625
231.550271962,3.392,1.604
231.550271982,3.407,1.589
231.550272002,3.418,1.584
231.550272022,3.428,1.578
231.550272042,3.428,1.578
231.550272062,3.428,1.584
231.550272082,3.428,1.584
231.550272102,3.428,1.578
231.550272122,3.433,1.578
231.550272142,3.438,1.573
231.550272162,3.443,1.568
231.550272182,3.448,1.563
231.550272202,3.459,1.547
231.550272222,3.464,1.537
231.550272242,3.474,1.527
231.550272262,3.489,1.517
231.550272282,3.5,1.511
231.550272302,3.51,1.501
231.550272322,3.515,1.491
231.550272342,3.525,1.48
231.550272362,3.531,1.47
231.550272382,3.541,1.465
231.550272402,3.546,1.46
231.550272422,3.551,1.455
231.550272442,3.556,1.444
231.550272462,3.556,1.444
231.550272482,3.561,1.444
231.550272502,3.561,1.444
231.550272522,3.567,1.444
231.550272542,3.567,1.444
231.550272562,3.567,1.444
231.550272582,3.567,1.439
231.550272602,3.561,1.439
231.550272622,3.561,1.444
231.550272642,3.561,1.444
231.550272662,3.561,1.444
231.550272682,3.561,1.444
231.550272702,3.556,1.444
231.550272722,3.556,1.444
231.550272742,3.556,1.444
231.550272762,3.556,1.444
231.550272782,3.551,1.449
231.550272802,3.551,1.449
231.550272822,3.556,1.449
231.550272842,3.556,1.449
231.550272862,3.551,1.449
231.550272882,3.551,1.449
231.550272902,3.556,1.455
231.550272922,3.556,1.455
231.550272942,3.556,1.455
231.550272962,3.551,1.455
231.550272982,3.551,1.455
231.550273002,3.556,1.449
231.550273022,3.556,1.449
231.550273042,3.556,1.455
231.550273062,3.556,1.455
231.550273082,3.556,1.449
231.550273102,3.551,1.449
231.550273122,3.551,1.449
231.550273142,3.551,1.449
231.550273162,3.551,1.449
231.550273182,3.551,1.449
231.550273202,3.551,1.449
231.550273222,3.551,1.455
