Time [s],CAN H,CAN L
219.495349222,2.523,2.471
219.495349242,2.523,2.471
219.495349262,2.518,2.476
219.495349282,2.518,2.476
219.495349302,2.518,2.476
219.495349322,2.518,2.476
219.495349342,2.513,2.476
219.495349362,2.513,2.476
219.495349382,2.513,2.476
219.495349402,2.513,2.481
219.495349422,2.513,2.481
219.495349442,2.513,2.481
219.495349462,2.513,2.487
219.495349482,2.513,2.487
219.495349502,2.513,2.487
219.495349522,2.508,2.487
219.495349542,2.508,2.487
219.495349562,2.508,2.487
219.495349582,2.508,2.487
219.495349602,2.503,2.492
219.495349622,2.503,2.487
219.495349642,2.503,2.487
219.495349662,2.503,2.487
219.495349682,2.508,2.487
219.495349702,2.508,2.487
219.495349722,2.508,2.487
219.495349742,2.508,2.487
219.495349762,2.503,2.487
219.495349782,2.503,2.487
219.495349802,2.503,2.492
219.495349822,2.503,2.492
219.495349842,2.503,2.492
219.495349862,2.508,2.492
219.495349882,2.508,2.492
219.495349902,2.508,2.492
219.495349922,2.503,2.492
219.495349942,2.503,2.492
219.495349962,2.503,2.492
219.495349982,2.508,2.492
219.495350002,2.508,2.487
219.495350022,2.518,2.471
219.495350042,2.549,2.44
219.495350062,2.611,2.378
219.495350082,2.703,2.285
219.495350102,2.816,2.177
219.495350122,2.924,2.063
219.495350142,3.022,1.965
219.495350162,3.099,1.888
219.495350182,3.161,1.821
219.495350202,3.222,1.759
219.495350222,3.279,1.707
219.495350242,3.33,1.661
219.495350262,3.366,1.625
219.495350282,3.392,1.604
219.495350302,3.407,1.594
219.495350322,3.418,1.584
219.495350342,3.423,1.584
219.495350362,3.423,1.578
219.495350382,3.423,1.578
219.495350402,3.423,1.578
219.495350422,3.428,1.578
219.495350442,3.428,1.578
219.495350462,3.433,1.573
219.495350482,3.433,1.568
219.495350502,3.443,1.558
219.495350522,3.454,1.547
219.495350542,3.464,1.537
219.495350562,3.474,1.527
219.495350582,3.484,1.517
219.495350602,3.489,1.511
219.495350622,3.5,1.501
219.495350642,3.505,1.491
219.495350662,3.515,1.48
219.495350682,3.525,1.47
219.495350702,3.536,1.465
219.495350722,3.541,1.46
219.495350742,3.551,1.455
219.495350762,3.551,1.449
219.495350782,3.556,1.449
219.495350802,3.556,1.444
219.495350822,3.561,1.444
219.495350842,3.561,1.444
219.495350862,3.561,1.444
219.495350882,3.561,1.439
219.495350902,3.561,1.439
219.495350922,3.556,1.439
219.495350942,3.556,1.439
219.495350962,3.556,1.439
219.495350982,3.551,1.439
219.495351002,3.551,1.439
219.495351022,3.551,1.444
219.495351042,3.551,1.444
219.495351062,3.551,1.449
219.495351082,3.551,1.449
219.495351102,3.551,1.449
219.495351122,3.556,1.449
219.495351142,3.556,1.455
219.495351162,3.551,1.455
219.495351182,3.551,1.455
219.495351202,3.546,1.449
219.495351222,3.546,1.449
219.495351242,3.546,1.449
219.495351262,3.546,1.449
219.495351282,3.546,1.449
219.495351302,3.546,1.449
219.495351322,3.546,1.449
219.495351342,3.546,1.449
219.495351362,3.546,1.449
219.495351382,3.546,1.449
219.495351402,3.546,1.449
219.495351422,3.546,1.449
219.495351442,3.551,1.449
219.495351462,3.551,1.455
219.495351482,3.551,1.455
219.495351502,3.546,1.455
219.495351522,3.546,1.449
219.495351542,3.546,1.449
219.495351562,3.546,1.449
219.495351582,3.546,1.455
