Time [s],CAN H,CAN L
254.529198902,2.436,2.43
254.529198922,2.436,2.43
254.529198942,2.436,2.43
254.529198962,2.436,2.43
254.529198982,2.436,2.43
254.529199002,2.431,2.435
254.529199022,2.431,2.435
254.529199042,2.436,2.43
254.529199062,2.436,2.43
254.529199082,2.436,2.43
254.529199102,2.436,2.43
254.529199122,2.436,2.43
254.529199142,2.436,2.43
254.529199162,2.436,2.43
254.529199182,2.436,2.43
254.529199202,2.436,2.43
254.529199222,2.436,2.43
254.529199242,2.436,2.43
254.529199262,2.436,2.43
254.529199282,2.436,2.425
254.529199302,2.436,2.425
254.529199322,2.436,2.43
254.529199342,2.441,2.425
254.529199362,2.446,2.414
254.529199382,2.472,2.389
254.529199402,2.523,2.337
254.529199422,2.6,2.26
254.529199442,2.693,2.162
254.529199462,2.785,2.063
254.529199482,2.868,1.981
254.529199502,2.934,1.914
254.529199522,2.996,1.862
254.529199542,3.047,1.811
254.529199562,3.099,1.764
254.529199582,3.14,1.723
254.529199602,3.171,1.692
254.529199622,3.196,1.671
254.529199642,3.212,1.656
254.529199662,3.222,1.651
254.529199682,3.227,1.646
254.529199702,3.232,1.64
254.529199722,3.238,1.64
254.529199742,3.238,1.64
254.529199762,3.238,1.64
254.529199782,3.243,1.635
254.529199802,3.243,1.63
254.529199822,3.248,1.625
254.529199842,3.258,1.615
254.529199862,3.263,1.609
254.529199882,3.268,1.599
254.529199902,3.279,1.594
254.529199922,3.284,1.578
254.529199942,3.294,1.568
254.529199962,3.304,1.558
254.529199982,3.315,1.553
254.529200002,3.32,1.542
254.529200022,3.33,1.537
254.529200042,3.335,1.527
254.529200062,3.34,1.522
254.529200082,3.346,1.517
254.529200102,3.351,1.511
254.529200122,3.356,1.506
254.529200142,3.356,1.501
254.529200162,3.361,1.496
254.529200182,3.361,1.496
254.529200202,3.366,1.496
254.529200222,3.366,1.496
254.529200242,3.366,1.496
254.529200262,3.366,1.496
254.529200282,3.361,1.496
254.529200302,3.361,1.496
254.529200322,3.361,1.496
254.529200342,3.361,1.496
254.529200362,3.361,1.496
254.529200382,3.361,1.496
254.529200402,3.356,1.496
254.529200422,3.356,1.496
254.529200442,3.356,1.501
254.529200462,3.356,1.501
254.529200482,3.356,1.501
254.529200502,3.356,1.496
254.529200522,3.356,1.496
254.529200542,3.356,1.496
254.529200562,3.356,1.501
254.529200582,3.356,1.496
254.529200602,3.351,1.496
254.529200622,3.351,1.496
254.529200642,3.351,1.496
254.529200662,3.351,1.496
254.529200682,3.351,1.496
254.529200702,3.351,1.496
254.529200722,3.351,1.496
254.529200742,3.351,1.496
254.529200762,3.351,1.496
254.529200782,3.351,1.496
254.529200802,3.351,1.496
254.529200822,3.351,1.496
254.529200842,3.351,1.496
254.529200862,3.351,1.496
254.529200882,3.351,1.496
254.529200902,3.346,1.496
254.529200922,3.346,1.496
254.529200942,3.346,1.496
254.529200962,3.346,1.496
254.529200982,3.346,1.496
254.529201002,3.346,1.496
254.529201022,3.351,1.496
254.529201042,3.351,1.496
254.529201062,3.351,1.496
254.529201082,3.346,1.496
254.529201102,3.346,1.496
254.529201122,3.346,1.496
254.529201142,3.346,1.496
254.529201162,3.346,1.496
254.529201182,3.346,1.496
254.529201202,3.346,1.496
254.529201222,3.34,1.491
254.529201242,3.34,1.491
254.529201262,3.34,1.491
254.529201282,3.346,1.491
254.529201302,3.346,1.491
254.529201322,3.346,1.491
254.529201342,3.34,1.496
254.529201362,3.33,1.506
254.529201382,3.304,1.532
254.529201402,3.248,1.589
254.529201422,3.161,1.682
254.529201442,3.053,1.795
254.529201462,2.955,1.904
254.529201482,2.893,1.965
254.529201502,2.868,1.991
254.529201522,2.852,2.002
254.529201542,2.821,2.033
254.529201562,2.775,2.079
254.529201582,2.739,2.131
254.529201602,2.713,2.162
254.529201622,2.703,2.172
254.529201642,2.703,2.177
254.529201662,2.698,2.177
254.529201682,2.688,2.187
254.529201702,2.682,2.192
254.529201722,2.677,2.198
254.529201742,2.677,2.203
254.529201762,2.672,2.203
254.529201782,2.667,2.208
254.529201802,2.662,2.213
254.529201822,2.652,2.223
254.529201842,2.641,2.234
254.529201862,2.631,2.244
254.529201882,2.616,2.254
254.529201902,2.605,2.26
254.529201922,2.595,2.27
254.529201942,2.585,2.275
254.529201962,2.569,2.285
254.529201982,2.554,2.296
254.529202002,2.544,2.306
254.529202022,2.533,2.316
254.529202042,2.523,2.321
254.529202062,2.513,2.332
254.529202082,2.503,2.337
254.529202102,2.492,2.347
254.529202122,2.487,2.358
254.529202142,2.482,2.363
254.529202162,2.477,2.368
254.529202182,2.472,2.373
254.529202202,2.467,2.378
254.529202222,2.467,2.378
254.529202242,2.467,2.383
254.529202262,2.467,2.394
254.529202282,2.467,2.399
254.529202302,2.467,2.404
254.529202322,2.467,2.409
254.529202342,2.467,2.409
254.529202362,2.467,2.409
254.529202382,2.467,2.409
254.529202402,2.467,2.414
254.529202422,2.467,2.414
254.529202442,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
254.529202462,2.461,2.414
