Time [s],CAN H,CAN L
219.095326802,2.523,2.476
219.095326822,2.518,2.476
219.095326842,2.518,2.476
219.095326862,2.513,2.476
219.095326882,2.513,2.476
219.095326902,2.513,2.476
219.095326922,2.508,2.481
219.095326942,2.508,2.481
219.095326962,2.513,2.481
219.095326982,2.513,2.481
219.095327002,2.513,2.487
219.095327022,2.513,2.487
219.095327042,2.513,2.487
219.095327062,2.513,2.487
219.095327082,2.508,2.487
219.095327102,2.508,2.487
219.095327122,2.508,2.487
219.095327142,2.503,2.487
219.095327162,2.503,2.492
219.095327182,2.503,2.492
219.095327202,2.508,2.492
219.095327222,2.508,2.487
219.095327242,2.503,2.487
219.095327262,2.503,2.487
219.095327282,2.503,2.487
219.095327302,2.503,2.487
219.095327322,2.503,2.487
219.095327342,2.503,2.487
219.095327362,2.503,2.492
219.095327382,2.503,2.492
219.095327402,2.503,2.492
219.095327422,2.503,2.487
219.095327442,2.503,2.487
219.095327462,2.503,2.492
219.095327482,2.503,2.492
219.095327502,2.503,2.497
219.095327522,2.503,2.497
219.095327542,2.503,2.492
219.095327562,2.503,2.487
219.095327582,2.513,2.476
219.095327602,2.539,2.45
219.095327622,2.59,2.404
219.095327642,2.672,2.321
219.095327662,2.78,2.213
219.095327682,2.893,2.1
219.095327702,2.996,1.996
219.095327722,3.078,1.914
219.095327742,3.145,1.842
219.095327762,3.207,1.78
219.095327782,3.263,1.723
219.095327802,3.315,1.676
219.095327822,3.356,1.64
219.095327842,3.382,1.615
219.095327862,3.397,1.599
219.095327882,3.412,1.589
219.095327902,3.418,1.578
219.095327922,3.423,1.578
219.095327942,3.423,1.578
219.095327962,3.428,1.578
219.095327982,3.428,1.578
219.095328002,3.428,1.578
219.095328022,3.433,1.578
219.095328042,3.438,1.568
219.095328062,3.443,1.563
219.095328082,3.454,1.553
219.095328102,3.464,1.542
219.095328122,3.474,1.537
219.095328142,3.484,1.527
219.095328162,3.495,1.517
219.095328182,3.5,1.506
219.095328202,3.51,1.496
219.095328222,3.52,1.486
219.095328242,3.525,1.475
219.095328262,3.536,1.47
219.095328282,3.541,1.465
219.095328302,3.546,1.46
219.095328322,3.551,1.455
219.095328342,3.556,1.455
219.095328362,3.556,1.449
219.095328382,3.561,1.444
219.095328402,3.561,1.444
219.095328422,3.561,1.444
219.095328442,3.561,1.444
219.095328462,3.561,1.444
219.095328482,3.561,1.444
219.095328502,3.561,1.444
219.095328522,3.561,1.444
219.095328542,3.561,1.444
219.095328562,3.561,1.444
219.095328582,3.556,1.444
219.095328602,3.556,1.449
219.095328622,3.556,1.449
219.095328642,3.551,1.444
219.095328662,3.551,1.444
219.095328682,3.556,1.449
219.095328702,3.556,1.449
219.095328722,3.556,1.455
219.095328742,3.551,1.455
219.095328762,3.551,1.455
219.095328782,3.556,1.455
219.095328802,3.556,1.455
219.095328822,3.556,1.455
219.095328842,3.556,1.455
219.095328862,3.551,1.455
219.095328882,3.551,1.455
219.095328902,3.546,1.455
219.095328922,3.546,1.455
219.095328942,3.551,1.455
219.095328962,3.551,1.449
219.095328982,3.551,1.449
219.095329002,3.551,1.449
219.095329022,3.551,1.455
219.095329042,3.551,1.455
219.095329062,3.551,1.455
219.095329082,3.551,1.455
219.095329102,3.551,1.455
219.095329122,3.551,1.455
219.095329142,3.551,1.455
219.095329162,3.551,1.455
219.095329182,3.551,1.455
219.095329202,3.551,1.455
219.095329222,3.556,1.46
219.095329242,3.556,1.46
219.095329262,3.551,1.46
219.095329282,3.551,1.46
219.095329302,3.551,1.46
219.095329322,3.551,1.455
219.095329342,3.556,1.46
219.095329362,3.551,1.46
219.095329382,3.551,1.46
219.095329402,3.551,1.46
219.095329422,3.551,1.46
219.095329442,3.551,1.455
219.095329462,3.551,1.455
219.095329482,3.551,1.455
219.095329502,3.551,1.46
219.095329522,3.556,1.46
219.095329542,3.556,1.46
219.095329562,3.551,1.46
219.095329582,3.541,1.465
219.095329602,3.515,1.491
219.095329622,3.454,1.547
219.095329642,3.356,1.646
219.095329662,3.227,1.775
219.095329682,3.099,1.898
219.095329702,3.017,1.976
219.095329722,2.986,2.007
219.095329742,2.975,2.017
219.095329762,2.95,2.038
219.095329782,2.898,2.089
219.095329802,2.842,2.151
219.095329822,2.811,2.192
219.095329842,2.801,2.208
219.095329862,2.801,2.213
219.095329882,2.796,2.213
219.095329902,2.785,2.218
219.095329922,2.78,2.229
219.095329942,2.775,2.234
219.095329962,2.77,2.239
219.095329982,2.77,2.239
219.095330002,2.76,2.244
219.095330022,2.749,2.249
219.095330042,2.739,2.26
219.095330062,2.729,2.27
219.095330082,2.718,2.275
219.095330102,2.703,2.285
219.095330122,2.693,2.301
219.095330142,2.677,2.311
219.095330162,2.667,2.321
219.095330182,2.657,2.332
219.095330202,2.641,2.347
219.095330222,2.631,2.363
219.095330242,2.621,2.378
219.095330262,2.616,2.389
219.095330282,2.605,2.399
219.095330302,2.6,2.414
219.095330322,2.59,2.42
219.095330342,2.58,2.43
219.095330362,2.575,2.435
219.095330382,2.564,2.44
219.095330402,2.559,2.445
219.095330422,2.554,2.45
219.095330442,2.549,2.45
219.095330462,2.539,2.456
219.095330482,2.533,2.456
