Time [s],CAN H,CAN L
214.905673322,2.528,2.471
214.905673342,2.523,2.471
214.905673362,2.523,2.476
214.905673382,2.523,2.476
214.905673402,2.523,2.476
214.905673422,2.523,2.476
214.905673442,2.518,2.476
214.905673462,2.518,2.476
214.905673482,2.513,2.476
214.905673502,2.513,2.481
214.905673522,2.518,2.481
214.905673542,2.518,2.487
214.905673562,2.518,2.487
214.905673582,2.518,2.492
214.905673602,2.513,2.492
214.905673622,2.513,2.492
214.905673642,2.513,2.492
214.905673662,2.513,2.492
214.905673682,2.513,2.492
214.905673702,2.508,2.492
214.905673722,2.508,2.492
214.905673742,2.508,2.492
214.905673762,2.508,2.492
214.905673782,2.508,2.492
214.905673802,2.513,2.492
214.905673822,2.513,2.492
214.905673842,2.508,2.492
214.905673862,2.513,2.492
214.905673882,2.513,2.492
214.905673902,2.513,2.492
214.905673922,2.513,2.492
214.905673942,2.513,2.497
214.905673962,2.513,2.497
214.905673982,2.508,2.497
214.905674002,2.508,2.497
214.905674022,2.513,2.497
214.905674042,2.513,2.497
214.905674062,2.513,2.497
214.905674082,2.513,2.492
214.905674102,2.513,2.492
214.905674122,2.518,2.487
214.905674142,2.533,2.471
214.905674162,2.575,2.43
214.905674182,2.646,2.363
214.905674202,2.744,2.26
214.905674222,2.857,2.146
214.905674242,2.96,2.038
214.905674262,3.053,1.945
214.905674282,3.125,1.873
214.905674302,3.186,1.811
214.905674322,3.248,1.749
214.905674342,3.299,1.697
214.905674362,3.346,1.656
214.905674382,3.376,1.62
214.905674402,3.402,1.599
214.905674422,3.418,1.589
214.905674442,3.428,1.584
214.905674462,3.433,1.584
214.905674482,3.433,1.584
214.905674502,3.438,1.584
214.905674522,3.433,1.584
214.905674542,3.438,1.584
214.905674562,3.438,1.584
214.905674582,3.443,1.578
214.905674602,3.448,1.568
214.905674622,3.454,1.558
214.905674642,3.464,1.547
214.905674662,3.474,1.537
214.905674682,3.489,1.527
214.905674702,3.5,1.522
214.905674722,3.505,1.511
214.905674742,3.515,1.501
214.905674762,3.52,1.491
214.905674782,3.531,1.486
214.905674802,3.536,1.475
214.905674822,3.546,1.47
214.905674842,3.551,1.465
