Time [s],CAN H,CAN L
244.164077262,2.544,2.502
244.164077282,2.544,2.502
244.164077302,2.544,2.502
244.164077322,2.544,2.507
244.164077342,2.544,2.507
244.164077362,2.544,2.507
244.164077382,2.539,2.507
244.164077402,2.539,2.507
244.164077422,2.539,2.507
244.164077442,2.539,2.507
244.164077462,2.539,2.507
244.164077482,2.539,2.507
244.164077502,2.539,2.507
244.164077522,2.533,2.507
244.164077542,2.533,2.512
244.164077562,2.533,2.512
244.164077582,2.533,2.512
244.164077602,2.533,2.512
244.164077622,2.533,2.512
244.164077642,2.528,2.512
244.164077662,2.528,2.507
244.164077682,2.528,2.507
244.164077702,2.528,2.507
244.164077722,2.528,2.512
244.164077742,2.528,2.512
244.164077762,2.528,2.512
244.164077782,2.528,2.512
244.164077802,2.528,2.507
244.164077822,2.533,2.507
244.164077842,2.533,2.507
244.164077862,2.528,2.512
244.164077882,2.528,2.512
244.164077902,2.528,2.512
244.164077922,2.533,2.512
244.164077942,2.533,2.512
244.164077962,2.533,2.507
244.164077982,2.539,2.502
244.164078002,2.549,2.492
244.164078022,2.569,2.476
244.164078042,2.595,2.445
244.164078062,2.631,2.414
244.164078082,2.667,2.378
244.164078102,2.713,2.332
244.164078122,2.765,2.28
244.164078142,2.821,2.218
244.164078162,2.883,2.156
244.164078182,2.945,2.089
244.164078202,3.006,2.022
244.164078222,3.073,1.955
244.164078242,3.135,1.893
244.164078262,3.191,1.831
244.164078282,3.248,1.769
244.164078302,3.299,1.718
244.164078322,3.351,1.666
244.164078342,3.392,1.62
244.164078362,3.433,1.578
244.164078382,3.469,1.542
244.164078402,3.5,1.511
244.164078422,3.531,1.486
244.164078442,3.556,1.46
244.164078462,3.577,1.444
244.164078482,3.597,1.429
244.164078502,3.608,1.413
244.164078522,3.618,1.403
244.164078542,3.628,1.398
244.164078562,3.633,1.393
244.164078582,3.639,1.388
244.164078602,3.644,1.388
244.164078622,3.649,1.382
244.164078642,3.649,1.377
244.164078662,3.649,1.377
244.164078682,3.649,1.377
244.164078702,3.649,1.377
244.164078722,3.649,1.382
244.164078742,3.649,1.382
244.164078762,3.649,1.382
244.164078782,3.644,1.382
244.164078802,3.639,1.382
244.164078822,3.639,1.388
244.164078842,3.633,1.393
244.164078862,3.633,1.398
244.164078882,3.633,1.398
244.164078902,3.628,1.403
244.164078922,3.628,1.403
244.164078942,3.623,1.403
244.164078962,3.623,1.408
244.164078982,3.618,1.413
244.164079002,3.618,1.418
244.164079022,3.613,1.418
244.164079042,3.613,1.424
244.164079062,3.613,1.424
244.164079082,3.608,1.424
244.164079102,3.608,1.429
244.164079122,3.608,1.429
244.164079142,3.603,1.429
244.164079162,3.603,1.434
244.164079182,3.603,1.434
244.164079202,3.597,1.434
244.164079222,3.597,1.434
244.164079242,3.592,1.434
244.164079262,3.592,1.439
244.164079282,3.587,1.439
244.164079302,3.587,1.439
244.164079322,3.592,1.439
244.164079342,3.592,1.439
244.164079362,3.592,1.439
244.164079382,3.587,1.439
244.164079402,3.587,1.439
244.164079422,3.592,1.439
244.164079442,3.592,1.439
244.164079462,3.592,1.444
244.164079482,3.592,1.444
244.164079502,3.592,1.444
244.164079522,3.592,1.444
244.164079542,3.587,1.444
244.164079562,3.587,1.444
244.164079582,3.587,1.439
244.164079602,3.592,1.439
244.164079622,3.592,1.439
244.164079642,3.592,1.439
