Time [s],CAN H,CAN L
216.125386962,2.508,2.497
216.125386982,2.508,2.502
216.125387002,2.508,2.502
216.125387022,2.508,2.497
216.125387042,2.508,2.502
216.125387062,2.508,2.497
216.125387082,2.508,2.497
216.125387102,2.508,2.497
216.125387122,2.508,2.497
216.125387142,2.508,2.497
216.125387162,2.508,2.497
216.125387182,2.513,2.497
216.125387202,2.513,2.497
216.125387222,2.508,2.502
216.125387242,2.508,2.502
216.125387262,2.508,2.502
216.125387282,2.508,2.502
216.125387302,2.508,2.502
216.125387322,2.508,2.502
216.125387342,2.508,2.502
216.125387362,2.508,2.497
216.125387382,2.508,2.497
216.125387402,2.508,2.502
216.125387422,2.508,2.502
216.125387442,2.513,2.507
216.125387462,2.513,2.507
216.125387482,2.508,2.502
216.125387502,2.513,2.502
216.125387522,2.518,2.497
216.125387542,2.539,2.476
216.125387562,2.58,2.43
216.125387582,2.652,2.352
216.125387602,2.754,2.249
216.125387622,2.868,2.136
216.125387642,2.975,2.027
216.125387662,3.063,1.94
216.125387682,3.135,1.867
216.125387702,3.196,1.805
216.125387722,3.258,1.749
216.125387742,3.315,1.697
216.125387762,3.356,1.651
216.125387782,3.387,1.625
216.125387802,3.407,1.604
216.125387822,3.423,1.594
216.125387842,3.428,1.584
216.125387862,3.433,1.578
216.125387882,3.433,1.578
216.125387902,3.433,1.578
216.125387922,3.433,1.584
216.125387942,3.438,1.584
216.125387962,3.443,1.584
216.125387982,3.448,1.578
216.125388002,3.454,1.568
216.125388022,3.464,1.558
216.125388042,3.474,1.547
216.125388062,3.484,1.537
216.125388082,3.495,1.527
216.125388102,3.505,1.522
216.125388122,3.51,1.511
216.125388142,3.52,1.501
216.125388162,3.525,1.491
216.125388182,3.536,1.486
216.125388202,3.541,1.475
216.125388222,3.551,1.47
216.125388242,3.556,1.465
216.125388262,3.561,1.455
216.125388282,3.561,1.455
216.125388302,3.567,1.449
216.125388322,3.567,1.449
216.125388342,3.572,1.449
216.125388362,3.572,1.444
216.125388382,3.572,1.444
216.125388402,3.572,1.444
216.125388422,3.572,1.444
216.125388442,3.572,1.449
216.125388462,3.567,1.449
216.125388482,3.572,1.449
216.125388502,3.572,1.449
216.125388522,3.572,1.449
216.125388542,3.567,1.449
216.125388562,3.567,1.449
216.125388582,3.567,1.449
216.125388602,3.567,1.449
216.125388622,3.561,1.449
216.125388642,3.561,1.455
216.125388662,3.561,1.455
216.125388682,3.561,1.46
216.125388702,3.561,1.46
216.125388722,3.561,1.455
216.125388742,3.561,1.455
216.125388762,3.561,1.455
216.125388782,3.561,1.455
216.125388802,3.561,1.455
216.125388822,3.561,1.46
216.125388842,3.561,1.46
216.125388862,3.561,1.46
216.125388882,3.561,1.455
216.125388902,3.556,1.455
216.125388922,3.556,1.455
216.125388942,3.556,1.455
216.125388962,3.556,1.455
216.125388982,3.556,1.455
216.125389002,3.556,1.455
216.125389022,3.556,1.455
216.125389042,3.556,1.46
216.125389062,3.556,1.46
216.125389082,3.556,1.46
216.125389102,3.556,1.46
216.125389122,3.556,1.46
216.125389142,3.556,1.455
216.125389162,3.556,1.455
216.125389182,3.551,1.455
216.125389202,3.556,1.455
216.125389222,3.556,1.455
216.125389242,3.556,1.455
216.125389262,3.556,1.46
216.125389282,3.556,1.46
216.125389302,3.556,1.455
216.125389322,3.556,1.455
216.125389342,3.556,1.455
216.125389362,3.556,1.455
216.125389382,3.556,1.455
216.125389402,3.551,1.455
216.125389422,3.556,1.455
216.125389442,3.556,1.455
216.125389462,3.556,1.455
216.125389482,3.556,1.46
216.125389502,3.556,1.46
216.125389522,3.546,1.465
216.125389542,3.525,1.486
216.125389562,3.474,1.532
216.125389582,3.382,1.625
216.125389602,3.258,1.754
216.125389622,3.13,1.883
216.125389642,3.037,1.971
216.125389662,2.996,2.012
216.125389682,2.986,2.017
216.125389702,2.965,2.038
216.125389722,2.919,2.084
