Time [s],CAN H,CAN L
221.756486242,2.569,2.543
221.756486262,2.564,2.538
221.756486282,2.564,2.538
221.756486302,2.564,2.538
221.756486322,2.564,2.543
221.756486342,2.564,2.543
221.756486362,2.564,2.543
221.756486382,2.564,2.543
221.756486402,2.564,2.543
221.756486422,2.564,2.543
221.756486442,2.564,2.543
221.756486462,2.564,2.549
221.756486482,2.564,2.549
221.756486502,2.559,2.549
221.756486522,2.559,2.549
221.756486542,2.564,2.543
221.756486562,2.564,2.543
221.756486582,2.564,2.543
221.756486602,2.564,2.549
221.756486622,2.564,2.549
221.756486642,2.564,2.549
221.756486662,2.564,2.549
221.756486682,2.564,2.549
221.756486702,2.564,2.549
221.756486722,2.564,2.549
221.756486742,2.564,2.549
221.756486762,2.559,2.549
221.756486782,2.559,2.549
221.756486802,2.564,2.543
221.756486822,2.575,2.528
221.756486842,2.616,2.492
221.756486862,2.682,2.425
221.756486882,2.785,2.327
221.756486902,2.903,2.208
221.756486922,3.011,2.094
221.756486942,3.099,2.007
221.756486962,3.166,1.934
221.756486982,3.222,1.878
221.756487002,3.279,1.821
221.756487022,3.335,1.764
221.756487042,3.382,1.718
221.756487062,3.412,1.687
221.756487082,3.438,1.666
221.756487102,3.459,1.651
221.756487122,3.469,1.646
221.756487142,3.474,1.646
221.756487162,3.474,1.64
221.756487182,3.479,1.64
221.756487202,3.479,1.64
221.756487222,3.484,1.64
221.756487242,3.489,1.635
221.756487262,3.495,1.63
221.756487282,3.5,1.62
221.756487302,3.505,1.609
221.756487322,3.515,1.604
221.756487342,3.525,1.594
221.756487362,3.536,1.584
221.756487382,3.546,1.573
221.756487402,3.556,1.558
221.756487422,3.561,1.547
221.756487442,3.572,1.537
221.756487462,3.582,1.532
221.756487482,3.587,1.527
221.756487502,3.597,1.517
221.756487522,3.603,1.511
221.756487542,3.608,1.506
221.756487562,3.613,1.501
221.756487582,3.613,1.501
221.756487602,3.618,1.501
221.756487622,3.618,1.501
221.756487642,3.618,1.501
221.756487662,3.618,1.501
221.756487682,3.618,1.501
221.756487702,3.618,1.501
221.756487722,3.618,1.501
221.756487742,3.613,1.501
221.756487762,3.613,1.501
221.756487782,3.613,1.501
221.756487802,3.608,1.501
221.756487822,3.608,1.506
221.756487842,3.608,1.506
221.756487862,3.603,1.511
221.756487882,3.603,1.511
221.756487902,3.603,1.511
221.756487922,3.603,1.511
221.756487942,3.603,1.511
221.756487962,3.603,1.517
221.756487982,3.597,1.517
221.756488002,3.597,1.511
221.756488022,3.597,1.511
221.756488042,3.597,1.511
221.756488062,3.597,1.511
221.756488082,3.597,1.511
221.756488102,3.597,1.517
