Time [s],CAN H,CAN L
227.777874922,2.503,2.497
227.777874942,2.497,2.497
227.777874962,2.497,2.492
227.777874982,2.497,2.492
227.777875002,2.497,2.492
227.777875022,2.497,2.492
227.777875042,2.503,2.492
227.777875062,2.503,2.497
227.777875082,2.503,2.497
227.777875102,2.503,2.492
227.777875122,2.503,2.492
227.777875142,2.497,2.492
227.777875162,2.497,2.492
227.777875182,2.497,2.492
227.777875202,2.497,2.492
227.777875222,2.503,2.492
227.777875242,2.508,2.487
227.777875262,2.523,2.466
227.777875282,2.564,2.43
227.777875302,2.626,2.358
227.777875322,2.713,2.265
227.777875342,2.811,2.167
227.777875362,2.903,2.079
227.777875382,2.975,2.007
227.777875402,3.032,1.95
227.777875422,3.089,1.898
227.777875442,3.135,1.847
227.777875462,3.181,1.8
227.777875482,3.217,1.764
227.777875502,3.248,1.738
227.777875522,3.268,1.723
227.777875542,3.279,1.713
227.777875562,3.289,1.707
227.777875582,3.299,1.707
227.777875602,3.299,1.707
227.777875622,3.304,1.707
227.777875642,3.304,1.707
227.777875662,3.304,1.702
227.777875682,3.31,1.697
227.777875702,3.315,1.692
227.777875722,3.32,1.687
227.777875742,3.325,1.676
227.777875762,3.33,1.666
227.777875782,3.34,1.656
227.777875802,3.346,1.646
227.777875822,3.356,1.64
227.777875842,3.366,1.63
227.777875862,3.376,1.62
227.777875882,3.382,1.609
227.777875902,3.392,1.604
227.777875922,3.397,1.594
227.777875942,3.402,1.589
227.777875962,3.407,1.584
227.777875982,3.412,1.578
227.777876002,3.418,1.573
227.777876022,3.418,1.568
227.777876042,3.423,1.563
227.777876062,3.428,1.563
227.777876082,3.428,1.563
227.777876102,3.428,1.563
227.777876122,3.428,1.563
227.777876142,3.428,1.563
227.777876162,3.428,1.563
227.777876182,3.428,1.563
227.777876202,3.428,1.563
227.777876222,3.428,1.563
227.777876242,3.428,1.563
227.777876262,3.423,1.563
227.777876282,3.423,1.563
227.777876302,3.423,1.563
227.777876322,3.423,1.563
227.777876342,3.418,1.568
227.777876362,3.418,1.563
227.777876382,3.418,1.563
227.777876402,3.418,1.563
227.777876422,3.418,1.563
227.777876442,3.418,1.568
227.777876462,3.418,1.568
227.777876482,3.418,1.568
227.777876502,3.418,1.568
227.777876522,3.423,1.568
227.777876542,3.423,1.568
227.777876562,3.418,1.568
227.777876582,3.418,1.568
227.777876602,3.418,1.568
227.777876622,3.418,1.568
227.777876642,3.418,1.568
227.777876662,3.418,1.568
227.777876682,3.418,1.568
227.777876702,3.418,1.563
227.777876722,3.418,1.563
227.777876742,3.418,1.563
227.777876762,3.418,1.563
227.777876782,3.418,1.568
227.777876802,3.418,1.563
227.777876822,3.418,1.563
227.777876842,3.418,1.563
227.777876862,3.412,1.563
227.777876882,3.412,1.568
227.777876902,3.412,1.568
227.777876922,3.418,1.563
227.777876942,3.418,1.563
227.777876962,3.418,1.563
227.777876982,3.418,1.563
227.777877002,3.418,1.563
227.777877022,3.418,1.563
227.777877042,3.418,1.563
227.777877062,3.418,1.563
227.777877082,3.418,1.563
227.777877102,3.418,1.563
227.777877122,3.412,1.563
227.777877142,3.418,1.563
227.777877162,3.418,1.563
227.777877182,3.418,1.563
227.777877202,3.412,1.563
227.777877222,3.412,1.563
227.777877242,3.407,1.573
227.777877262,3.387,1.594
227.777877282,3.34,1.646
227.777877302,3.258,1.728
227.777877322,3.15,1.836
227.777877342,3.047,1.945
227.777877362,2.975,2.022
227.777877382,2.939,2.053
227.777877402,2.924,2.063
227.777877422,2.898,2.089
227.777877442,2.857,2.136
227.777877462,2.811,2.187
227.777877482,2.78,2.223
227.777877502,2.765,2.239
227.777877522,2.76,2.239
227.777877542,2.754,2.239
227.777877562,2.744,2.244
227.777877582,2.739,2.249
227.777877602,2.734,2.254
227.777877622,2.729,2.254
227.777877642,2.724,2.254
227.777877662,2.718,2.254
227.777877682,2.708,2.265
227.777877702,2.698,2.27
227.777877722,2.688,2.28
227.777877742,2.682,2.291
227.777877762,2.672,2.301
227.777877782,2.662,2.311
227.777877802,2.657,2.327
227.777877822,2.646,2.337
227.777877842,2.631,2.347
227.777877862,2.621,2.358
227.777877882,2.611,2.368
227.777877902,2.6,2.373
227.777877922,2.585,2.383
227.777877942,2.575,2.394
227.777877962,2.564,2.399
227.777877982,2.559,2.409
227.777878002,2.549,2.414
227.777878022,2.544,2.42
227.777878042,2.539,2.43
227.777878062,2.539,2.435
227.777878082,2.533,2.44
227.777878102,2.528,2.445
227.777878122,2.528,2.445
227.777878142,2.528,2.45
227.777878162,2.523,2.456
227.777878182,2.523,2.461
227.777878202,2.518,2.461
227.777878222,2.518,2.461
227.777878242,2.518,2.461
227.777878262,2.518,2.466
227.777878282,2.518,2.466
227.777878302,2.518,2.466
227.777878322,2.518,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
227.777878342,2.513,2.466
