Time [s],CAN H,CAN L
214.268709942,2.575,2.528
214.268709962,2.569,2.528
214.268709982,2.569,2.528
214.268710002,2.564,2.523
214.268710022,2.559,2.523
214.268710042,2.559,2.523
214.268710062,2.554,2.523
214.268710082,2.554,2.523
214.268710102,2.549,2.523
214.268710122,2.549,2.523
214.268710142,2.544,2.523
214.268710162,2.544,2.523
214.268710182,2.539,2.518
214.268710202,2.539,2.518
214.268710222,2.539,2.518
214.268710242,2.539,2.518
214.268710262,2.539,2.518
214.268710282,2.539,2.518
214.268710302,2.539,2.523
214.268710322,2.539,2.523
214.268710342,2.544,2.523
214.268710362,2.544,2.528
214.268710382,2.549,2.533
214.268710402,2.549,2.533
214.268710422,2.549,2.538
214.268710442,2.549,2.538
214.268710462,2.549,2.538
214.268710482,2.554,2.538
214.268710502,2.554,2.543
214.268710522,2.554,2.543
214.268710542,2.554,2.543
214.268710562,2.554,2.543
214.268710582,2.554,2.549
214.268710602,2.554,2.549
214.268710622,2.554,2.549
214.268710642,2.554,2.549
214.268710662,2.554,2.549
214.268710682,2.554,2.543
214.268710702,2.549,2.543
214.268710722,2.549,2.538
214.268710742,2.549,2.538
214.268710762,2.564,2.523
214.268710782,2.595,2.492
214.268710802,2.652,2.43
214.268710822,2.729,2.342
214.268710842,2.826,2.244
214.268710862,2.924,2.141
214.268710882,3.011,2.058
214.268710902,3.089,1.981
214.268710922,3.166,1.904
214.268710942,3.248,1.826
214.268710962,3.325,1.749
214.268710982,3.402,1.676
214.268711002,3.469,1.604
214.268711022,3.531,1.542
214.268711042,3.587,1.491
214.268711062,3.633,1.439
214.268711082,3.68,1.398
214.268711102,3.716,1.362
214.268711122,3.747,1.331
214.268711142,3.772,1.305
214.268711162,3.793,1.279
214.268711182,3.808,1.264
214.268711202,3.818,1.243
214.268711222,3.829,1.233
214.268711242,3.839,1.222
214.268711262,3.844,1.222
214.268711282,3.844,1.222
214.268711302,3.839,1.222
214.268711322,3.839,1.228
214.268711342,3.834,1.233
214.268711362,3.829,1.238
214.268711382,3.824,1.243
214.268711402,3.818,1.253
214.268711422,3.813,1.253
214.268711442,3.803,1.259
214.268711462,3.798,1.269
214.268711482,3.793,1.274
214.268711502,3.793,1.274
214.268711522,3.788,1.279
214.268711542,3.788,1.284
214.268711562,3.788,1.284
214.268711582,3.788,1.284
214.268711602,3.788,1.289
214.268711622,3.788,1.289
214.268711642,3.788,1.295
214.268711662,3.782,1.289
214.268711682,3.782,1.289
214.268711702,3.782,1.289
214.268711722,3.782,1.289
214.268711742,3.782,1.289
214.268711762,3.782,1.289
214.268711782,3.777,1.289
214.268711802,3.777,1.289
214.268711822,3.777,1.289
214.268711842,3.777,1.289
214.268711862,3.777,1.289
214.268711882,3.777,1.289
214.268711902,3.782,1.295
214.268711922,3.782,1.295
214.268711942,3.788,1.295
214.268711962,3.788,1.289
214.268711982,3.782,1.289
214.268712002,3.782,1.289
214.268712022,3.782,1.289
214.268712042,3.788,1.289
214.268712062,3.788,1.289
214.268712082,3.788,1.289
214.268712102,3.782,1.289
214.268712122,3.782,1.289
214.268712142,3.782,1.289
214.268712162,3.788,1.289
214.268712182,3.788,1.289
214.268712202,3.788,1.295
