Time [s],CAN H,CAN L
221.144494902,2.549,2.543
221.144494922,2.549,2.543
221.144494942,2.549,2.543
221.144494962,2.549,2.543
221.144494982,2.549,2.538
221.144495002,2.549,2.538
221.144495022,2.549,2.538
221.144495042,2.544,2.538
221.144495062,2.544,2.538
221.144495082,2.544,2.538
221.144495102,2.544,2.538
221.144495122,2.544,2.538
221.144495142,2.544,2.538
221.144495162,2.544,2.543
221.144495182,2.544,2.543
221.144495202,2.549,2.543
221.144495222,2.549,2.543
221.144495242,2.549,2.543
221.144495262,2.549,2.538
221.144495282,2.549,2.538
221.144495302,2.549,2.543
221.144495322,2.549,2.543
221.144495342,2.544,2.543
221.144495362,2.544,2.543
221.144495382,2.544,2.543
221.144495402,2.544,2.538
221.144495422,2.544,2.538
221.144495442,2.544,2.538
221.144495462,2.544,2.538
221.144495482,2.544,2.538
221.144495502,2.544,2.543
221.144495522,2.549,2.543
221.144495542,2.549,2.543
221.144495562,2.554,2.538
221.144495582,2.564,2.528
221.144495602,2.58,2.507
221.144495622,2.605,2.481
221.144495642,2.636,2.45
221.144495662,2.672,2.409
221.144495682,2.718,2.363
221.144495702,2.77,2.316
221.144495722,2.826,2.26
221.144495742,2.883,2.198
221.144495762,2.945,2.131
221.144495782,3.006,2.063
221.144495802,3.068,1.996
221.144495822,3.13,1.929
221.144495842,3.191,1.867
221.144495862,3.248,1.805
221.144495882,3.304,1.749
221.144495902,3.351,1.702
221.144495922,3.397,1.656
221.144495942,3.438,1.615
221.144495962,3.474,1.578
221.144495982,3.51,1.542
221.144496002,3.536,1.517
221.144496022,3.561,1.496
221.144496042,3.582,1.475
221.144496062,3.597,1.46
221.144496082,3.613,1.449
221.144496102,3.623,1.434
221.144496122,3.633,1.429
221.144496142,3.639,1.424
221.144496162,3.644,1.418
221.144496182,3.649,1.418
221.144496202,3.654,1.413
221.144496222,3.654,1.413
221.144496242,3.654,1.408
221.144496262,3.654,1.408
221.144496282,3.654,1.408
221.144496302,3.654,1.413
221.144496322,3.654,1.413
221.144496342,3.649,1.413
221.144496362,3.644,1.408
221.144496382,3.644,1.408
221.144496402,3.639,1.413
221.144496422,3.639,1.418
221.144496442,3.639,1.418
221.144496462,3.639,1.424
221.144496482,3.633,1.424
221.144496502,3.633,1.424
221.144496522,3.628,1.429
221.144496542,3.623,1.429
221.144496562,3.623,1.434
221.144496582,3.618,1.439
221.144496602,3.618,1.439
221.144496622,3.618,1.444
221.144496642,3.613,1.444
221.144496662,3.608,1.449
221.144496682,3.608,1.449
221.144496702,3.603,1.449
221.144496722,3.603,1.449
221.144496742,3.603,1.455
221.144496762,3.597,1.455
221.144496782,3.597,1.455
221.144496802,3.597,1.46
221.144496822,3.597,1.46
221.144496842,3.592,1.46
221.144496862,3.592,1.46
221.144496882,3.592,1.46
221.144496902,3.592,1.46
221.144496922,3.592,1.46
221.144496942,3.587,1.46
221.144496962,3.587,1.46
221.144496982,3.587,1.46
221.144497002,3.587,1.46
221.144497022,3.587,1.46
221.144497042,3.587,1.46
221.144497062,3.587,1.46
221.144497082,3.587,1.46
221.144497102,3.587,1.46
221.144497122,3.587,1.46
221.144497142,3.587,1.46
221.144497162,3.587,1.46
221.144497182,3.587,1.46
221.144497202,3.587,1.46
221.144497222,3.587,1.46
221.144497242,3.587,1.46
221.144497262,3.587,1.46
221.144497282,3.587,1.46
221.144497302,3.587,1.46
221.144497322,3.587,1.46
221.144497342,3.587,1.455
221.144497362,3.587,1.455
221.144497382,3.582,1.455
221.144497402,3.587,1.455
221.144497422,3.587,1.455
221.144497442,3.587,1.455
221.144497462,3.592,1.455
221.144497482,3.587,1.455
221.144497502,3.582,1.455
221.144497522,3.577,1.465
221.144497542,3.561,1.48
221.144497562,3.536,1.501
221.144497582,3.505,1.532
221.144497602,3.469,1.573
221.144497622,3.423,1.62
221.144497642,3.382,1.666
221.144497662,3.33,1.718
221.144497682,3.279,1.775
221.144497702,3.222,1.836
221.144497722,3.171,1.904
221.144497742,3.119,1.965
221.144497762,3.068,2.022
221.144497782,3.017,2.079
221.144497802,2.97,2.125
221.144497822,2.924,2.172
221.144497842,2.883,2.213
221.144497862,2.847,2.254
221.144497882,2.816,2.285
221.144497902,2.785,2.316
221.144497922,2.765,2.337
221.144497942,2.739,2.352
221.144497962,2.724,2.368
221.144497982,2.708,2.383
221.144498002,2.693,2.399
221.144498022,2.682,2.404
221.144498042,2.672,2.409
221.144498062,2.662,2.414
221.144498082,2.657,2.42
221.144498102,2.657,2.42
221.144498122,2.652,2.425
221.144498142,2.652,2.43
221.144498162,2.646,2.43
221.144498182,2.646,2.435
221.144498202,2.641,2.44
221.144498222,2.636,2.44
221.144498242,2.631,2.445
221.144498262,2.631,2.445
221.144498282,2.626,2.445
221.144498302,2.621,2.45
221.144498322,2.616,2.45
221.144498342,2.611,2.456
221.144498362,2.605,2.461
221.144498382,2.6,2.466
221.144498402,2.595,2.471
221.144498422,2.595,2.476
221.144498442,2.59,2.487
221.144498462,2.585,2.487
221.144498482,2.585,2.492
221.144498502,2.58,2.497
221.144498522,2.575,2.502
221.144498542,2.575,2.502
221.144498562,2.569,2.502
221.144498582,2.569,2.502
221.144498602,2.569,2.507
221.144498622,2.564,2.507
221.144498642,2.564,2.512
221.144498662,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
221.144498682,2.564,2.518
